Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
HNRNPH1.22;HNRNPH1.3;HNRNPH1.52,635997.5,1385529.2,837223.7,2286976.2,1.3673149E7,49066.19,174980.84,313691.8,114574.875,479166.2,205373.64,96061.98,71679.84,271474.3,439075.72,139719.52,168296.42,315465.84,967526.56,118587.586
C3.1.11,4409109.5,9.436676E7,1.7104198E7,1.4446037E7,7015453,3.90361376E8,7.1943728E7,1.6100992E8,6.174368E7,4.04528512E8,1.21051456E8,1.8012568E8,2.9157184E7,7.8087944E7,8.0630408E7,3.05564864E8,7.701208E7,1.12765392E8,4.5777028E7,5.36585696E8
BCAN.3.16;BCAN.3.9,1.649884E8,3.8256032E8,5.06073472E8,7.1548979E8,3.65600128E8,1645888.5,1.66147936E8,5.7880732E7,1.20551696E8,2.1872594E7,3.9479164E7,1637407.5,9.0014784E7,9.1348672E7,4.5729632E7,1320146.9,1.4043136E8,1.7221232E7,2.18560096E8,1150136.2
IGLL1.2.3,704514,1.0839127E7,1.4100913E7,1.6692638E7,3691551.5,1.3509193E7,1.105749E7,2.230209E7,1694823,3659102.8,1.0086657E7,1.0868069E7,8482856,1.8973192E7,1.929446E7,2.9150436E7,5331832,7271758.5,4594555.5,2.1283294E7
TLN1.1.4,5070308.5,954144.8,1896333,573017.9,2406600.2,1.36162688E8,1096273.8,6382664.5,1003588.9,1.2960251E7,340984.56,1656627.8,6037169.5,2305643.5,845412.06,6954027.5,1231861.2,927870.44,1.2668397E7,8163754.5
IGLL5.1.3,191529.75,1.0924205E7,6673390,4201030,800321.75,3.35754E7,1.824534E7,3.1097392E7,3988098,8411245,1.2796078E7,1.8167188E7,1.880076E7,3.4970944E7,1.2832308E7,2.1632188E7,2059596.5,5905845.5,3185133.8,2.9463162E7
SERPINA1.15,0,0,2487268,1804318.1,3693.081,1381.8477,2.141546E7,1.4056784E7,12812.657,3161.333,8416752,1517519.4,6301850.5,6742379,1656.6917,875.649,7759944,3.2998408E7,7444.823,113.166595
RAB3A.1;RAB3A.1.2;RAB3A.1.3;RAB3A.1.4;RAB3A.1.5;RAB3A.1.8;RAB3A.1.9,5.4306172E7,1160181.6,4117214.5,6032564,2.660309E7,4088.914,3.9629436E7,51263.99,4.1910564E7,13969.235,2.9261948E7,6665.022,773847.75,11306.46,2.3582584E7,92997.16,3.0124336E7,51592.14,4.9791076E7,3749.1997
PDHX.1;PDHX.3;PDHX.3.2;PDHX.3.3,1.515284E8,1.4675298E7,1.713554E7,4.580802E7,3.45323392E8,8013606,1.02734824E8,7999748,4012326.8,195696.47,1992807.5,118525.7,6.4046848E7,7779209,3.777736E7,91177.055,4.5665376E7,173657.12,7.4476168E7,40715.01
HSP90B1.1.13;HSP90B1.1.21;HSP90B1.1.32,1.271659E7,1.0617261E7,6.260016E7,2458209.2,1.1918804E7,2.84054752E8,2073610,5695850,1.7800344E7,1.55257616E8,6104914.5,1.3581403E7,6054326.5,2.35446288E8,6128356.5,1.13135528E8,1.2076249E7,2.0499392E7,1.125369E7,8.7491968E7
CAMK2G.23;CAMK2G.33;CAMK2G.35.2,5.8172024E7,9828781,3.0013184E7,1.5523276E7,5.0064692E7,597124,1.7265148E7,1828333.6,2.3266852E7,3151.8582,3.2421908E7,579101.4,4.1737424E7,2241771.5,1.5441E7,1442912.1,3.134978E7,446072.44,5.0896684E7,823284.06
VPS33B.3,7672740.5,2.5435966E7,6.2632484E7,4.6061364E7,8467957,2396559.8,5.3314192E7,1.0225865E7,4.6136216E7,2.9516224E7,5.1447444E7,6052997.5,4.022262E7,1.5023625E7,4.1452768E7,2190803,4.4830548E7,1.282657E7,6.5265716E7,9028703
TRIM47.1;TRIM47.1.2,206887.86,6461401.5,1.0561281E7,4646348,106260.19,3581409,4511979,1899281,429848.72,1.7019148E7,552359.3,447209.06,172840.67,6552340,296691.38,29274.086,208955.92,1072316.5,846205.06,1738416.5
KPNA1.2,1.9248068E7,2.5542168E7,3.6633248E7,3.4750028E7,9965048,924770.4,1.8518058E7,1.0940646E7,1.3247736E7,2.1768706E7,1.843768E7,1066289.4,2.9151288E7,1.3626429E7,2.0205366E7,711700.4,1.9010144E7,1.6289346E7,3.5992924E7,4598580
MMP9.1.2,220322.44,262478.72,262706.9,206090.9,394395.22,5.8726256E7,142264.78,213965.28,150585.56,168186.66,59299.562,214893.19,245441,1114281.1,98578.18,2.5439064E7,122224.28,383539.2,114176.13,5228456.5
HDGFL2.6;HDGFL2.6.2;HDGFL2.7;HDGFL2.7.2,513575.5,1275898.4,1857627,3491099.2,1333517.6,2077437.8,27189.475,1182939.6,1204800.6,1.2634811E7,325744.03,101102.6,667803.75,594157.44,230426.6,554819.3,7089346,3324082.5,315246.03,4529494.5
LTF.4.3,13145.45,35955.754,2934.256,6942.5415,105025.555,5.465202E7,35944.44,54590.984,1414.8947,767793.3,16468.41,540754.1,3903.6846,5167.6562,2923.615,1.20464448E8,11411.989,11423.83,58956.19,1.3774216E7
ANXA1.1.18;ANXA1.1.2;ANXA1.1.4;ANXA1.1.5;ANXA1.1.6;ANXA1.1.7,1526804.6,1205873.8,5378430.5,4570293.5,1565639.9,1.22384232E8,1267827,506876.56,760819.1,156422.31,999465.3,1009425.75,568178.56,1.0149371E7,993662.7,8.7020368E7,231884.88,2067969,571728.2,2.4898654E7
UBA1.7.5,6334647,8851646,2.3600532E7,1.3842532E7,2358641.2,9.9484888E7,3468464.5,5772815.5,5802716,1.7853066E7,1096777.8,325259.62,2071715,2.6649416E7,4430881.5,4654907,2844903,2153083.2,6895472.5,1.1392634E7
GSN.1;GSN.20;GSN.20.2;GSN.36;GSN.36.2;GSN.36.3;GSN.36.5,5377613,2.8462746E7,1.34600896E8,1.773994E7,1.9040362E7,4.0964304E8,1.2641479E7,3.6693108E7,5.61541E7,1.42345808E8,2.7605794E7,1.27102288E8,3.3420468E7,5.0329376E8,1.7267894E7,2.06508912E8,2.8877152E7,2.273031E7,3.236504E7,7.3420056E7
ZFR.1.7,31840.037,37238.22,559533.44,505036.47,524866.6,243168.44,403482.5,589792.4,467487.1,2990257.5,191853.88,10355.26,358869.62,293593.56,167775.77,14686.721,420483.03,294233.16,306872.38,13856.13
NEFM.2,1.42141376E8,1.1653943E7,3.460344E7,4.9721364E7,1.35812448E8,1350888.2,3.24544E7,1.4696098E7,5.0028916E7,2593015.8,1.1062928E8,4198854,1.58539488E8,1.0242256E7,4.5964576E7,467603.06,1.09326064E8,5187108.5,4.8618812E7,538572.5
HSPA4.1;HSPA4.1.3;HSPA4.1.9,1746411.5,1554249.6,6294526,3114936.8,1472337,1.4380773E7,2500358.8,2158250.5,6330450,1.1957542E7,4479988,1141896.2,3406384.5,1.3372208E7,4104414.8,2411175,2477750.2,3052907.8,5428338,4950096
USO1.2;USO1.2.2;USO1.2.3;USO1.2.4,3638.8228,174956.03,1193607.6,430994.22,229010.38,1.2899525E7,1614508.1,343581.47,876667,955015.56,515645.5,40446.785,2087.7717,1713995.2,30256.967,597544.6,11871.151,75394.766,36819.926,630216.94
DDX6.1,5.036502E7,8.5916424E7,3.185153E7,7.710776E7,1.213418E8,1.4398622E7,4.6483468E7,3.2220438E7,1.6822184E7,2769300.5,7694029.5,19291.477,2.0052262E7,1.8658098E7,3.477648E7,249821.97,2.7520718E7,3454490,5.3871412E7,1082270.1
MAPT.10,2.77029056E8,3.8961604E7,5.949112E7,8.9212592E7,2.12818656E8,1418791.6,9.2477976E7,4599476,1.69760784E8,2162839.2,6.5299236E7,98644.1,2.54454608E8,1.4216271E7,9.6784888E7,1459610.5,9.3737544E7,3597651.8,2.11191488E8,690648.5
RTN1.2;RTN1.2.2;RTN1.2.3,8573519,999465.7,4790714,5568042.5,6408444,251127.94,8640088,466674.3,1.2131312E7,1.9092976E7,3710244,227979.5,3775931.8,2236004,3586521.5,375213.12,8267996,872680.25,9466967,373658.97
PACSIN1.2,1.79444272E8,2185889.5,1.6829736E7,2.1274324E7,3.20500096E8,1559042.4,3.9484548E7,2739236,2.56356E7,1411401.5,8410789,614738.1,4.34397E7,620819.56,3.8587728E7,806426.1,3.4567752E7,774335.6,9.2666688E7,250807.83
RARS1.1.14;RARS1.1.16;RARS1.1.7,9.0497136E7,1.7571216E8,2.90989632E8,2.15719504E8,2.4234216E7,6.9384648E7,1.05426424E8,7.7105664E7,4.4664508E7,3.66211296E8,1.11846976E8,3.5850348E7,9.9798456E7,1.01015288E8,8.4497208E7,3.5171556E7,9.2970016E7,1.57235568E8,1.82642544E8,9.5195792E7
SERPINB1.1.2,5942433,1.7990522E7,4.6815916E7,4.3566584E7,2.1632222E7,2.89394752E8,1.6343874E7,7.631464E7,5.172722E7,5.9941524E7,1.0357623E7,9320041,4822341.5,1.3724339E7,2593234.2,8.6570648E7,3.5244228E7,1.2596351E7,8371744,1.23615056E8
PRKAR2B.1.3,1.9302736E8,7946359,4090448.2,3.0469966E7,6.1015322E8,1264301.6,8.908564E7,9119086,5455330.5,1955690.9,1425278.2,4326807,4.387094E7,856704,6.353244E7,231190.06,2.7010776E7,175067.92,8.7731032E7,230981.3
DDX17.2.6,1737378.5,2.854717E7,4.7190904E7,3.0361962E7,8135555.5,2.2738612E7,8429251,1.6101367E7,1.203118E7,1.1909592E8,9161489,2351259.5,1.158192E7,1.65126E7,9486035,3131035.8,1.7016396E7,4.318112E7,2.3491364E7,2.609E7
GPI.5.3;GPI.5.4,5.5810903E9,2.63947034E9,5.1946639E9,7.0367329E9,6.6800236E9,1.40433114E9,5.1144806E9,1.04939872E9,4.12706304E9,8.1005658E8,2.62869555E9,1.63144E7,4.17331226E9,7.6896813E8,3.37088179E9,1.60738192E8,3.07351245E9,1.18481088E9,5.9663473E9,9.1372378E8
ALDH7A1.1;ALDH7A1.2.4,526055.5,978095.25,110085.67,891134.7,1621326.6,1829.2656,1379813.4,1477570.8,232341.28,0,143661.7,82.37771,340129.75,74111.79,1612.1992,49.082302,102696.414,0,461780.38,2291.6665
CAMK2A.2.2;CAMK2A.2.3;CAMK2A.2.4,6.3353624E7,2.4102128E7,4.8016316E7,6.4485228E7,8.7728384E7,2.479058E7,2.3711144E7,2.2410414E7,4874293,2.1348346E7,1.9634816E7,1483961.6,2.1969836E7,1500014.8,1773382.5,8097354,3.394874E7,1.7066776E7,9.6622344E7,3210326.5
STIP1.3.3,3.46111456E8,5.7876813E8,1.02937786E9,7.8955187E8,1.80061056E8,3.49787136E8,7.4778682E8,2.88894368E8,1.22902477E9,1.05822803E9,7.2223514E8,1.41462864E8,9.9214758E8,3.89332224E8,5.9173811E8,1.1694364E8,5.7930957E8,5.443047E8,9.7708941E8,3.03508096E8
PTGS1.1,362243.9,7809789,2144832.8,1955425.2,933451.94,1.0434863E7,39375.004,2972528.5,37154.906,1.29716848E8,214242.56,7623592.5,18137.52,1026397.6,71943.71,4018020.8,592680.1,1.5127823E7,1170920.5,1.1779445E7
ANXA6.3.3,2.79403008E8,7.4455475E8,4.0566272E7,2.18206656E8,1.082366E7,8.0262682E8,1.6854856E8,1.5858335E7,1.36503424E8,1.11136768E9,6.9024424E7,2.7941774E7,3.8389048E7,7.8386896E7,2.933838E7,1.15175603E9,1.26514936E8,1.89682192E8,2.69153696E8,6.1108704E8
SEPTIN9.3,1.29984384E8,1.20010472E8,2.4799936E8,1.81243136E8,7.0510048E7,1.40246656E8,1.28758E8,7.6214464E7,1.49535472E8,3.99652096E8,1.34531648E8,2.9337908E7,1.23574088E8,1.02435672E8,1.56690624E8,1.8402302E7,1.77626416E8,1.44691472E8,1.83442624E8,9.7386808E7
PLS3.9,1.9989762E7,1.16593264E8,1.76188288E8,1.27800544E8,1.7153256E7,1.29594496E8,4.5426568E7,5.494388E7,1.480872E8,1.24038888E8,1.81241792E8,7.9755136E7,9.7151544E7,4.7778432E7,7.0841056E7,1.05651136E8,1.32661216E8,9.4441272E7,6.6655256E7,1.711028E8
FXR1.1.2,5460924,2.6188138E7,2.8241152E7,1.7757682E7,2265591.2,7881543,3501183.2,7584153.5,1.1482287E7,9.1090144E7,1.1728119E7,1564050.8,9660846,1.0584012E7,9001500,1065164.5,1.5613724E7,2.0781296E7,1.5419151E7,7769389
F13A1.1.2,129361.83,1837786.2,97663.414,1.4130254E7,1135953.1,1.02188144E8,529677.2,944102.9,391357.56,1.0217044E7,403525.78,4024843.5,17429.309,2.8850368E7,226669.72,2.4890958E7,933948,1295163.2,335832.25,8246647
MAP1B.1.36,3.1093338E7,1.6442395E7,4.4593192E7,5.1487872E7,2.772912E7,2.2198802E7,2.1179398E7,6599968,1.18792552E8,1.4115036E7,3.7543852E7,7247458,4.2787988E7,2.1835606E7,2.999132E7,5136732,4.1739272E7,8089568,4.2026488E7,5172703.5
NCLN.1;NCLN.2,9.2203488E7,9.5765456E7,6.9345856E7,1.15223144E8,7.0759472E7,4.2325228E7,2.1951944E7,3.7320928E7,9117758,831927.6,1.1791762E7,68452.06,3.7064544E7,2.1607828E7,3.3308076E7,121079.12,6.1049988E7,1.9965768E7,1.01560976E8,2.0234108E7
RBM39.10.2;RBM39.13.4;RBM39.6;RBM39.7,9537665,5.461228E7,7.190308E7,3.681012E7,806756.75,2391006,2344246,8043753,4685964,1.17834712E8,1.5328752E7,5288601.5,6080831,1.3267568E7,1499968.6,434286.25,1.0308126E7,4.2204704E7,1.5403204E7,9847642
ACSS1.4,1.4229647E7,2.5742956E7,3.1769236E7,1.0192703E7,2860085.8,1.0117239E7,1.6292587E7,2687245.8,1.3022514E7,6.6722336E7,1.9848296E7,1054653,1.9351756E7,9321315,7506226.5,524617.7,2.1816336E7,7516825,3.9563336E7,1453354
ME3.5;ME3.5.2,8.4531622E8,5.2517748E7,2.59047936E8,2.74175808E8,3.1296576E8,1.2116337E7,5.01470112E8,2.1709972E7,4.70695008E8,4670103,3.27179744E8,8566572,5.7647232E8,3.6569728E7,3.91543392E8,5882311.5,3.45616576E8,1.5703045E7,7.3815283E8,7679717
ATP1A2.1.2,3.4205664E7,1.1178311E7,6.0395248E7,3.6836992E7,1.9901004E7,2.4522996E7,1.7325412E7,1193889.1,3.9008044E7,4.9911644E7,2.2396286E7,375650.4,1.3991902E7,3.0420528E7,1.9369254E7,370123.88,4.6273676E7,3234774.2,4.027252E7,3884591.8
ABAT.20;ABAT.20.2,1.1253556E7,2239427.5,1789308.5,1928065.8,1.0670858E7,563157.6,1737409.5,231493.27,1435288.6,129470.69,1825001,198172.61,972765.1,656815.3,1479636.5,957073.44,3899381,787756.9,4781968,1839303.6
GLUD1.7.3;GLUD1.7.4,2.65769318E9,4.1021472E8,1.29675472E8,4.48080896E8,3.99988634E9,1.08445176E8,1.14214682E9,1.20402312E8,1.73057936E8,963167.06,3.66288E7,1250166.4,4.85330176E8,1.9519544E7,7.628951E8,783361.6,3.805864E8,2872980.8,1.74979789E9,4199702
PRKCSH.1;PRKCSH.1.4;PRKCSH.1.5;PRKCSH.1.7;PRKCSH.3;PRKCSH.3.2;PRKCSH.3.3;PRKCSH.3.4;PRKCSH.3.5;PRKCSH.7.2;PRKCSH.7.3;PRKCSH.7.4;PRKCSH.7.5,1457427.9,6309224.5,2.751703E7,1.040912E7,87002.97,2.996071E7,1497660,1441773.2,8418454,1.51287456E8,3298795.5,6580705.5,4300162,2.8209268E7,883208,2.7674332E7,2674264.5,2.1181668E7,5497342,1.3399102E7
KRT17.1.4,16635.445,4321.6934,2076.8462,10921.935,33168.332,25001.809,881611.94,269911.3,422239.88,6218847,17350.684,1.56199856E8,1894.1036,5717.3135,1723205.9,6574.403,6010.164,2739.6511,9119136,799574.56
CAMKV.1.3,7.8507856E7,2048893.1,7546438,1.3999855E7,2.2479006E7,4131.8516,4.5726864E7,141941.17,4.7119828E7,3347.9312,2.4916452E7,2822.4934,6.005482E7,899824.2,2.8319036E7,109480.63,3.092906E7,68707.18,6471922,2753.5261
CADM3.1;CADM3.1.2;CADM3.3,8.1947384E7,2926460.5,8789174,1.5027682E7,4.45152E7,1484538.6,7.3671832E7,2889583.5,1.441465E7,370375.38,4153933,62193.13,3.3570052E7,1936959.9,2.368141E7,206114.36,2.3833012E7,169642,4.3635024E7,176501
MAP2.55,1.19692648E8,2.13413536E8,2.8686928E8,4.14087072E8,5.2972468E7,1.0983865E7,1.42392224E8,5.073982E7,8.186692E7,5.5895008E8,5.1859888E7,1803193,9.3347944E7,4.3918008E7,4.7204712E7,1886611.5,4.92728E7,1.36993264E8,2.38413888E8,1775621
RPL19.1;RPL19.1.2;RPL19.1.3;RPL19.1.4;RPL19.2.11;RPL19.2.8,78358.336,364.727,55932.47,122027.445,18466.793,3287.604,1986.9309,4815.359,2342.362,574722.3,4230.793,6073.0537,9048.311,0,3596.1934,0,13455.998,2028.0702,3742.101,895.30023
MOG.6;MOG.6.2;MOG.6.3,4.7804484E7,1017624.3,1.7903E7,1.4433821E7,7.5012672E7,436126.1,4.5841536E7,1.4406325E7,2.63572432E8,133405.88,1.88913152E8,1.8665256E7,6.8532576E7,2021321.5,1.0816524E8,99367.85,2.00596848E8,304820.47,4.3164488E7,65607.05
KPNB1.2.2,1412346.8,1.2101749E7,3.5360888E7,9756487,4219386,4.899368E7,872458,2092076.5,3349090.5,6.604324E7,842690.8,1535061.5,1272475.4,6.2460812E7,1597140.9,8373169.5,6038374.5,1.5204662E7,3494766.2,1.9429096E7
HNRNPM.2;HNRNPM.3;HNRNPM.3.3;HNRNPM.3.4;HNRNPM.4;HNRNPM.6,1.477639E7,1.48465952E8,1.47111968E8,7.114868E7,1.2223036E7,3891934.5,3.2031634E7,3.4730344E7,4089563.5,2.86113952E8,4.3339884E7,1.0963219E7,3.6576176E7,7.88714E7,1.1930205E7,677252.5,2.5660428E7,1.48120496E8,4.9782988E7,2.950356E7
SND1.1.6,908455.56,821624.9,2014843,1300093.2,76782.12,2.631024E7,208308.38,587092.25,316823.4,6086543,270001.5,558241.06,311568.78,2603007.5,320875.44,1262890.6,1614204,626208.75,2913197,1157298.2
LDHB.1.2,6.1857688E7,2.4549504E7,1.0844124E8,1.27721824E8,1.09428528E8,9004924,5.6877252E7,8446708,5.8406952E7,2.210809E7,4.6280196E7,8372176,5.5072344E7,1.1393261E7,3.245456E7,4375654,5.3056068E7,6731071,6.1815944E7,4820329
API5.4,7.5879544E7,2.30228448E8,1.7171896E8,1.72978608E8,9.499052E7,5.0390812E7,1.1301884E8,6.886456E7,1.29301968E8,2.00169552E8,7.4794112E7,4405316.5,9.211984E7,6.6024656E7,1.02673856E8,5749806,7.1133704E7,1.6899768E8,1.25436496E8,5.0267168E7
AKAP5.1,5200465,4312721.5,4257346,3350072,1524141.8,200361.53,1.3692475E7,35604.93,1.5072489E7,305754.62,1.1730788E7,5667.371,9658246,655548.1,6641016.5,146582.9,1.1240486E7,390789.12,3.81071E7,173219.5
SPTAN1.1,6455810.5,2681472.8,6403180,6184981,6699472,1.0256891E7,6727454,1110958.1,1.0264574E7,2218147.2,3453447,169984.97,6502808,1484666.8,6723991.5,371619,6136794,1032233.9,1.0544047E7,1239622
HSD17B4.1;HSD17B4.1.2,2909510,4.0735752E7,2.8750774E7,1.6692502E7,915885.1,2.222342E7,2218169.5,8963157,9578024,2.5489928E7,1.0800629E7,4209241,5152685,6.0467328E7,1777622.6,3900360.8,4226510.5,4386333.5,1.2619608E7,1.7890358E7
CNDP1.1.11;CNDP1.1.3;CNDP1.1.4;CNDP1.1.7,3.722836E7,1.0687955E7,2.808229E7,2.0764724E7,1.1657136E7,6010835,4.2117716E7,3.9870372E7,1.46771456E8,7756391,1.124732E8,3.0178528E7,1.74085904E8,2.7563964E7,9.5577136E7,1344984.8,5.9815796E7,6173804.5,5.9197024E7,4985563.5
ALDH5A1.1,18185.928,9220.238,1.8679836E7,4.6482664E7,1.3632384E8,2757110.2,4.20721E7,2368412.5,16242.346,21008.514,1431352,1033.1758,2.2967372E7,1579185.4,2.5017376E7,2460.673,82876.48,1572.5022,163549.92,38245.543
SDHA.3.2;SDHA.3.5,3.07257376E8,1.72900608E8,3.52726592E8,3.30303744E8,1.21180336E8,5.1442564E7,3.4454336E8,8.0367392E7,7.2917728E8,3.70361824E8,5.3307632E8,1.32193304E8,3.68606304E8,9.9525952E7,2.85277216E8,9.7769088E7,3.76364992E8,1.1462484E8,5.32313472E8,1.29872496E8
ZYX.3.3;ZYX.3.5,523953.94,1.0996855E7,5.1101024E7,3.331766E7,2765126.2,1.6208658E7,1629324.4,6626141,7436323.5,7.3656624E7,4328241,3510808.2,2025689.2,2.0442516E7,1255576.1,6386703.5,2297160.2,2.0975668E7,3196826.2,6758182
PPP3CB.5,5.943648E8,4.4459764E7,1.50286736E8,1.61482624E8,3.67525376E8,2821356.2,4.16571328E8,1.1148222E7,3.7265328E8,3864764.8,1.90494624E8,820405.4,4.47494944E8,1.855967E7,3.39752288E8,4101702.2,3.11258432E8,5057338.5,4.65621216E8,1081438.1
CNDP2.6.3;CNDP2.6.4,1.99279856E8,1.25926832E8,1.4690958E7,1.00550488E8,1.09832486E9,3.689954E7,7.4347632E7,8.8779944E7,2.4003554E7,1.1378225E7,1.1151466E7,2436597.2,3.6195368E7,1.3493664E7,7.9389976E7,182193.67,5.7529512E7,3632223.8,7.9110288E7,4066264.5
WIPF2.5,1.10506016E8,1.8223008E7,2.865209E7,4.2051028E7,1.04231176E8,3460799,4.36771E7,5829086,6.7917064E7,90960.266,3.0175436E7,2495590.5,9.5356544E7,1.4125561E7,4.7737512E7,1359006.4,4.0883768E7,6877195,1.01394952E8,1799600.1
DPYSL5.1,5.12487712E8,4.20399872E8,7.2995725E8,6.6841114E8,1.964648E8,1.00861016E8,8.1758176E8,2.1693512E8,1.23656525E9,1.4031369E9,1.03178291E9,2.0172024E8,1.33462874E9,2.51704672E8,6.4325766E8,1.2753881E7,8.5514067E8,3.94680896E8,9.620688E8,1.03145104E8
CADM4.1,5.18946592E8,1.92291808E8,2.88696992E8,3.36019936E8,5.11675456E8,2306363,3.25076096E8,6.2811664E7,5.7637107E8,2.9469998E7,2.39780448E8,5901844,6.185008E8,7.4938152E7,3.86557952E8,5883858.5,4.96086656E8,6.6271212E7,4.06476E8,7959508.5
PDLIM5.9;PDLIM5.9.2,1.104806E7,8.08166E7,1.08998536E8,1.03692888E8,1.693876E7,1.5131691E7,2.202481E7,3.7570812E7,1.2104708E7,8.7998256E7,1.0269112E7,1559496.1,1.5122989E7,5.1202964E7,1.3172572E7,958314.06,5725365.5,3.9604912E7,5.8511016E7,1822737.5
DNM1.1,3.2875174E7,7307480.5,7.3972304E7,2.841722E7,7.009784E7,2.479103E7,3.4826004E7,5374381,2.730758E7,4738725,2.0369734E7,607950.25,3.16844E7,3.2220746E7,3.7913324E7,1900478.2,5.0445368E7,2704067,5.3290332E7,3639246.5
CFB.1.2,1171860.1,8620965,1544165.6,8032335,2952397.8,2.31121472E8,6.1057196E7,1.22363616E8,1.568597E7,3.1766536E7,7539565,7.7215808E7,4601737,5.8657408E7,3.177991E7,2.99923008E8,4023346.8,7.7164616E7,4333227,3.23533088E8
LMNA.5,1.12476384E8,5.4483136E8,6.7329171E8,5.5240602E8,6.8836944E7,5.17042336E8,3.12332032E8,2.9895168E8,5.34450496E8,9.7243507E8,5.9966675E8,2.18154432E8,1.02300928E9,3.67051008E8,2.70718592E8,1.13948336E8,3.2198416E8,1.34347789E9,2.92350464E8,6.8628838E8
LCP1.1,5328932,1.1353728E8,8.5965968E7,4.8331144E7,1457775.2,1.14966016E9,2.2289992E7,1.16902704E8,6.8611096E7,4.61409824E8,1.03690808E8,4.24617792E8,2.027224E7,2.62827504E8,2.4507018E7,1.22466406E9,6.9375096E7,1.12031088E8,6.8156688E7,5.8353382E8
MAOB.1.2;MAOB.2.5,1.72042163E9,2.12563597E9,2.37366938E9,2.75612237E9,1.45949018E9,1.35345958E9,1.3179607E9,8.1554566E8,1.85073434E9,1.54991424E8,9.0959456E8,9.7595872E7,1.24635187E9,5.12906752E8,8.6698157E8,8.6149304E7,9.0492806E8,2.0825272E8,2.21777562E9,8.3747853E8
DPYSL3.1,9.1691469E8,1.28049242E9,2.2644055E9,2.97009843E9,1.85573248E8,9.4906029E8,6.2255155E8,7.6868832E8,8.9955238E8,8.5036051E8,4.61618944E8,1.27449704E8,9.2501421E8,1.3322665E9,5.02896736E8,8.2688144E7,7.2320269E8,3.23041888E8,1.43349133E9,6.3835469E8
