Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
CNP.2.4,4.320498E7,1274015.6,1.24715488E8,8.7234936E7,1.59595824E8,161857.22,2.312655E7,6.7717968E7,1.9835304E8,1272465.2,1.6002024E8,1.3149E8,3.93168416E8,2.592149E7,1.4788632E8,1209178,8.4181152E7,885575.75,3.0341982E7,1738198
SCAMP3.1.2;SCAMP3.2,7372439,3863783.8,7921362.5,1.6768503E7,1.0429888E7,4554124,6646953,1.3313044E7,9550260,2829327.2,3656773.5,4355343,9111223,4086412.8,5863946,883294.4,1911557.9,5129000,4917960,6915486.5
TF.1.3;TF.1.7,14291.532,19293.346,3314.669,0,23367.44,67659.195,1.00155672E8,375222.38,118084.516,86408.5,112623.24,600919.1,4909.9893,5928.1855,67684.47,271267.88,0,243856.12,1491.2765,261136.28
MAP4.66,3.6069568E7,1.902317E7,6095298.5,1.1619724E8,6.5007336E7,1276346.6,1.17772984E8,2.42596032E8,7612340.5,3722963.8,6345992,3.07638E7,2291488,4747164,8283775,1.1061493E7,1579366.2,1.2898044E8,4195900.5,3761601
IGLL1.2.3,549361,971906.56,1.1258462E7,8288297.5,862280.5,2938799,5.3891796E7,4958645.5,278587.44,225841.19,1335595.6,1.2388127E7,3061635,8107122,2967856.8,9276354,819436.56,6351252.5,306314.44,1.0923603E7
TUBA4A.1.11;TUBA4A.1.14;TUBA4A.1.2;TUBA4A.2,2386277.5,3277.8882,869496.1,1769940.5,3502052,88527.73,70030.66,4357921.5,2888856.2,70015.19,3579368,19884.553,1928314.8,4023.6433,3313405.2,2214932.5,2423227.2,17644.076,2598920.5,152218.45
GSN.1;GSN.20;GSN.20.2;GSN.36;GSN.36.2;GSN.36.3;GSN.36.5,339268.47,129890.18,5930202.5,569858.7,651558.8,2686483,2.33839232E9,2745263.2,1588568.2,1397300.9,1116574.9,7651730.5,406980.3,940712.7,1302035.8,6443580.5,572882.5,270652.6,514190.56,845238.25
ATP1A3.3,1.08909043E9,1.06252224E8,9.116311E8,9.6660525E8,1.45255258E9,8659196,4.98036192E8,9.119872E8,9.9929018E8,3509986.8,5.27520064E8,7.7388328E7,9.183959E8,1.02518608E8,1.00006886E9,901236.25,4.65091296E8,682079.4,8.7295936E8,1.7959488E7
C3.1.11,8679773,8.8461704E7,4.6487228E7,7.0508808E7,2.37867E7,1.76161984E8,2.66862944E8,2.289108E8,5.4299068E7,1.22235488E8,4.59616E7,1.883776E8,2.5141956E7,7.9805256E7,7.4627008E7,2.84873728E8,1.7087208E7,1.2941604E8,2.960149E7,9.3867763E8
HDGFL2.6;HDGFL2.6.2;HDGFL2.7;HDGFL2.7.2;HDGFL2.7.3,5998.3267,6900.641,9264.972,2350.1501,0,0,1761371.1,2871.1587,16593.24,4064.9321,16712.512,77.86226,5694.9473,2886.125,23180.848,4073.5679,32013.164,3262.8528,9858.641,0
STAT1.15,2591331.2,3577177.5,3700163.2,3187093,4666901,332064.25,1.98086528E8,8973525,165648.62,9064504,605025.6,721630.25,407615.12,1710439.6,624210.4,699742.25,1154752.8,2429847,462136.38,2199878.8
SEC31A.53,66863.92,5511528,373063.66,94047.19,746503.75,56560.93,1.2652849E7,4.5852048E7,444332.97,138981.8,256286.02,4971460.5,824658,525273.2,515625.7,813130,265790.03,293971,383266.25,783964.7
EHBP1.45;EHBP1.51.2;EHBP1.51.4,491666.12,3368.7837,3871.8926,200330.53,753636.3,0,92687.38,2904291,6826.7705,454.60406,287.26532,7158.2354,56020.78,0,2446.7493,0,23222.848,4334.614,54744.2,34.240517
PLEC.45.2,5.107582E7,3.419296E8,2.65302304E8,7.9713464E7,6.261768E7,1.662873E7,3.6461884E7,9.5896408E7,4.5957776E7,1.95318032E8,9.554876E7,1.25502032E8,1.8625216E8,1.1794384E8,5.1425496E7,4.6922516E7,1.7639976E8,1.54680384E8,1.45010288E8,1.41970864E8
PDCD6IP.2,52739.22,217068.75,52266.95,47426.793,53793.457,108.13443,2.4561208E7,57984.004,59890.887,9877.784,35050.715,2160.3054,101634.914,6879.8022,14938.887,42651.414,11952.533,85667.38,154473.08,53185.15
DCTN1.7,3341671.5,489378.75,5104622.5,2629658.5,6528029.5,7731437.5,1.5521618E7,6.445833E8,1.3453176E7,2130903.8,4435820,4033788.2,8188916.5,1365869.6,4978639,2208932,1635157.4,435548.38,3922984.5,1038905.9
BCAN.3.9,1.74920544E8,2.26374304E8,9.3249069E8,5.96056E8,1.72821744E8,2341450.5,2.28096192E8,8.9345043E8,1.19692272E8,2.798672E8,6.6660416E7,4526921.5,3.7927772E7,1.2063144E8,9.702096E7,3973630.5,7.5151368E7,1.61127232E8,1.29886024E8,7950793.5
XRCC5.1.11;XRCC5.1.13,47451.758,110819.414,1026276.56,465790,461031.84,164756.44,7.2047616E7,561503.3,325397.7,356588.2,228596.16,486292.84,689064.9,286449.1,165699.36,519060.2,480687.25,1090915.9,355194.56,172956.05
HNRNPUL1.2;HNRNPUL1.4,26769.338,133802.77,104154.875,145208.84,513796.9,215188.4,2.455377E7,2356672.5,866850.44,1039351.56,447225.56,679089.25,841389.3,236042.97,1596916.6,100685.12,20088.031,335726.25,125219.805,437664.2
S100A9.1;S100A9.1.2,786960.7,734581.2,701847,1100420,1410303,2354353.5,107146.25,98505.234,12367.13,456200.25,40352.83,868614.9,395263.03,117249.79,90927.625,1.7433242E7,1798136.2,62131.125,97495.375,57582.43
EEA1.1,151988.66,49660.844,9129.5,284475.22,1354437.8,286358.97,30439.158,1.2435386E7,1402.4104,39965.16,2127.1313,15646.369,32699.244,39369.355,63202.086,1219727.9,176066.58,204016.9,18815.537,315377.9
SBF1.3,8.2149096E7,3.1273428E7,1.6399221E7,5.441544E7,6.0605268E7,9863.414,2.6829282E7,3.2427162E7,7.0312408E7,200714.39,6.8289144E7,7505113.5,4193003.5,1.1686494E7,7.4822976E7,452907.88,4.5835664E7,1.6786128E7,4.7132572E7,974067.6
SORT1.2,47599.55,30631.426,1078064.2,867843.8,537405.9,329285.25,1.7022938E7,1509271,1232295.5,669566.4,638647.06,554849.9,704371.9,190105.1,205026.31,71108.93,85086.04,114766.06,92974.09,74592.66
KLHL42.1.2;KLHL42.1.3,711950.7,649284.44,2349778.5,1740505,788478.25,112022.39,906765.3,585336.9,541671.5,210549.88,286290.7,122212.39,2352694.5,287141.25,903817.4,219687.28,38035.39,466210.22,584370.3,1369875.1
ASPH.41;ASPH.44;ASPH.56;ASPH.6;ASPH.6.2;ASPH.7;ASPH.75;ASPH.9,0,0,5361.8374,0,0,0,968165,13.331486,4240.605,12866.199,2577.724,734.4905,645.1607,0,664.7916,0,0,0,144.29506,72.45333
DYNLT3.1,5089975,1536776.1,4268546.5,6522662,3116874,484898.84,2125592,6038575,6359294.5,1107611.6,2911662.2,1182714.5,2206925.5,1419206,5046388,529687.1,1349514.2,185655.39,7613094.5,456935.9
HSPH1.5,1909840.6,810282,4576913,4193411,4769600.5,489466.34,1.37350752E8,5213053.5,3116486.2,451077.72,2007967.1,688394.2,4591924,520655.12,2445905.2,214787.66,1587506.5,995924,1471132.9,988599.6
SPATA20.1;SPATA20.2;SPATA20.2.2;SPATA20.2.3;SPATA20.2.8;SPATA20.3;SPATA20.3.2;SPATA20.3.3,5410.7817,62.422134,1807.6392,1986.7438,1597.0068,2181.8909,1509214.8,2776.0806,5037.309,7343.601,17302.072,524.0675,8611.714,2696.999,352.75674,497826.9,1844.5206,1826.366,3359.2373,2568.4534
DHX9.1.12,1510362,2225423.5,7464865.5,1.2484399E7,845200.25,831470.4,4851083,7.8895992E7,789779.94,6265831.5,791143.5,1588563.9,1210208,2452147.5,441791.4,1568471.8,168393.3,5408212.5,1082095.5,1.2332984E7
DPYSL2.3,2.0834154E7,5653907,1.0245659E7,1.5343838E7,2.9949364E7,1.4780478E7,4.1576492E7,1.56376272E8,2.8280238E7,5134616,2.2538712E7,1.3440498E7,1.6967496E7,6589850,2.6098504E7,3.409776E7,1.9718556E7,1242662,1.9979086E7,1.9423646E7
SLC39A14.13,643091.9,1256939.5,2142284.8,4231934,925379,1515812.4,1452511.4,3419321.2,493217,676415.1,284122.66,1958626,316026.8,1517301.8,541431.4,4049567,119550.59,2384145.5,933468,2.9943592E7
HSP90AA1.2.13,2.0925636E7,1.2655968E7,4.2156144E7,3.9173776E7,2.7064086E7,4949618,1.46449587E9,2.1372658E7,3.2753208E7,1.4008103E7,2.7780522E7,2.7643198E7,4.6393192E7,1.7166716E7,2.509564E7,8139224.5,1.9752088E7,1.547888E7,1.8317006E7,1.8724752E7
NCAM1.4,8.2154842E8,9.8746512E7,1.06035928E8,4.18807936E8,3.71316896E8,1.2152904E7,1.88190992E8,1.68361766E9,2.40834192E8,1.4132908E7,1.58901632E8,3.2035782E7,8.1565568E7,4.8625692E7,2.84553792E8,5857478,1.15698952E8,1.6982972E7,2.10120928E8,3.4899E7
KPNB1.2.2,385433.56,274066.97,709113.1,710849.06,527060.44,308677.78,2.25476816E8,670105.75,642324.25,1194474.5,477424.47,1217021.5,305324.4,1005065.7,697689.5,583549.1,300786,195753.84,847976.8,1019509.56
TUBB2B.1.13;TUBB2B.1.15;TUBB2B.1.17;TUBB2B.1.2,251047.4,765541,1171953,1694578.4,234278.03,220993.06,1209170.5,1172549.6,139877.14,2164160.2,263953.9,772735.5,21467.578,1056357.1,237060,352436.4,55678.62,939461.44,104428.25,1423064.6
RTN4.1.2,2.45511024E8,3595251.2,9809308,9.3909336E7,1.79374384E8,500355.38,2.4794966E7,3.68254272E8,4.9250052E7,1437146.8,3.0770586E7,5.5918132E7,2.7770982E7,4772216.5,4.2218336E7,271281.75,1.743987E7,2113035.8,2.7010536E7,634367.8
GNAO1.1.2,1.2588641E7,429954,1.0309449E7,1.85222E7,1.3269722E7,538947.1,6936029,1.8581642E7,1.281744E7,1615726.8,6146778,1555097.8,1.783688E7,833388.6,8812948,788187.5,4610816,274383.66,8351446,115354.234
SEPTIN11.2;SEPTIN11.6;SEPTIN11.6.3;SEPTIN11.6.4;SEPTIN11.6.6;SEPTIN11.8,283194.78,4122138.2,4433505,7158538.5,392791.3,17247.076,1568278.2,1549627.5,540249.2,145097.03,90384.72,10113.047,555306.7,291997.56,188121.12,158240.9,163167.55,9282379,200910.12,1113473.5
A2M.1,1.10516168E8,5.7408435E8,5.8083149E8,6.7190406E8,2.42240592E8,5.6710278E8,8.0631008E8,2.28022579E9,2.68576864E8,6.595623E8,2.86563168E8,1.58986317E9,3.6355856E8,1.8085504E9,1.07603878E9,1.77015117E9,1.49320784E8,7.6254829E8,1.1716112E8,2.97187789E9
ROCK2.1.2,37503.414,514418.56,463131.72,326343.38,762513.25,120773.805,327778.2,3.7660712E7,100751.02,83294.734,131576.73,153541.98,28278.643,42347.777,60174.207,105832.22,155959.4,20521.008,58417.414,62292.258
CSE1L.2,318964.75,1572380.8,1587478.1,654199.1,205049.4,690729.06,1.48459392E8,2564270.8,190512.33,3788596.5,1612393.8,506210.6,328889.5,558876.44,654281.4,8424673,1003643.56,1138805.6,220120.66,380655.1
LDHB.1.2,1.6254904E7,2927463.8,5.833362E7,6.7565208E7,3.5581272E7,4981275.5,1.9233524E7,3.7556504E7,3.0805438E7,6810028.5,1.1185008E7,1.399179E7,1.9302404E7,1.2220356E7,8062482,4277442.5,3325996,3539018.2,1.4789015E7,9395893
USP5.1;USP5.1.2;USP5.6,1044492.94,384003.62,2424983.2,1717380.5,1372523.1,512330.47,3.71310016E8,8010972,1650881.6,676527.5,1627112.8,1141194.6,2649088.5,1592058.1,1134228.4,675617.06,481965.4,419330.28,852528.4,916216.1
KRT17.1.4,546251.3,94819.56,31145.287,742.131,89758.72,35033.43,1408587.2,85384.77,455963.12,784726.5,99043.02,1282848.1,10048.961,910.9131,324414.47,1.7888912E7,281694.8,134836.69,11680.989,464999.7
USO1.2.2;USO1.2.3,50552.28,158188.62,1155291.5,564586.5,318546.5,50576.367,6.008504E7,115440.56,254255.02,141602.89,99841.21,178368.69,112030.445,134259.86,612472.56,748375.94,90173.805,97906.34,430130.94,175317.19
EXOC4.2.2,2561639.2,135019.47,6840383,4782123.5,4177649.5,2171268,3.680596E7,5357605.5,3635719.2,1148456.9,2229472.8,1023285.1,4924350,1815528.6,3806242,108254.32,1146759.6,505476.88,2418366.8,697081.6
SCAMP1.2,5894026,947552.4,6615564,9163238,1.0428134E7,129447.68,3944211.5,3724012,1.1634762E7,192929.38,1400610.1,156537.9,8600818,323721.7,5150635,552342.25,821611.4,716965.25,4312084,245952.47
CNTN2.2.2,78832.57,220887.28,474806.88,37804.074,318755.44,1296298.9,1283051.6,4.2286564E7,2002490.4,1561726.5,4133694,6451624,2499852,497849.47,1510029.4,1364841.5,381683.66,411043.7,1496543.4,257935.89
SPTAN1.29.3,2.32554086E9,1.77741978E9,1.64870874E9,1.93267533E9,2.26044826E9,4.17700672E8,1.30984397E9,7.2545056E8,2.18773658E9,1.61545792E9,3.08738842E9,3.21270016E8,1.9309696E9,1.40144742E9,2.60230963E9,2.69930976E8,2.30788608E9,8.9680435E8,3.17829939E9,7.5396608E8
PSMD2.3.3;PSMD2.3.4;PSMD2.3.5;PSMD2.3.9,1853725.9,566578.94,2600334.8,4661247.5,2111618.2,529755.1,1.26620032E8,2518807.8,928284.5,1990241.9,380036.62,859333,1075781.1,1064866.8,693111,309562.4,521989.9,680577.94,1142090,1944679.6
DPYSL3.1,811824.44,218396.25,363521.34,623565.1,110981.77,2540474.5,2.3451412E7,2770118.2,260345.3,565688,274718.47,1132689.2,322248.72,1638321,257649.48,8230495.5,332264.03,82116.234,353213.38,4052215
COL18A1.1;COL18A1.2,155453.47,1527934.2,698669.9,2544626.5,188888.27,3844137,584899.1,2364818.2,341399.16,2.2637152E7,173871.9,7692359,73127.16,2547268.5,133173.5,4607701,632669.06,1.1208988E7,308858.12,6091847
DNM1.1,6660971,1256919.5,4155253.8,4805063,1.0411221E7,318531.38,2.9561424E8,7707187.5,5627531.5,525210.9,8158156,731257.94,6837557.5,750989.6,1.0270258E7,1012892.44,5316240,503769.62,1.3506027E7,1223488.6
KIF5B.1;KIF5B.1.14,268865.25,81382.5,800245.6,147211,754350.7,484735.75,5.0294168E7,2013186.9,757841.5,863147.25,1195023.2,1061445.1,664887.44,706651.4,1396301.5,766611.6,960553.75,62439.816,1650605,1546662
EEF2.1.11;EEF2.1.16;EEF2.1.24;EEF2.1.29;EEF2.1.36;EEF2.1.4;EEF2.1.7,486967.3,515308.1,4112191,2719748.2,1048849.2,2143928.2,8.1178323E8,2067169.8,1032892.2,8051068.5,1272456.9,2042449.8,482640.34,1893287.5,477707.25,5238806.5,203384.25,1536739.8,617221.6,2810369
RRBP1.1.6,1.648564E7,3.55180512E8,2.061594E7,2.59880176E8,4.1044112E7,1.85263504E8,3.2744978E7,1.115444E8,5.1383904E7,3.2122688E7,1.2720499E7,7.0731704E7,1014098.5,2.1425142E7,5.7154508E7,1.9476358E7,9751270,6.5544979E8,1700494.8,7.6154264E7
AHCYL1.1.12;AHCYL1.5;AHCYL1.5.2;AHCYL1.5.3;AHCYL1.5.4,6881823.5,2311118,5.462958E7,4.4101152E7,2.1947806E7,2147380.5,3935637.5,8857249,6343640.5,2009783.8,2985982.2,1206747.2,2.252584E7,1.4597172E7,4319104,561990.5,1556855.5,3149520.2,3519162,4961507
RAB2A.2,1.3521336E7,2567975.5,2.260005E7,3.6945464E7,1.762759E7,2135627.5,8710237,2.0672634E7,1.5349826E7,3522083.8,5197591.5,4502269,2.6797492E7,4985507.5,1.0090056E7,3504387.8,2473095,6390130.5,1.0336838E7,9619644
