Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
CFL1.1.17;CFL1.1.18;CFL1.1.22;CFL1.1.25;CFL1.1.26;CFL1.1.30;CFL1.1.42;CFL1.1.61;CFL1.1.64;CFL1.1.67,8788565,960005.8,1.0640389E7,7162547,1.1336401E7,1.4037145E7,2.5806396E7,1158629.6,3.465858E7,2215723.5,6916280,1299818.5,8531420,1921561.6,9752656,1.3569834E7,2051649.6,1376883.9,9624410,3.3768776E7
HP.3,3762469.2,1.1621045E7,3920875.2,2879421.5,2.031471E7,1.273522E8,2.5404448E7,1648319.6,4.5360884E7,7334768.5,6.3171572E7,1.7452348E7,3.9692692E7,1.6381549E7,2.7965344E7,4.708434E7,7604224.5,1.1811731E7,2.496468E7,4.8846656E8
RPL12.1;RPL12.1.7,141911.45,184.22398,9883.766,0,6434.13,849040.56,9009.291,40810.617,129734.79,42339.637,8109.0986,164231.36,25408.91,208861.52,106193.92,1143863.5,23088.605,246286.6,83935.65,3234563.5
ANXA2.3.13;ANXA2.3.15;ANXA2.3.16,400413.38,62168.227,810818.75,111419.02,842975.1,1.8423842E7,1394192.5,62750.64,2120808.2,110952.76,466542.03,122309.125,5031727.5,3952296.5,1430730.1,3199793,318233.9,53423.836,82573.7,1.6747035E7
TPI1.1.10;TPI1.1.23;TPI1.1.44;TPI1.1.65;TPI1.1.70;TPI1.1.72,1.038211E7,439829.06,9880624,5609428,1.2685931E7,3812957.2,2.1141726E7,622961.06,2.69845E7,757459.9,3134305.8,756774.44,1.0905445E7,2544559.2,5288703.5,2375226.5,468814.78,338405.34,1.4554965E7,1.4559656E7
GOT2.2;GOT2.2.2;GOT2.2.4;GOT2.2.5;GOT2.2.6;GOT2.2.8,1752542.8,85073.555,805061.6,1056482.9,2260144.2,669914.5,1749368.9,234345.08,5305213,28632.291,510476.22,76615.02,382013.47,13903.48,394238.4,20656.152,626969.94,69024.19,886068.8,172501.86
GNB2.1.7,3532866.8,150727.12,149567.89,2038793.9,607963.75,2060875.2,3236581.8,13539.773,6062631.5,164741.42,1436213.4,5043.58,881443.8,17487.287,0,593957.25,183761.4,46770.53,0,1.4943735E7
SEPTIN7.1;SEPTIN7.1.10;SEPTIN7.1.3;SEPTIN7.1.6;SEPTIN7.1.8;SEPTIN7.5;SEPTIN7.5.11;SEPTIN7.5.16;SEPTIN7.5.17;SEPTIN7.5.3;SEPTIN7.5.6;SEPTIN7.5.9,26118.705,119402.16,109491.67,690629.6,21285.932,266220.88,3692797,94998.67,335287.16,64437.734,106805.88,40052.133,34682.23,6185.866,7598.4697,54687.902,124998.46,7676.5566,1812608.1,1031911.8
HNRNPK.1.11;HNRNPK.3.13;HNRNPK.3.15;HNRNPK.3.4;HNRNPK.3.7;HNRNPK.4;HNRNPK.4.2;HNRNPK.4.3;HNRNPK.8.13,303121.3,73795.336,4101104.2,2604056.2,2464817.2,8814619,3799984,868512.1,3298899.8,3667805.5,136046.05,552912.1,1383302,644740.44,18503.398,8080657,391393.22,673915.7,3344.933,3.4193968E7
SERPINA1.15;SERPINA1.4;SERPINA1.4.10;SERPINA1.4.2;SERPINA1.4.3;SERPINA1.4.4;SERPINA1.4.5;SERPINA1.4.6;SERPINA1.4.7,277942.5,246915.55,1763419,545891.8,1266066.1,8230011,1.2488406E7,1306939,1.2066861E7,555053.6,6523901,2177780.5,4627734.5,1678319.5,2.0381346E7,1.1283148E7,75907.516,3052176,468601.47,1.0027512E8
LAMTOR5.1;LAMTOR5.1.3;LAMTOR5.1.4;LAMTOR5.1.5;LAMTOR5.1.6;LAMTOR5.1.7,3483074.8,632930.25,7563649,8113846.5,5947782,910.4121,2.1068266E7,261218.2,1.1464871E7,963717.7,6747689.5,1530.9753,4384172,11484.196,4881226.5,39267.98,7082.96,35256.324,1235258.1,4155422.8
SNAP25.12.3;SNAP25.12.8;SNAP25.8;SNAP25.8.22;SNAP25.8.24;SNAP25.8.8,2293705,100670.87,218258.02,1350107.8,3329842.8,4112.051,5671321.5,38526.266,9680477,20546.045,2802869.8,60466.523,2273208.2,134177.61,6944.3716,121576.83,819787.6,2224.2083,401667.38,34409.4
IGLL1.2.3,21745.783,528750.25,36486.523,1062687.4,74232.67,3410555.2,9768423,1352411.2,858572.25,254703.56,2680705.2,1187664.4,995581.6,1436773.8,3464080,4797680.5,305166.62,1275913.6,6687448,1.1190193E7
TUBB3.2,89742.92,1903.8467,132722.19,9714.32,618553.4,2839588,1545927.2,307590.88,496374.53,70142.24,98110.76,12449.169,365938.8,7423.8955,253597.88,485113.22,571280.5,28079.137,125271.586,662090.25
HNRNPA1.1.10;HNRNPA1.1.13;HNRNPA1.1.14;HNRNPA1.1.15;HNRNPA1.1.2;HNRNPA1.1.4;HNRNPA1.1.7;HNRNPA1.1.9;HNRNPA1.2;HNRNPA1.2.2;HNRNPA1.2.3,334253.25,2684.724,910836.3,360418.75,788180.94,328373.47,550494.1,37410.742,1130344.9,337607.75,108573.35,86544.96,172529.42,58882.746,502467.06,197169.31,99672.32,61371.914,961662.8,1625395.6
HNRNPA3.1;HNRNPA3.1.2;HNRNPA3.1.3;HNRNPA3.7,11496.883,0,0,0,0,37780.297,0,0,257736.66,98101.68,9391.351,8815.313,0,9226.235,0,29944.408,18476.988,0,29659.094,298628.2
CNP.2.4,2.44499456E8,539874,3.03247968E8,6.2597232E7,5.3737184E8,857038.5,3.76257472E8,1.0385351E7,1.513664E9,863429.8,7.2412845E8,3.2873634E7,1.43462733E9,2.1750032E7,8.2608723E8,694376.2,1.58402336E8,379871.22,2.62561712E8,1834530.5
PGK1.1.33,3439918.5,492695.94,4131191.2,3442556.8,4280756,4494170,6761377,253345.08,1.0442834E7,386121.62,1674502.5,418812.44,2909522.2,718120.56,7308022.5,3069021,404690.66,240704.48,2269134.8,9185720
TUBA4A.1.11;TUBA4A.1.14;TUBA4A.1.2;TUBA4A.2,2018053,36563.215,3300271,3046883,7659822.5,356872.8,6010894,68202.13,8599051,72064.02,1462313,54371.72,1620174.6,478.01755,2255667.5,550005.6,746478.2,233230.58,1607580.5,95767.36
NAMPT.1.4,1.2136206E7,136554.83,1.4012034E7,3437598.5,311952.44,2.5779004E7,117218.63,199999.39,800064.94,89778.59,42455.99,304258.47,2.3628016E7,467512.75,1591313.1,2.3483648E7,4885708.5,209618.36,2180500.5,1.8023312E7
EGFR.6,0,205889.88,2.0570042E7,4880791,22577.736,185589.88,840051.5,82424.26,1028872.75,2122563,16482.451,61747.402,29549.34,62984.324,51693.598,34419.4,120139.65,4017776.8,10393.976,3420297.8
GSTP1.1;GSTP1.1.11;GSTP1.1.13;GSTP1.1.14;GSTP1.1.15;GSTP1.1.16;GSTP1.1.20;GSTP1.1.22;GSTP1.1.23;GSTP1.1.3;GSTP1.1.6;GSTP1.1.7;GSTP1.1.9,902691.4,562172.9,3053032.5,1669444.8,1316897.9,1118702.9,1331842.6,17854.506,3140740,174282.47,384467.2,40260.727,342581.28,504995.44,245061.22,791158,189917.53,258391.28,2516318.2,4094700.2
TF.1.3;TF.1.7;TF.1.8,0,701.0145,0,3927.8308,134498.02,1058513.9,366.12292,26250.67,74363.14,41064.547,0,16434.344,29715.912,71291.4,0,703217.06,428.47318,0,0,1190462.1
ATP5F1D.2.15;ATP5F1D.2.4;ATP5F1D.2.5;ATP5F1D.2.7;ATP5F1D.2.8,3.314366E7,253497.47,8672119,1.0961375E7,3.4943728E7,120393.734,3.1567922E7,0,3.9579556E7,62348.668,1.7058962E7,34.18069,2.5689156E7,182405.28,8762165,403208.22,3942185,470164.16,2.7698206E7,1203586.5
FABP3.2,0,0,0,23.109303,0,971.5746,1.2515574E7,1385469,456499.6,0,55656.39,0,0,1949.7004,0,12649.181,2.6808682E7,1483473.6,0,705.60913
DMTN.34;DMTN.35,9698286,31862.938,4621422,2491602,1.3287356E7,689536.6,1.3977537E7,75700.35,2.0572256E7,353470.9,7614316,513672.78,9016547,271311.06,9059680,723011,1676240,32767.713,9395960,1101991.9
ARPC1B.2.10;ARPC1B.2.2;ARPC1B.2.3;ARPC1B.2.5;ARPC1B.2.8;ARPC1B.2.9,0,3938.8264,0,12041.193,1443544.1,1773375.5,73559.125,10505.394,148434.89,182839.03,381040.25,120420.43,113208.02,5818.2744,0,1824744.8,117913.5,621.97723,1275.8901,2128288
GSN.1;GSN.20;GSN.20.2;GSN.36;GSN.36.2;GSN.36.3;GSN.36.5,3229.388,198447.1,110523.66,998.9636,460957.25,7962483.5,1391473.5,245743.23,1440434.1,275302.38,522351.3,1117919.4,102394.14,1280156.9,9748.424,6594610.5,219858.11,50694.08,19605.975,899841.5
PLIN2.1;PLIN2.1.10;PLIN2.1.11;PLIN2.1.4;PLIN2.1.5;PLIN2.1.7;PLIN2.2;PLIN2.2.2,278568.38,44527.098,936818.94,331416,25.755373,716199.4,79977.836,72775.914,1565.4694,67441.4,26478.352,2182576,22596.445,618514.75,329810.2,1687922.5,212397.3,26997.305,2345640.8,5290689
PHGDH.1.3,458866,986077.75,4138836.5,2936253.8,1921993.1,3310574.8,3338705.8,292259.53,6411044,955480.3,458628.28,109995.75,473361.88,777786.1,983794.4,503361.9,989321.75,189231.34,1278213,4333831.5
HSPA5.1.14;HSPA5.1.15;HSPA5.1.2;HSPA5.1.3;HSPA5.1.7,638484.06,196747.5,95264.55,513195.94,636214,1713370.5,884258.25,172338.58,973378.2,328394.56,465634.7,279805.1,2744614.5,1017428.9,904953.6,3079726,787667.8,656061.5,385794.84,5448304
MDH2.3.10;MDH2.3.11;MDH2.3.12;MDH2.3.13;MDH2.3.15;MDH2.3.16;MDH2.3.18;MDH2.3.2;MDH2.3.4;MDH2.3.6;MDH2.3.8;MDH2.3.9,2.5791138E7,2393942,1.4596893E7,1.7668056E7,2.3310094E7,733130.1,4.055096E7,634268.06,3.7525588E7,874835.1,2.1774478E7,1127494.2,1.844543E7,1403104.5,1.844483E7,604742.5,5954528,548721.7,1.883704E7,4906007.5
FSCN1.1.5,38379.957,116648.02,504.94122,558901.25,37779.324,259914.55,4789807.5,777599.25,814775.4,425135.88,137103.22,152677.02,257603.98,243821.78,3990.5876,43904.484,31900.178,28342.14,17481.867,598799.7
HNRNPH1.22;HNRNPH1.3;HNRNPH1.52,143101.05,45638.984,23675.982,674813.2,610762.25,1580435.2,1906112,165419.55,301163.75,1292801.4,378512.66,9461.988,11273.803,70065.48,0,3101705.5,742673.6,270795.03,1219.796,2.0589198E7
FAM241B.4,4254374,263579.97,4330843,2061461.9,3947529.2,123579.22,6696152,308953.47,7028059.5,25090.812,2760817.2,630921.1,3811633.5,882561.3,3982326.5,192297.81,5395822,141245.75,3363603.8,2359375
SLC1A3.5;SLC1A3.5.2;SLC1A3.7;SLC1A3.8;SLC1A3.8.4,21531.492,0,1292141.4,129832.54,0,856.67285,0,3799.5981,0,171.94997,24052,5499.556,0,6109.5024,0,0,3025.5046,3682.6401,9187.235,5163.115
SLC25A4.1.12,4694529,870.61224,2135344.2,3027896,3332476.8,394420.06,7191737.5,3782.906,1.2326177E7,40957.47,2299805.5,4162.969,1920741.4,147513.3,4776817,268426.47,1004412.3,450.26785,802840.94,935403.5
CST3.2.104;CST3.2.108;CST3.2.119;CST3.2.131;CST3.2.135;CST3.2.143;CST3.2.147;CST3.2.159;CST3.2.160;CST3.2.19;CST3.2.29;CST3.2.3;CST3.2.36;CST3.2.40;CST3.2.47;CST3.2.5;CST3.2.55;CST3.2.61;CST3.2.83;CST3.2.89;CST3.2.95;CST3.2.96,7734876.5,8.139944E7,6686877,3.437088E7,6278815,6309800,5727554.5,5179485,1.3887427E7,2.5884612E7,1.05967888E8,2018266.1,1.7137898E7,6.354838E7,6243436.5,1.5339625E7,9.0109848E7,8.7341296E7,4111603,1789575.4
PFN1.2.41,811959.7,7507855,0,4623832,9482.204,311046.78,0,0,0,537431.44,2832628.5,49344.496,397388.72,2382740.5,0,0,2455955.5,1.3748452E7,0,5548417
RPL13.1.12;RPL13.1.17;RPL13.1.2,339633.34,14773.055,141888.31,154944.28,15991.899,746465.94,0,0,354713.06,484606.47,5498.7695,0,12735.988,0,50812.87,448957.38,13259.823,81016.516,373078.94,0
SOD1.1.3;SOD1.1.4,737238.44,32941.203,194251.67,706348.4,739548.3,17451.482,4112728,36543,4841516.5,8003.373,224766.53,25113.746,266111.66,2753.8882,1364682,14401.728,20520.875,7907.5977,74899.08,76.55621
CYCS.1;CYCS.1.10;CYCS.1.18;CYCS.1.19;CYCS.1.21,5.4210682E8,2.52026688E8,8.8056096E7,1.83805338E9,1.1922544E8,8.2909456E7,2.25046016E8,4.9618724E7,2.14281568E8,3.44931136E8,1.16311974E9,6.577744E7,2.48874704E8,2.3209584E8,9737283,4.9713004E7,4.78635584E8,2.84149632E8,8.9982552E7,4.5837024E7
IGLL5.2,815864.3,7131261.5,9244255,7390292,3631033,3.4891948E7,3.609516E7,4974085,8094472,4462579,1.8414632E7,4109491.5,1.6034704E7,2.539691E7,4.8848756E7,2.3266016E7,805361.4,8214331,1956558.6,1.24015216E8
CDC42EP4.1.2,193523.27,0,707285.94,889368.1,135943.62,356949.25,716719.25,52458.527,2629460.2,684134.9,578201.2,50507.203,536.2442,9012.97,20446.414,16478.5,297682.47,8139.448,699.7289,666243.6
UQCRC2.1.2;UQCRC2.1.4,797490.9,2390.3027,63364.22,102709.36,997035.6,1079507.2,567014.8,7024.552,2119616.8,205495.77,197844.4,5835.7275,153754.73,1914.6101,9211.796,886079.56,8446.411,163.9885,338181.62,2636680.8
ENO2.1.7,1.02293E7,124137.69,1.5470223E7,7463553,2.3780352E7,30494.406,2.1840562E7,157966.89,4.9739452E7,19289.615,7022322,131545.23,2.3322146E7,608380.8,4.9605868E7,107999.375,2554025,136486.64,1.838474E7,1052507.1
CLIC1.3;CLIC1.3.11;CLIC1.3.12;CLIC1.3.14;CLIC1.3.15;CLIC1.3.16;CLIC1.3.3;CLIC1.3.4;CLIC1.3.9,820250.3,210908.28,251292.77,160087.88,79809.2,756023.7,341589.38,53646.6,683596.7,53208.695,544608.94,16473.703,48691.18,34418.47,3672793.8,1404293.9,271151.06,158474.56,3221999.5,2630465.2
CKB.1;CKB.2.11;CKB.2.2;CKB.2.21;CKB.2.37;CKB.2.79;CKB.2.88,1.6760124E7,1057043.9,6574623,1.2776292E7,1.600983E7,1629579,4.8253628E7,74376.445,7.1622232E7,2362571.5,1.6453779E7,1673419.8,1.6453498E7,1068540.1,2.1990964E7,544436.25,4775772,977158.5,7344510,2497951.2
SEPTIN4.10;SEPTIN4.10.3;SEPTIN4.10.4;SEPTIN4.10.6;SEPTIN4.10.8;SEPTIN4.10.9;SEPTIN4.11;SEPTIN4.11.2;SEPTIN4.8;SEPTIN4.8.2;SEPTIN4.8.3;SEPTIN4.8.4;SEPTIN4.8.5;SEPTIN4.8.6;SEPTIN4.8.7;SEPTIN4.9;SEPTIN4.9.3,6844.674,228.7542,367631.56,44496.465,677744.2,1912.0028,0,0,3478950,0,0,0,1805085.1,0,2727107.2,8351.164,351924.78,37.736633,4200.3667,14511.83
AMPH.1;AMPH.1.2;AMPH.1.3,0,0,5622.382,6.2367167,76191.26,194.44377,352317.56,80.56547,186784.6,2319.0635,11561.598,9009.713,63362.652,215.50151,19719.473,185.05455,17650.621,53138.844,2630484.8,1005708.94
CAP1.1;CAP1.1.12;CAP1.1.6;CAP1.1.8;CAP1.20;CAP1.20.11,628712.2,159547.5,13231.633,51347.22,365594.22,508191.06,464391.12,342911.16,408264.3,65284.89,187603.28,54539.316,467121.75,274443.66,1043440.3,1370879,81596.03,60357.805,1368406,2709731.5
SEC22B.1.2,5578549,591054.56,1.7111932E7,5380804,1.1839498E7,5609647,7807065,486055.1,9330040,2160529,2987033.2,1804315,3863426.2,3047200.5,1.2983768E7,7759330.5,568772.44,1385974.8,9817303,4.075892E7
QDPR.1;QDPR.1.10;QDPR.1.12;QDPR.1.16,7501.0376,1366.3599,0,2901.3408,99623.24,532945.5,102570.625,6955.2056,2605988.2,2709.8,100396.13,6846.724,16524.494,10807.064,159787.98,26120.002,302318.12,6831.002,370506.4,18934.72
UQCRC1.1.12;UQCRC1.1.13;UQCRC1.1.15;UQCRC1.1.16;UQCRC1.1.17;UQCRC1.1.2;UQCRC1.1.20;UQCRC1.1.23;UQCRC1.1.26;UQCRC1.1.27;UQCRC1.1.28;UQCRC1.1.29;UQCRC1.1.33;UQCRC1.1.5;UQCRC1.1.7;UQCRC1.1.9,2336954,36093.867,2281973.5,296366.03,1.1255746E7,7042264,4933667.5,7839.7583,7313179,466132.94,261328.66,73724.414,1903158.6,36722.836,1346080,2038551.2,54217.367,356434.94,699513.7,1.215791E7
PRDX5.2.4;PRDX5.3.3;PRDX5.4;PRDX5.4.2,9736421,259592.88,188874.42,135595.6,6346115,1732731.2,1.0704129E7,79648.22,1.2099835E7,463955.44,863972.6,108812.055,5027545,251188.1,3232143.2,1587319.8,834954.75,1407811.6,7530549.5,4340727.5
SNRPD2.1.3;SNRPD2.3;SNRPD2.3.2;SNRPD2.3.3;SNRPD2.3.4,12032.61,56773.07,180.6522,2041.4824,13164.795,399382.2,22501.398,30537.266,207998.88,1188173.9,22105.285,5128.5654,0,83424.09,2093.48,1322672.8,7088.042,8654534,37439.176,983429.7
RACK1.1;RACK1.1.10;RACK1.1.11;RACK1.1.12;RACK1.1.13;RACK1.1.15;RACK1.1.17;RACK1.1.18;RACK1.1.19;RACK1.1.2;RACK1.1.23;RACK1.1.26;RACK1.1.27;RACK1.1.28;RACK1.1.29;RACK1.1.7;RACK1.1.8;RACK1.1.9,5452.334,15130.175,1464.0797,70138.1,773719.6,1707818,1619368,2504612.5,3351703,1385059.9,21747.133,43794.23,6306.8135,28373.627,60825.37,296533.22,84559.06,27124.973,5889.7783,7160807.5
ATP5F1B.1.11;ATP5F1B.1.12;ATP5F1B.1.13;ATP5F1B.1.25,406876.53,82579.91,1882154.8,390346.3,2622242.2,2091261.5,1.58213E7,412684.7,1856004,286388.5,1172037.2,112249.2,662499.44,418297.4,293334.5,299251.88,164888.84,52097.805,319409.7,502231.97
MYL6.1.14;MYL6.1.15;MYL6.1.16;MYL6.1.18;MYL6.1.21;MYL6.1.23;MYL6.1.3;MYL6.1.31;MYL6.1.33;MYL6.1.39;MYL6.1.42;MYL6.1.47;MYL6.1.52;MYL6.1.55;MYL6.1.59;MYL6.1.70;MYL6.1.71;MYL6.1.9;MYL6.2.12;MYL6.2.6;MYL6.2.9,5735058,4.8446832E7,3522593.2,2.7387046E7,4189384.2,7.4965416E7,7046311,2.765124E7,6679413,6.763148E7,3.3636836E7,2.8379754E7,3992053.8,9.716148E7,134371.52,2.69835392E8,4.9178856E7,1.53679888E8,4565288.5,8485490
SIRT2.1;SIRT2.1.2;SIRT2.1.3;SIRT2.1.4;SIRT2.1.5;SIRT2.1.6;SIRT2.2;SIRT2.2.2;SIRT2.3;SIRT2.3.2;SIRT2.3.3;SIRT2.3.4;SIRT2.3.6;SIRT2.3.7;SIRT2.3.9;SIRT2.9;SIRT2.9.2;SIRT2.9.3;SIRT2.9.4;SIRT2.9.5,1016726.44,28299.027,837873.25,295092.12,2318498.8,25094.77,2464215.5,2042.396,1.1131487E7,12581.202,3444623.8,72084.12,3172003.8,29714.37,5188630,32954.9,699504.1,28802.867,15217.301,41897.535
PAK2.2;PAK2.2.2,0,5974.877,0,115678.89,0,1515609.5,0,22111.375,125228.07,101424.4,0,28.076326,0,12248.933,0,301660.5,1334.8246,5608.1665,0,1896380.2
DDRGK1.1;DDRGK1.1.10;DDRGK1.1.16;DDRGK1.1.2;DDRGK1.1.3;DDRGK1.1.5;DDRGK1.1.7,6259.721,424532.75,0,1891.9435,0,428794.3,0,162573.8,26016.383,262109.92,0,630.84283,19123.814,984601.9,0,47807.297,588753.4,4473588,0,4279.163
ATP1A3.3,110073.58,6570.0156,3350219,207039.1,1921652.6,285647.6,1060661.9,2836.993,2299963.5,62032.508,87886.37,123405.71,1374854.4,822940.06,513748.34,1396951.6,4358.9766,14673.212,745655.4,9188.862
RPL30.1.3;RPL30.1.4;RPL30.1.6,157309.4,601688.7,26452.611,8254.109,93494.65,4112167.5,56869.453,134728.52,312853.3,1895422,217585.78,476351.56,26941.748,124519.96,60993.895,1771929.1,485386.38,3467233.5,6548.924,3486467
PARP1.1.11;PARP1.1.13;PARP1.1.15;PARP1.1.16;PARP1.1.22;PARP1.1.3;PARP1.1.8;PARP1.1.9,0,11882.694,0,0,0,98918.195,0,35402.06,852.97455,0,43098.73,154505.95,0,0,0,9372.757,0,0,0,561414.75
FXN.1;FXN.1.2;FXN.2;FXN.2.2;FXN.2.3,5802934.5,179861.22,2064242.1,2688934.5,5632818.5,4658.868,6173644.5,6778.5244,7124114,233923.9,4004143.8,905.8013,5121760,115776.19,0,343564.5,416371.88,113.922165,7409596,2255734.5
SLC25A3.1.10;SLC25A3.1.13;SLC25A3.1.14;SLC25A3.1.16;SLC25A3.1.17;SLC25A3.1.2;SLC25A3.1.3;SLC25A3.1.6;SLC25A3.1.7,1470636.9,9774.745,1474650,1510291.4,1513921.6,7011530,2534420,242090,2167797.5,312639.22,1161051.2,189001.89,20982.455,159178.8,683569.7,3921522.5,447301.2,245913.3,924157.5,8727480
S100A9.1;S100A9.1.2,6786306,7664101,1.4597141E7,3.5937E7,2.3849688E7,1.51791027E9,3.2996222E7,2.4361602E7,8.935108E7,5.6717104E7,1.946915E7,1.39075184E8,1.117343E7,1.45684464E8,739935.06,5.4581253E9,1.1663653E7,8110968,1.1770479E7,2.81763251E9
PRDX3.2.2,1741639.8,297406.44,0,1994373.8,1213066.6,5230862,3161412,53935.42,7408858,172090.39,1233434,80641.805,97460.41,216581.64,146886.33,1153651,473021.2,11705.566,770624.6,5744594
KRT17.1.4,4678367,249840.48,42762.12,87875.92,1794305.5,548837,4508881,82348.875,4191102.5,859.3595,1427573.1,466749.12,3.0176896E7,2.1685572E7,8859254,849005.25,2055572.4,608521.4,734003.06,484036.16
LNPK.5,54996.688,222390.64,0,300340.5,33997.723,147254.64,249.31104,29676.297,51036.316,57957.406,26944.719,7685.191,2439.5298,62733.17,39569.38,190666.66,24319.018,25726.412,10380.115,3920478
TUBB4B.1.5,4.7872464E7,564863.9,2.6402952E7,1.092124E7,5.5172156E7,3498524.5,2.6872524E7,188372.28,5.5083376E7,972765.8,1.1471537E7,200631.83,2.7112222E7,812033,2.0604792E7,2214952.8,4722895.5,254370.45,4.8038356E7,1.5274078E7
CAPZB.1;CAPZB.11;CAPZB.11.2;CAPZB.11.3,1962398,327686.72,1677057.9,1224562.9,1862363,959175.94,3267156.2,102396.03,4362628.5,2637.4,2229921.2,113386.49,2419626,391805.9,1464289.2,916188.4,312379.25,289898.53,1499329,2238854.8
VIM.1.31;VIM.1.37,3.6277636E7,1.33572712E8,1.36531571E9,3.41565888E8,5.6258412E7,3.09637984E8,1.81224064E8,1.33064784E8,3.0391902E7,3.7790596E7,5.8502088E7,3.6175936E7,4.6220824E7,1.94123328E8,6.7713088E7,3.76918784E8,3887751,1.72885808E8,7.0979512E7,1.8557568E9
DEK.2,0,41830.453,13181.469,4167.427,0,566635.75,2791719.8,107526.805,62398.504,188978.94,4027.297,11679.151,0,11338.696,0,894906.06,44647.76,10586.764,9261.216,2638600.2
ANXA3.1,27670.047,1333350.9,55948.434,719821.1,211651.06,1.2496434E7,135519.64,2341.6196,87422.5,6754.7197,125450.5,121748.484,9582.66,23500.047,29797.209,7978167.5,626032.06,500432.7,0,6111911
S100A11.1;S100A11.1.3,1.0013743E7,1.4865567E7,1.82768384E8,5.7419984E7,3.3782668E7,9.1306872E7,7.6030688E7,2.0016104E7,3.91675E7,3.232011E7,1.9185478E7,3.8663884E7,1.7372528E7,8.0016456E7,4.4916328E7,1.6735264E8,4455277,1.5399888E7,5.2641076E7,5.7436691E8
RAB7A.1.3;RAB7A.1.4,2397116.2,12015.081,475264.6,466537.78,351150.3,1688563.5,3407922.2,32343.482,7525257.5,169796.27,1624706.5,800049.6,725827.75,1229651,2247290.8,1976941.5,1417107.2,744954.25,3047645.2,6712563
