Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
SORT1.2;SORT1.3,894.05853,57870.406,490682.5,280637.12,161210.12,12982.303,319529.2,101147.23,222858.64,9784.829,31704.66,10442.289,294130.62,6524.2944,28429.125,165.34375,0,0,702.2436,41.359962
ESYT1.2,60263.594,90105.72,220070.64,208051.78,250723,20082.797,2.3952018E7,267950.56,79129.83,10151.751,62428.35,10598.465,31312.516,32648.312,38102.34,12600.989,53196.45,5528.6846,14507.979,7911.877
PC.4,284555.16,519240.22,576675,564339.44,977172.8,87740.05,1.41337232E8,520992.72,650545.9,157041.56,322539.12,259636.69,1718056.6,736249.94,371419.06,46040.2,51100.7,313983.72,280113.62,38876.758
EPS15L1.2;EPS15L1.7,48725.01,228051,56306.79,28170.115,448528.34,102974.47,1.0839474E7,588956.25,258425.86,18857.602,226884.47,88372.68,104225.6,104912.414,227719.34,51739.07,8632.237,48074.81,134145.61,129869.6
SPTAN1.1,1.8867762E7,9194891,1.2957332E7,1.0133625E7,8.5617112E7,1614528.2,3.73076704E8,2.40750822E9,7.192864E7,1364319.2,3.6257388E7,3298825.2,1.6095999E7,6524969.5,3.3192798E7,1057160.1,2.4894518E7,5495528.5,2.500408E7,4192249.2
HDGFL2.6;HDGFL2.6.2;HDGFL2.7;HDGFL2.7.2;HDGFL2.7.3,0,1551.7528,32663.412,16582.89,789.0573,0,1368915.8,2612.2434,0,0,5282.28,28.07286,673.2365,0,4652.85,0,0,583.2032,52.136326,0
PAFAH1B1.5.5,3128144.8,437889,4.0597504E7,2.8397214E7,1.274425E7,277116.7,7945859,8741614,1.2592995E7,272312.94,3247921.8,2674448.8,1.531877E7,8127752.5,5882951.5,87911.03,96367.38,1392045.8,3199785.2,3208863.8
CYFIP2.6.2,343189.7,73816.42,238070.47,96949.74,435046.88,0,1.1429831E7,530580.5,304521.28,5012.282,92727.44,3147.5586,487215.53,18326.17,438387.38,0,65280.79,623.1163,256916.94,874.73706
SPTAN1.29.3,1.0362985E7,1515631.2,6753537,5104370,5.49857E7,1463902.5,2.0018352E8,1.30050675E9,4.2194492E7,674904.94,2.3615998E7,2544771.8,1.2225798E7,4534981.5,1.843871E7,939987.6,1.4602417E7,1814635.4,1.771632E7,3731673
IGLL5.2.3,20978.582,148280.05,2682164.2,391766.5,949611.9,2.3736072E7,2.9696164E7,903558.9,386829.3,1603870.9,1189689,4.0288792E7,1.0219596E7,8689047,3959408.5,2.3403956E7,276726.56,2212299.5,36543.86,1.289969E7
CLASP2.52.2;CLASP2.52.6,36797.133,33758.84,99183.26,81445.195,93511.14,7976.784,8155711,41062.9,84071.9,961.34607,7171.337,0,122495.375,2148.319,22205.611,473.0745,177.1806,88368.2,5152.04,3635.8708
ASAP1.24.2,3189.823,9855.252,12296.379,4832.793,37032.645,4611.056,4861547,186545.58,150554.7,50755.938,8643.741,126130.19,35217.2,12020.622,15355.047,7814.845,55534.363,2306.2793,10535.976,66196.88
CDH2.2;CDH2.3.2,7535.8203,11366.811,67856.24,59681.535,138961.72,50751.215,2.6658504E7,131796.77,14165.132,5116.4937,99058.44,495.12567,67714.24,7981.3105,7878.3066,0,660.7303,8239.168,2719.998,28914.56
STXBP3.1.10;STXBP3.1.3,775749.2,108922.39,1.2992278E7,7903727.5,5239821,92538.44,1681600.2,1204004.8,5768562,38469.457,1430796,2889219.5,8154750,2951526.2,2849540.5,12235.413,215331.44,387682,1046707.3,1358708
ATP1A3.3,3.15547648E8,1.0264401E7,4.75162336E8,5.4025875E8,8.2269766E8,4782303,1.22440752E8,3.2330336E8,5.4725779E8,4108025,1.65827056E8,3.125169E7,5.32152064E8,5.7866528E7,4.40333888E8,102245.1,7.8261424E7,310039.12,2.50086832E8,3585305.5
FLNA.1,996609,5862136,9019564,1.2382421E7,1.1801961E7,1.7024318E7,5.6601392E7,1.03507032E8,6802821,6507936,1633398.4,1.9375438E7,1665107.1,5.4150364E7,3805657.2,2.0103608E7,620798.25,1.1745954E7,1085891,1.8885396E7
EEF2.1.11;EEF2.1.16;EEF2.1.24;EEF2.1.29;EEF2.1.36;EEF2.1.4;EEF2.1.7,60354.938,131466.77,2768392.2,2233478,402308.88,480419.8,1851330.4,428874.4,573854.56,1631738.6,314800.47,1092566.4,374631.47,696989.25,270721.72,176949.08,18601.55,230979.81,41268.59,724219.94
SERPINA3.2;SERPINA3.2.11;SERPINA3.2.15;SERPINA3.2.17;SERPINA3.2.7,1679169,293500.03,8454970,3954920.5,1094036.1,191508.66,6039957.5,1377601,1029761.5,373773.66,463479.22,4092332,1534100.4,6418467,1171225.6,13185.953,0,18410.69,144933.88,3353772.5
GTF2I.1;GTF2I.3.8;GTF2I.5.2;GTF2I.6,83315.805,76948.98,87240.53,86439.914,148324.61,999.2776,4.5847832E7,217967.27,40256.3,285597.7,85142.55,21411.445,35148.81,80897.01,44138.64,4511.4785,5428.5947,128194.875,113904.15,12103.914
TLN1.1.4,138013.89,208703.56,273225.56,128527.92,593143.3,1092464.2,4.6660952E7,1.09178992E8,550443.75,1385911.1,1367502,1.0153414E7,110288.31,4439367.5,529092.6,3442381.8,63724.527,202553.05,312164.88,5600725.5
APP.1;APP.10,142038.27,1161.7025,44054.152,9226.094,2123.1548,2708.3152,1779118.2,15627.716,13280.397,20.21657,20845.053,35.764946,13893.531,31519.918,112961.58,315.31592,13968.061,33533.117,74409.91,251.94644
CCDC88A.4,0,0,0,211.87651,17081.922,0,237530.39,368291.28,0,0,396.77527,0,0,12170.558,328.8426,0,0,0,8787.315,0
UBA1.7.15;UBA1.7.5,203152.23,146064.9,1227619.4,1281650.8,532242.94,403815.72,1.77634608E8,576399.1,437297.16,122805.7,210145.9,70906.516,457954.8,138063.67,115779.68,70432.06,170586.67,370633.88,340177.25,122698.65
AP1S1.1;AP1S1.1.10;AP1S1.1.11;AP1S1.1.12;AP1S1.1.7;AP1S1.1.8,63777.86,0,2288629.5,2046246.2,128000.65,0,154337.81,193983.39,151328.94,0,90164.02,4728.4062,808509.6,608844,373330.3,0,0,0,154303.06,28535.79
MAP4.66,580101.06,212148.47,343722,687464.4,1208862,903369.06,1.64009632E8,2636971,512153.7,2165196,673009.06,983019.5,367508.38,1025028.4,887678.56,2314095,269436.25,814539.4,289571.7,635403.06
CAND1.4.2,78508.04,446084.28,267183.75,292632.2,1005719.25,74062.24,4.37798752E8,2239331,664834.75,523543.2,809111.8,248350.38,326989.7,320259.28,409230.44,61940.215,53686.23,223588.97,269469.2,102938.82
SUPT5H.5.10;SUPT5H.5.11;SUPT5H.5.2;SUPT5H.5.3;SUPT5H.5.4;SUPT5H.5.6;SUPT5H.5.8,0,0,7705.137,308.14584,511.81583,0,397285,0,244.09358,0,0,0,0,0,0,0,0,0,1326.2751,701.125
ATP5F1A.4.2;ATP5F1A.5;ATP5F1A.5.11;ATP5F1A.5.3;ATP5F1A.5.7;ATP5F1A.5.9,544005.5,46391.08,8406452,6765272,5028767,1094244,209798.72,766537.6,2614400.2,588654.2,1173448.1,805893.44,5954242,415509.75,977871.4,204096.22,239292.11,150669.64,811057.25,465122.84
STX1A.2;STX1A.2.4;STX1A.4,7128597,31051.05,4472228,6299558.5,8498300,37609.15,2964801.5,5.073472E7,5256232.5,158009.06,1728446.1,601937.6,6255071,571595.94,554715.44,86514.1,22143.879,37702.07,3798807.5,229162.03
NACA.5;NACA.7.10;NACA.7.11;NACA.7.12;NACA.7.16;NACA.7.3;NACA.7.4;NACA.7.5;NACA.7.7;NACA.7.8,186635.19,147633.6,5326289.5,3978403.8,595613.3,134939.86,1020204.75,649920.9,965561.1,131575.2,258007.16,239960.5,598501.8,1249530,514991.25,2516.648,8133.182,414765.12,390352.94,421184.1
IPO5.11.10,37683.43,9917.821,25380.465,51307.426,18115.223,34588.816,1.7364136E7,41376.25,10121.806,17528.113,3161.7808,31310.357,12687.557,18972.15,27007.059,8137.3604,4693.621,13777.148,7317.461,6815.8506
PLCB1.1,142452.78,109175.91,669440.06,553700.2,590649.6,33539.465,1.4995084E7,190253.62,206974.64,23667.047,427927.7,15194.379,468546.34,37304.703,58148.434,25554.98,9258.539,751521.6,384190.22,329787.03
C3.1.11,1127483.1,6359461.5,2.950634E7,2.5484256E7,8525147,2.0933568E7,1.21041856E9,3.1325318E7,1.5820245E7,9838330,9420820,2.6326936E7,1.0765248E7,2.8505874E7,1.4287741E7,9738135,1078790.4,1.5073053E7,2350627.5,8.8850144E7
NEFM.2,664978.3,120276.195,937777.25,871149.9,4456026,102316.95,3.34423616E8,6437029,2681397,817867.75,7311222.5,347615.8,715292.25,973844.44,944129.1,18615.414,597950,179411.3,347064,342507.06
ACSL3.3.12,540362.2,105587.69,1.1736344E7,9380706,2792195.5,146504.5,998120.7,976652.3,2201922.5,983971.7,642918.8,1026188.1,4049326.5,1339217.9,1582367.9,56162.51,13884.913,1235494.1,884311.2,827679.25
MLEC.2;MLEC.3;MLEC.3.2;MLEC.3.3;MLEC.3.4;MLEC.4,16408.092,16872.709,2459798.5,1761169.8,169003.86,16855.256,228377,205927.52,174378.53,17477.496,36079.797,160784.9,252193.72,447416.2,101715.15,42024.67,86690.22,108059.336,56012.156,506282.2
SND1.1.6,20464.082,88643.84,1805169.2,1338694.1,317892.84,211746.53,5633209,60916.965,170195.36,75893.95,32312.031,279650.78,334144.84,39878.613,38268.66,30990.57,12160.338,229122.5,23417.156,9692.084
AP3D1.7.3,3447745,503035.44,1.2681202E7,1.3131888E7,7624288,190192.56,9798747,2776831.2,3581628.5,729897.06,2740289,1424731,1.5495817E7,4328721.5,4097005.2,50575.465,226835.84,1106948.1,2032621.8,1420113.2
GABRB1.1.2;GABRB1.1.3;GABRB1.4;GABRB1.4.2;GABRB1.4.3,152377.08,311.8895,396664.6,387986.56,214428.92,0,223361.23,519470.16,147865,0,88325.15,11698.658,258568.33,62721.496,226084.52,3913,284.22797,0,63466.84,0
ROCK2.1.2,220945.39,45402.637,367352.5,196525.92,389514.25,96549.62,2.248602E7,150205.58,333075.03,8938.675,438254.06,85865.07,383002.2,102960.42,586777.9,0,834239.75,346543.9,3770368,58189.723
SEPTIN11.2;SEPTIN11.6;SEPTIN11.6.3;SEPTIN11.6.4;SEPTIN11.6.6;SEPTIN11.8,15370.404,20752.805,923476.9,730121.4,162873.84,64077.785,130156.36,246801.38,74845.69,20253.031,36045.234,23210.738,336336.72,91639.62,128994.14,73681.36,0,1159.428,50454.445,80168.164
RPN2.4.2;RPN2.5;RPN2.6;RPN2.7;RPN2.8.2;RPN2.8.3;RPN2.9;RPN2.9.2;RPN2.9.3;RPN2.9.6;RPN2.9.8;RPN2.9.9,60812.188,1378123.8,6353999.5,6252076,193547.88,46725.91,4479201.5,1322276.6,222006.28,19550.045,35148.336,140376.36,59249.37,1705033,155524.81,28660.27,9926.48,1694096.8,98639.305,1291768.5
HSPH1.5,502668,19641.346,4976329.5,3929853.2,1492483.6,3609.356,246515.55,878111.7,1275323.9,68708.05,211752.77,14578.091,4450749.5,115130.46,472678.38,155261.64,52508.32,158470.44,714495.25,62553.375
PARP1.1.16;PARP1.1.3,42410.445,210551.92,612565.9,331439.25,68413.81,1115.7222,1.8604386E7,52827.637,23762.424,1194.1212,24243.746,7925.472,39649.41,34359.42,6689.266,18372.842,6762.011,145228.61,5823.565,4058.308
PTGDS.1.14;PTGDS.1.15;PTGDS.1.18;PTGDS.1.26;PTGDS.1.27;PTGDS.1.29;PTGDS.1.34;PTGDS.1.6,55787.64,168.24773,1521531.6,514767.25,1011737.25,0,34035.414,47181.066,1.4571367E7,4393.249,38057.16,0,11546.275,1782.2832,3165.6174,0,0,0,84214.98,0
KLHL42.1.2;KLHL42.1.3,95359.17,6905.041,1370450,1299831.4,494933.06,727.3109,79665.92,126041.97,216076.48,0,63488.89,9576.976,689183.9,384052.97,100203.664,0,0,21094.83,27329.312,7088.116
SPTAN1.29.5,1.2886538E7,1587571.5,7722114.5,3961969.5,5.7226692E7,1174952.6,1.84047712E8,1.19181824E9,3.9097904E7,771350.3,2.1362304E7,2117189.5,1.2804294E7,4123017,1.979718E7,918404,1.3101814E7,323468.4,1.7330386E7,2234866.5
EPHA4.3,182947.47,0,1155915.1,785413,703862.7,0,673308.2,301519.2,449635.2,0,152361.39,0,1019841.3,26171.67,335413.12,0,3752.7808,0,203801.84,0
FLNC.1,217375.84,3381637,3712001.5,2242856.5,474329.28,3422913.2,2847188,7245003,1072255.1,6209333,623817.4,8186310.5,293188.56,1.5729871E7,301855.6,6288448,1976898.5,803299.5,477707,3225168.5
MYH10.4.2,426643.47,361222.16,2647534.5,2175639.5,1587544.8,292680.38,8545910,1.30994088E8,965602.75,816163.75,2477377.5,1097216.9,3680292.5,3139933,1426611.1,776994.44,853266.75,500130.88,2902055.8,249464.14
VPS33B.3,3671.2673,6881.2393,355871.56,265047.7,174571.2,34648.227,37796.27,98081.39,194725.34,0,51575.336,30076.068,349438.47,21641.145,38089.457,41506.844,59233.992,0,16153.245,630.73773
GFAP.1.111;GFAP.1.124;GFAP.1.129;GFAP.1.13;GFAP.1.15;GFAP.1.20;GFAP.1.49;GFAP.1.67;GFAP.1.85;GFAP.2.2;GFAP.2.3;GFAP.3;GFAP.4.10;GFAP.4.12;GFAP.4.15;GFAP.4.18;GFAP.4.19;GFAP.4.2;GFAP.4.24;GFAP.4.26;GFAP.4.32;GFAP.4.33;GFAP.4.37;GFAP.4.38;GFAP.4.39;GFAP.4.40;GFAP.4.44;GFAP.4.46;GFAP.4.48;GFAP.4.51;GFAP.4.55;GFAP.4.56;GFAP.4.59;GFAP.4.62;GFAP.4.63;GFAP.4.64;GFAP.4.65;GFAP.4.7;GFAP.4.8,1170451.9,5443711.5,2.8827316E7,1.3589595E7,2961240.5,2.0407882E7,1.2029264E8,4065769,4193232.5,1.0559286E7,6148025.5,8751931,1835614.5,3.19131E7,1413758,5961884.5,908134.2,4444684,2642522.5,1.5561145E7
DLD.1,364436.72,41522.07,9807724,7988379,2683454,68105.61,427122.12,655099.1,1248017.6,254824.36,121608.33,517695.94,3980659.2,39265.86,546866.1,18798.31,83156.93,138465.94,224887.94,36891.137
USO1.2.2;USO1.2.3,46041.617,46311.508,33622.016,43748.37,14756.383,59243.56,991607.25,12309.8125,4166.306,120430.73,6772.077,14290.869,12325.194,11620.576,17793.186,78933.59,10766.391,2111.359,4154.7334,22953.723
WDR1.2.2,29916.488,1072.0201,2915609.5,2555044.8,506385.4,37892.43,549209.7,412566.22,218721.73,116532.69,750177.56,5183.8574,1132873.8,773741.1,28800.824,11216.018,15417.813,2710.0718,46694.477,6732.61
DCTN1.7,4373761,1439470.9,2077411.1,6364096.5,5951537,869830.6,1.76279184E8,1731389.5,5226402,2004464.1,5844527,1598170.8,6852664.5,2380190.2,3684506.2,363943.3,1541598.5,1423044.8,6854819,2218782.5
GNAI2.6;GNAI2.6.2,91792.305,38493.234,1394407.9,942488.3,585524.9,78584.586,359026.7,148788.4,527904.44,0,211699.47,126196.51,1110327.6,254403.72,287255.7,52482.5,14080.262,46556.25,142566.4,29940.768
TF.1.3;TF.1.7,165863.22,1454030.5,5429197,2349127.2,1245607.5,3768521,3.7817948E7,6936986,3258008,4340886,6392179,1.5693738E7,3001682.5,8148405,4129445.5,2740361.2,1467574,7625014,1204905.8,4885171.5
GGCT.4,377951.75,300528.5,1.7646218E7,1.6204124E7,1825272.9,37163.668,3002625.8,3041488.8,1507077.2,64331.324,213738.84,447775.16,4434443.5,3813015.8,1042212,48497.03,3215.9565,64929.64,452596.34,753017.4
MT3.1.10;MT3.1.3,137319.5,571630.6,612383.2,599557.2,7850.395,14940.35,149424.53,651342.5,300197.06,152394.92,27470.834,1116.0759,60375.89,59226.46,150435.4,28392.768,54798.023,15113.58,418385.5,28262.125
SELENBP1.3.2,3286261.5,78596.38,1844546,2414727.2,2723013.8,199294.92,9694856,2.1908208E7,3467709.2,598058.7,4972039.5,2193467,935881.1,469754.38,2105586.5,220723.52,952984.9,658256.94,2159363.8,1199773.9
NCAM1.4,8227686,1516824.8,5.484218E7,3.5785172E7,1.8116254E7,761578.25,2.40096352E8,8.8265648E7,2.569397E7,1035968.9,1.1462472E7,2565573.5,2.3346892E7,7762248.5,1.3409488E7,13792.795,2080490,904413.94,1.0045805E7,2384481.5
PKM.5,5999.177,0,5304045.5,4914171,3376116,39096.434,1294171.6,2166200.8,1848267,48.280643,957711.4,473621.6,3460487.8,433797.25,513723.7,0,0,0,1687330.8,11515.114
KRT17.1.4,0,2585813,75.85471,42127.9,122135.484,0,102764.67,659609.44,329292.75,0,506.55707,37819.06,836219.56,515287.25,750244.8,94954,12749.369,34619.047,87479.77,33.962868
RAB7A.1.3;RAB7A.1.4,826229.6,53121.633,1.2403221E7,1.040415E7,2431289.8,127039.805,1934180,1312082.5,1220139.8,51800.562,241456.48,795888.2,3078363,3401984.5,1217037.2,102479.36,202537.17,619970.6,1147680.8,625661.25
SIRT2.2;SIRT2.2.2;SIRT2.3.2;SIRT2.3.4;SIRT2.3.7;SIRT2.3.9,8326.937,30653.098,783135.4,148035.38,1144116.2,0,560070.1,304002.6,1747889.5,138023.31,1191573.9,1570728.1,2148285.2,43874.984,73316.17,41368.195,79.40679,19321.326,7368.2046,5690.3228
ABCB8.3;ABCB8.4,311402.62,69738.734,1.1840803E7,2.1460898E7,3.5385496E7,168897.95,1.0515927E7,4499591,6.0004128E7,756787.1,1.5133739E7,3.8256712E7,6.6324104E7,6536013.5,2.236615E7,97986.64,4041912.5,62106.035,923735,592719.06
HSP90B1.1.13;HSP90B1.1.21;HSP90B1.1.32,105133.68,121607.56,7085256,4712478,1410538.5,799227,6196410.5,1980054,2099415.5,659961.8,746161.9,7945961,2956260.8,5364283,1103828.6,576948.4,175959.6,527896.5,300556.9,2866749.5
SNAP25.12.3;SNAP25.12.8;SNAP25.12.9;SNAP25.15.3;SNAP25.15.6;SNAP25.8;SNAP25.8.13;SNAP25.8.18;SNAP25.8.19;SNAP25.8.21;SNAP25.8.24;SNAP25.8.8;SNAP25.8.9,1115541.6,123257.555,6539026.5,5911277.5,2.1287084E7,1121478.2,4814811,3.2971204E7,9204092,642781.44,5643695.5,151984.83,1325571.4,285194.28,603258.5,75.559,4358759,1350462.4,362128.72,5637.8877
SORBS1.77;SORBS1.79,143.24257,8983.794,1599.78,1003.68805,1072.4916,0,1843476.8,1618.029,1135.6504,0,4940.534,1293.0665,3483.3145,41682.582,2137.0747,0,4768.169,62549.008,4746.0166,1622.9985
ACO2.1.11;ACO2.1.15;ACO2.1.16;ACO2.1.2;ACO2.1.4;ACO2.1.5;ACO2.1.6;ACO2.1.8;ACO2.1.9,1000573,203693.31,2537704.5,2236723,4512214.5,344091.28,2368948.8,1408540.9,1486936.5,725131,1876629.5,785979.6,3758260.8,945304.1,1735329.6,24542.426,825423.1,1039967.1,1173684,222999.66
ENO1.3.3;ENO1.3.45;ENO1.3.54,466056.03,1050184.5,8297215,5383193,2494231.2,2043851.6,1483698,896553.25,3955614.2,2974562.5,1774573.9,2698278.8,3588569,3426590,888925.25,845331.75,558296.94,1059367.1,731560.1,384731.06
FLII.3,70044.31,7750.125,1502251.1,842467.75,402517.22,1741.2798,2.4112686E7,167075.5,122019.805,59818.336,36085.83,149546.78,502302.06,476311.38,119820.875,766.6621,7626.2417,37374.816,108896.516,109568.12
RAB34.1;RAB34.14;RAB34.14.2;RAB34.14.4;RAB34.16;RAB34.25;RAB34.3;RAB34.3.2;RAB34.3.3;RAB34.3.4;RAB34.4;RAB34.6,207.55649,20716.684,278474.84,224478.38,788.86597,0,18420.775,4989.64,6313.151,0,0,6949.4453,21379.006,26803.994,5.080642,0,6661.9746,71408.4,179.52959,2905.1682
CKB.1;CKB.2.11;CKB.2.2;CKB.2.21;CKB.2.35;CKB.2.37;CKB.2.79;CKB.2.88,341320.8,271201.62,753629.44,831238.3,1032411.6,704791.44,517752.5,510347.75,1441041.2,1091804.9,1697956,1270856.2,1064078.6,793468.1,708498.06,775680.75,303509.2,3268040,1238643.2,793055.94
RNF170.10;RNF170.10.2;RNF170.10.3,21208.654,22.45432,520377.03,603694.75,286926.7,0,11475.367,26278.9,193576.28,0,11450.01,5073.597,494111.75,19089.365,141720.62,0,0,0,29041.512,2.6195698
EEA1.1,72300.12,82.30048,7556.7793,4609.6494,7848.6675,28655.965,9771452,59.24874,277.22092,0,21033.02,11974.16,1183.9391,71555.086,17054.328,70038.03,9963.656,7997.829,50651.562,60073.938
TNIK.7.13,1440306.2,127978.06,2574606.2,2888948.2,2635365.5,3130.3254,6307330,2916754.5,1416661.1,224378.23,1045191.44,339229.72,4185172,2194583.2,1720597,2899.7979,70.810394,312399.1,1408323.8,7354.428
PSMD3.1.6;PSMD3.1.7;PSMD3.1.8,471191.4,843876.56,1.0261916E7,9882812,1535794.5,63510.51,1631849.6,1008634.3,1358294.6,10370.614,173898.55,553251.44,1387284.8,2021578,489907.53,20637.703,15331.078,907750.56,455336.44,1014706.25
GRIA2.2,3823.1545,0,352159.3,502613.66,342418.22,0,17173.188,226028.89,167154.67,0,14123.9795,0,131362.03,0,47102.9,0,0,0,45287.24,0
NSF.1.3,23733.463,138.50659,567361.75,258456.72,527488.5,0,109320.69,444209.12,344736.53,18808.043,314386.06,2565.9373,910442.5,70701.42,222754.77,0,12397.59,20303.4,166197.06,0
EML2.1,437846.25,40023.633,1.9798786E7,1.8407216E7,3696875.8,553444.4,595161.94,703665.2,773659.25,65065.508,218181.78,1403539.4,3320248.5,1066767.8,227218.42,424669.34,92939.67,763416.75,685029.6,1903151.4
CNP.2.4,1.0335861E7,242963.73,1.20596808E8,7.0822736E7,1.29371392E8,1461768.8,3.5648912E7,2.6334662E7,1.43333488E8,4873993,6.5915216E7,7.3871272E7,3.577208E8,1.6903656E7,7.1835704E7,733797.6,1.6007102E7,1.2912215E7,9499325,422501.72
EPHA4.2,441225.03,0,1641232.4,1394185.5,1129627,854.0626,1511313.5,720664.8,776878.94,21898.666,352358.9,29274.176,1912651.6,46480.023,962828.8,0,64094.69,0,564525.7,0
SCAMP1.2,527602.9,98854.875,8247494.5,7180003.5,2696968.5,0,267555.62,951942.56,2299243,6018.7085,81336.94,49910.55,1839234.9,162668.45,849646.2,31723.5,9343.962,259737.88,444206.12,87276.74
CFB.1.2,2886615.2,5886089.5,1171868.8,781128.5,729826.3,1042813.4,7410489.5,2413249.2,1094367.5,90470.266,419643.78,6833656.5,2046718.5,1690729.9,1215083.1,2148165,2864491.5,2204615.8,169454.45,1.0990171E7
YWHAG.1.2;YWHAG.1.4,272354.47,16766.377,2827173,2393860,1273780.5,592306.5,530950,667376,946816.75,206264.38,602766.9,411674.16,2272250,116207.1,529159,30089.184,47943.047,69287.89,406133.1,32131.703
NACAD.1,2761.5479,1483.4868,161730.19,1636966.8,1080290,0,280952.44,1529059.2,776511.44,4722.056,15625.135,0,86917.91,27912.672,91432.56,0,0,978.73004,5639.854,0
AP3B1.1;AP3B1.1.2,11924.466,10668.426,618.81055,1245.5479,4475.9985,0,7025237,14639.14,29294.895,0,1348.9131,5361.967,0,1952.6198,42695.72,0,1699.6864,13319.162,2527.5786,1533.5173
SPTBN1.4.10,1.5516792E7,3094120.8,1.5561846E7,9894671,2.8372966E7,2068396.2,2.494395E7,1.58685082E9,4.1999484E7,1733145.6,3.1100812E7,2700754.5,1.6596032E7,5387740.5,2.0672016E7,775625.44,2.0019056E7,1484726.1,2.1239744E7,2500670.2
PCDH9.3.2,29150.117,1601.4299,49941.79,112455.38,289281.62,1198052.6,3616072.5,230665.61,145353.72,13629.79,131690.28,561750.3,47840.117,234886.77,64964.82,327293.12,29882.676,9055.279,2570.0479,624591.5
ARHGEF2.1,291419.78,216087.03,523516.6,606037.1,1838989,944876.56,1.9810274E7,200938.81,225469.69,217659.88,1629977.1,1985808.4,3658171.5,594673.56,2066556,294813.28,885800.4,61176.195,523816.22,291515.47
ACTN4.2.2;ACTN4.3;ACTN4.3.2,0,0,15916.422,9177.67,10061.854,0,61378.703,329745.2,2914.895,0,5250.908,0,1788.2466,1219.2673,0,0,0,0,0,0
EPB41L1.13,207436.17,25390.46,5578055,4495669,2283549,5964.023,538908.5,1221240,1684521.2,4515.06,152491.06,3958.9807,1448740.5,100029.39,209143.8,0,0,16287.718,217236.39,0
INPPL1.10,1859.0851,1193.1956,41915.43,1621.7302,1566.6302,0,1531848.8,3500.1802,6526.1484,1819.9943,766.0037,0,276.3517,26873.105,54.47818,0,0,1143.4354,660.22284,0
DHX9.1.12,727746.7,5469827.5,5726921,4857707,461876.38,141083.3,7.1515328E7,782237.6,269860.12,341123.97,292480.1,488937.03,952175.56,1392405.4,221788.03,10139.022,16552.428,540335.4,304720.84,1502104.8
SPTBN2.12.4,695504.25,2256690.2,97393.57,283640.97,680839.9,103354.08,339175.56,6.3455392E7,380098.84,30095.158,442238.22,40735.977,800459,327532.56,305285.94,53872.164,56747.875,1123224.4,359639.03,486705.8
