Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
G6PD.1;G6PD.2;G6PD.2.10;G6PD.2.3;G6PD.2.4,1036.5591,14789.195,512003.47,214830.75,26619.957,372496,85653.04,89304.37,42644.37,125336.57,154731.75,300747.72,70963.32,150546.2,84463.02,2205733,3839.6433,28648.38,48651.066,483126.75
IGLL5.2.3,1091157.9,3.0906196E7,2.9816804E7,2.5463258E7,3945833.2,1.62699632E8,1.28405648E8,1.89920768E8,2366275.2,2.1720578E7,9.5264E7,5.25572704E8,4.4430016E7,1.86306352E8,4997305.5,4.17926272E8,1.699007E7,6.552698E7,3184466.2,1.18847104E8
SPTAN1.29.5,3778456.2,1.4322174E7,2.424414E7,8959175,6360671,9.7570104E7,5.5652998E8,4.888876E7,2.4815768E7,1.22259424E8,2.9213396E7,2.83909632E8,1.7142784E7,2.4071444E7,9410799,1.60293776E8,4.1190456E7,1.5255914E7,1.339237E7,6.0975724E7
SLC25A11.1;SLC25A11.1.2;SLC25A11.3.3;SLC25A11.3.5;SLC25A11.3.8,784551.94,24760.482,2834372.5,2490548,3228112.2,118310.22,3660387.5,2815380,5159394,587184.2,3809536.8,3297181,1473822,183877.22,1900942.2,541700,1481171.2,31653.014,2256067.5,120921.76
TPP2.7;TPP2.7.2,25471.295,1178480,548286.94,709235.1,410660.3,487705.97,282488.25,148361.28,348655.75,7026871.5,283780.53,744857.94,61702.76,95531.37,138015.72,4139538.5,592435.2,628368.2,377335.8,613544.1
DYNLT3.1,837710.94,979760.7,418665.56,553700.3,207883.78,90915.52,2322573.8,2156509.8,2755716.8,1565754,2025859,268500.2,0,0,1433762.8,290600.94,1113497.1,0,2462754.5,481877.7
SLC16A1.1;SLC16A1.1.11;SLC16A1.1.4,537671.5,8047557,1165009,1611268.5,533550.94,1961564.5,7920467,4232071,2336601,8224832.5,2455687,2906260.8,535851.8,3024191.5,1969728.5,9304398,1488699.5,5497650,2172724.5,8935154
SPTBN1.4.10,1.1879127E7,2.0714224E7,4.5538208E7,2.777789E7,2.8841874E7,6.6904256E7,9.3558106E8,8.6717488E7,6.0461384E7,4.702184E7,4.386656E7,1.285304E8,2.8339284E7,3.3716012E7,2.6573342E7,1.976785E7,5.05067E7,1.9266246E7,2.1245206E7,3.4769644E7
SPTAN1.29.3,4742401,9184445,2.5259584E7,1.1479225E7,5025274.5,1.02998832E8,5.8166406E8,4.55598E7,2.8310868E7,1.34208448E8,3.3150822E7,3.47889376E8,1.2655939E7,2.7272024E7,9409502,2.03025648E8,2.9523596E7,1.4344996E7,1.8696206E7,5.7470908E7
SERBP1.1.2;SERBP1.2.2;SERBP1.3;SERBP1.4.4,0,838.2227,1310.406,5702.297,816.4472,32091.521,25862.664,4362.5894,2383.6401,111178.625,2382.4612,124570.32,197.00113,113051.375,12963.349,563541.25,607.4432,224.41597,10869.604,242489.06
RDX.1;RDX.6,3795327.2,661572.8,1429300,642172.1,2394594,1.2012571E7,2098824.2,1.09580704E8,2956204,704550.6,394436.7,1043126.7,1082035.2,9149063,1024834.1,256618.31,530397,853776.8,686044.5,1523475.5
SPTAN1.1,1.8428666E7,2.6072298E7,4.4441276E7,3.7058044E7,2.5547292E7,5.5768168E7,1.22695322E9,6.420974E7,7.298608E7,7.0428688E7,4.5553948E7,4.5816644E7,3.2390174E7,1.3099118E7,3.0061456E7,1.35175536E8,7.2263672E7,1.3515826E7,3.4232612E7,3.182759E7
PPP1R12A.2.2,34635.875,3383996.5,2215925.5,146580.23,390470.2,52209.7,1578166.9,49633.43,868275.56,3.32295E7,4708099,1001406.44,1945174.2,1406227.8,1052342.8,2567461,42398.88,2882282,6467056,1362488.2
TF.1.3;TF.1.7,871103.44,530300.3,0,0,88153.99,3.145914E7,1486212.4,8.4765928E7,695178,731075.4,905770.56,2743324,940103.7,4566746.5,939887.06,2130289,587234.44,0,1071548.4,0
RPN2.4.2;RPN2.5;RPN2.6;RPN2.7;RPN2.8.2;RPN2.8.3;RPN2.9;RPN2.9.2;RPN2.9.3;RPN2.9.6;RPN2.9.8;RPN2.9.9,22712.223,5937573,167167.73,383619.8,57420.156,319819.7,5783120,1489787,802121.6,1.3416195E7,505760,3008560.5,11500.2295,634435.06,266206.5,3187873.8,34580.758,4941348,1028159,1782383.1
LTF.4.3,36404.406,136372.95,22271.723,190481.48,685095.25,7.1821939E8,46152.34,1338873,228305.08,104521.71,75014.19,8087370,25524.215,253677.22,408338.22,2.02239664E8,471708.88,931380.5,229141.9,7.9386256E7
TRIM47.1;TRIM47.1.2,510732.34,813031.4,3013737.5,970776.6,73096.29,2621966,154845.6,1.8920464E7,30064.254,147068.34,537036.6,123316.234,191859.98,780753.7,57900.27,79996.22,478738.72,328683.8,1171447.5,845319.6
PARP1.1.16;PARP1.1.3,3663792.5,2.80433184E8,2.24151536E8,7.9967296E7,4595575,1635924.2,1.5329105E7,1255080.5,5.4893884E7,4.85852672E8,1.0753116E8,4.958142E7,1.14226136E8,9480284,3.372786E7,1.3666649E7,8.8774232E7,1.38568352E8,8.5610608E7,1.4086508E7
TUBA1B.1.4,204436.05,1609700.8,3352394.5,8325516,4763571,1282395.9,909563.94,2152311.2,1586564.5,3745348,1383203.9,3175656,1597480.1,2388495.8,3013300.2,609506.25,6175821.5,2564526,7687513,1157778.2
FASN.1.2;FASN.1.3;FASN.1.4,301203.1,723284.56,467813.4,902403.25,1300107.9,1948845.2,1.16139112E8,8651463,2929896.5,6723558,462960.62,489535.38,863284.25,1874560.9,1106801.9,937368.75,898158.9,2619871.8,1324565.9,1227257.8
EEF1A1.1.11;EEF1A1.1.33;EEF1A1.1.77,4747502,4.9356732E7,7.9796408E7,5.1141756E7,4548096,1.2703536E7,4.1383612E7,1.967976E7,1.2517591E7,6.5530748E7,1.004149E7,1.7374282E7,3476611.8,2.109844E7,1.1938727E7,8928451,3939725,1.821667E7,2.0293504E7,2.9040596E7
DPP3.2;DPP3.2.2;DPP3.2.3,9692021,639789.75,1092906,893633.25,255560.95,5.4720856E7,301560.22,7.7488328E7,349306.34,291855.38,554032.5,670715.6,893869.1,1791081.9,387873.25,168334.81,171776.11,440609,1913621.8,1937066.8
SEPTIN11.2;SEPTIN11.6;SEPTIN11.6.3;SEPTIN11.6.4;SEPTIN11.6.6;SEPTIN11.8,2907222.5,490247.88,2141141.2,2813940,1737571.2,515993.53,3561628,578621.25,3174634.5,853496.9,2440892,783539.3,2386140,815349.6,2498328,1731683,4099424,649396.56,4966073,1539504.1
SLC39A14.13,29156.344,2876065,730849.44,474627.38,5404.336,1820408.2,3433490,958103.1,183177.69,1496158,269741.3,1677567,6019.3657,632378.5,87821.5,5652740,16691.846,1360220.1,611152.1,9955748
CNTN1.9,1.00148272E8,4.8110004E7,1.40056784E8,4.4723508E7,1.27239672E8,2135693.5,2.13506464E8,5.4594172E7,2.61191648E8,1.870788E7,3.0924592E8,1.5169529E7,2.64501568E8,2.3525262E7,6.528644E7,4175524.5,2.09211744E8,690297.4,3.01531584E8,1664247.9
DLST.2,2674044.2,4286285.5,4766780,4195535,3493503,324879.1,2238458.2,760942.25,4235111,1493724.4,4087007.8,2858061.5,3513981.2,680801.56,3293823.8,597230.3,3177403.5,326206.97,3333907.8,1787855.2
CLTC.2,4.6503996E7,2.1519406E7,2.5387298E7,3.9753656E7,3.6072072E7,9.049412E7,3.61094112E8,5.07234624E8,4.5902688E7,6.8901024E7,2.097114E7,1.8172726E7,2.6586012E7,1.1021478E7,3.340722E7,8.946404E7,3.1851986E7,1.1730818E7,4.3093488E7,6.952084E7
ENDOD1.1;ENDOD1.1.2;ENDOD1.1.3,2214115.8,547587.8,1388862.1,818090.06,2952358.8,4377890.5,3.5545888E7,1.6652565E7,1.2299746E7,1684141,1.1064241E7,1.5870232E7,2694287.2,647949.25,6384937.5,9104928,1.3202235E7,528331.6,1591664.1,3518754
MCM3.9,380758,9.368708E7,6.9415056E7,6.1389408E7,751065.7,1.0857256E7,594495.2,1.0333767E7,2018202.8,1.92343776E8,974779.5,3379867.2,311044.47,9.212E7,474021.12,5740482,266323.4,9.2313E7,2029048.5,3400621.5
ANXA1.1.18;ANXA1.1.4;ANXA1.1.5;ANXA1.1.7,676883.44,1025905.56,1303463.1,680287.06,390990.56,9.6460976E7,211448.25,429692.6,627188.44,171635.97,1102389.6,8052223.5,184518.39,1.3266184E7,2961691,2.6285064E8,247130.31,3244887,260736.94,4.7952116E7
FLII.3,180463.3,2047331.6,1063667.4,797127.9,1422597,1.5838895E7,829802.06,2088998.8,599827.3,3.8588712E7,1658663.8,3276634.2,203720.5,818571.94,496745.1,2.2825278E7,1998589.6,2045128,684983.44,1.2935067E7
GART.3.4,3507618,2.35523552E8,2.32595648E8,2.33512992E8,4667209.5,2.39011728E8,2.6188896E7,4.9859216E7,3.0862782E7,3.08356224E8,4.4024332E7,1.05000264E8,2.937819E7,9.531356E7,3.1577442E7,5.5107344E7,2.7300662E7,2.58521776E8,4.5319E7,1.3865368E8
CYFIP1.4,389275.7,2.8808792E7,6912086,1380862.5,728463.25,3.2598448E7,2783084.5,3486431,670126.25,4.14877984E8,2106880,4047137.5,520558.34,2473035,461558.12,4.1995368E7,5397865,1.1045762E7,8431613,1.6701183E7
NASP.2,84303.95,2363728.5,230587.88,50093.062,117685.09,1729689.2,312522.03,314282.44,49711.41,1.97982544E8,150999.12,822549.56,319513.16,1259895.4,67949.945,5891693.5,164299.6,564749.56,198976.48,395407.94
FTL.1.104;FTL.1.134;FTL.1.140;FTL.1.145;FTL.1.147;FTL.1.15;FTL.1.165;FTL.1.169;FTL.1.171;FTL.1.175;FTL.1.190;FTL.1.2;FTL.1.221;FTL.1.231;FTL.1.252;FTL.1.262;FTL.1.268;FTL.1.28;FTL.1.311;FTL.1.320;FTL.1.321;FTL.1.334;FTL.1.36;FTL.1.37;FTL.1.60;FTL.1.75,472891.1,96302.75,320659.88,48747.17,145338.1,620499.56,2.73018982E9,1.4732725E7,1348401.6,187532.44,215109.75,288955.88,77622.17,92741.55,14983.015,67305.11,10098.5205,54925.594,7014.6387,137668.78
MYO5A.12.2;MYO5A.12.4,69289.87,31186.242,75873.48,31778.332,76217.57,2092251.6,1.387142E7,5.5457344E7,427390.8,2494921.2,134795.45,232586.78,55731.367,171887.88,154998.77,1969481,228851.28,128243.914,23515.014,154963.95
DDX17.2.6,3645082,1189352.5,250081.2,937400.06,217178.9,289677.38,503052.3,2.03872E7,806071.4,1853511.6,500725.38,1173777.9,309051.84,1354379.4,874231,824237.3,116358.49,1488196,239391.55,2520755
SNAP25.8;SNAP25.8.22;SNAP25.8.24;SNAP25.8.8,4.0482696E7,2081982.4,2.3404542E7,3.209391E7,1.02310512E8,130650.88,5.3011236E7,3018367.2,6.0631664E7,93242.516,8.7051392E7,1795997.5,5.8694692E7,1073399.2,4.2221064E7,53652.113,6.9861808E7,1558082.9,7.1992392E7,60280.402
MX1.2.2;MX1.2.4;MX1.2.8,45480.812,7783.062,209133.23,163036.84,11592.625,23419.959,859374.56,1.9159626E7,25109.188,1623583.2,184049.53,219757.25,30267.227,166837.86,14241.715,30637.375,11758.377,32517.074,31732.473,32017.758
ENO1.3.3;ENO1.3.4;ENO1.3.45;ENO1.3.46;ENO1.3.54;ENO1.3.57,2669455.5,6875750,1.0368882E7,7076730,3271622,5690915,7059764,5628667,7905156,3307614,6284241,8031455,4130519.5,8256084,1.2041724E7,8954950,4982510,1118590,1.428767E7,8631156
AKAP12.5.2,732759.9,2621836.5,3174775.8,1875072,1323330.6,3288507.5,3.7226088E7,1.4347824E8,1.099115E7,2406475.8,7486323,1.81543E7,6308917,1.280778E7,8389022,1.66456E7,1.0297548E7,9656762,4358495,3.557228E7
PDE2A.4,2.92765664E8,4.9892176E7,1.26553488E8,1.31217696E8,2.86248704E8,1335136.6,3.12882752E8,1.6104E7,2.43998784E8,6707350,2.79974624E8,2.2625696E7,2.85026784E8,6.4569392E7,3.05234272E8,1182354.2,2.24473072E8,4288626.5,4.66172096E8,1712573
AHNAK.4,780.52423,426065.3,447977.4,359368.25,1821.3885,337289.94,754347.94,4153488.8,265938.56,916311,209126.61,315242.06,6447.406,317179.22,85538.07,774331.7,34721.48,211644.34,116700.42,426258.56
THOP1.1,1.5067357E7,6357341,710360.4,1874779.8,588396.7,2.5565522E7,1532068.5,2.5871656E7,729981.9,1262458.5,632257.9,335216.97,2658763.2,3765281.5,890815.5,512879,500023.12,4124711.2,9015556,3834624.2
ARPC1B.2.9,83013.32,1195853.9,1003271.1,1241113.6,1102390.8,4.6441928E7,4.3170776E7,9834670,1762358.8,2.8041826E7,2391784.8,2.6646134E7,691317.94,1.0150797E7,206515.66,9.0148568E7,360214.97,8217155.5,1057843,1.5143471E7
SERPINA1.4.4;SERPINA1.4.5;SERPINA1.4.6;SERPINA1.4.7,63291.094,4852.4326,2517.8313,18736.08,142239.31,1842340.1,859864.2,373586.22,65464.39,1280550.1,133828.11,71403.266,130448.28,232148.67,111070.16,1.1241758E7,2637.6191,31583.947,267394.75,1020252.94
IARS1.16.3,509553.1,4456727.5,2588187.5,1666415.2,590785.56,9391172,1191869.9,912298.7,562786.75,8.2874304E7,847297.9,1414060.9,715088.3,959124.5,422807.97,1.4242878E7,2861487.8,3939337.8,1545664,7381730
ANXA2.3.13;ANXA2.3.15;ANXA2.3.16,461872.44,486247.16,233437.8,189068.34,112721.84,4615157.5,287571.62,602558.56,101378.195,105961.32,128997.6,698346.75,80776.01,947557.5,2.2639864E7,1.0275578E7,318011.94,267309.84,621359.8,1899749.2
LANCL2.1;LANCL2.1.11;LANCL2.1.2;LANCL2.1.3;LANCL2.1.5;LANCL2.1.6;LANCL2.1.9;LANCL2.2.4;LANCL2.2.8,235325.97,1738859.5,4183281,5714898.5,199249.22,791.9577,472291.78,56302.23,172551.16,120255.69,331852.6,98897.14,204824.94,6698.919,331553.94,2931.459,54581.953,8321244,836777.56,1652690.5
ANK2.57,0,3200.9546,122190,42859.418,0,0,8891.783,207548.61,79220.98,431487.22,40745.72,0,308947.75,86056.25,119653.57,23696.238,0,993.679,0,0
CNP.2.4,2.3709962E7,512645.97,3.8978372E7,2.176185E7,6.5967664E7,3703715.5,5.4732212E7,5.9699552E7,2.13358976E8,4433286,1.94582928E8,1.70689568E8,1.80702704E8,1.886937E7,1.1206E8,1903791.4,1.843572E8,976523.9,2.4660986E7,728318.06
KRT17.1.4,55028.86,4445764.5,5304.0693,7140.4434,100926.46,8924886,1321699.2,1112074.1,51583.793,91659.086,3246416.8,1809221.8,277318.47,16177.418,5.0987856E7,3994566.2,93235.5,2921.342,160753.1,469.48557
MYO5C.4,6281.8374,1517.6956,828.2296,114.673836,130973.03,42132.504,3519108,9495734,73100.14,234436.36,90229.53,343554.06,5473.8706,1084.3271,8008.769,39528.31,329568,119438.375,136787.89,35533.945
DYNC1H1.1.8,1.6817168E7,1.4521046E7,1.7932886E7,1.3524466E7,3.1053038E7,8.3214496E7,9.1907344E7,2.09319821E9,4.201322E7,1.38523776E8,3.129927E7,7.6949576E7,1.9061978E7,6.2051116E7,9821871,8.004628E7,2.4918076E7,9465783,2.2279376E7,1.13272672E8
LCN2.1.2,64166.36,241124.12,166379.08,117332.88,266451.34,531780.25,133699.17,42546.516,71380.27,9952.904,255387.64,291317.78,137928.1,285468.72,90700.89,3560331,116695.375,183830.16,34167.656,649048.25
RAB2A.1.5;RAB2A.2,4467235,2415736.2,1.0324662E7,7653239.5,3166343.8,843055.44,7764371,7123292,6538323,4449408,4933072.5,2426506,5999705.5,2513413.8,3846268.8,1499054.4,2197798.2,2780463.5,5887403,2165445
EFL1.3,409802.2,1503556.6,177577.25,140340.94,1.3511793E7,6.3846696E7,1370823.1,1.3359021E7,1462484,1.1068469E7,247576.34,209018.27,128838.98,1295112.9,28893.68,4347059.5,414065,1430899.2,62299.332,221443.92
MYH9.1.2,368221.44,1444966.2,1655851.8,1005314.6,1187864.9,2.8706534E7,6.6853222E8,5892689.5,2749069.5,3.2176896E7,1410735.8,7.2498016E7,509359.1,8850138,511779.94,3.38674912E8,217874.55,1.0458922E7,181001.48,8724716
KIF21A.33,28674.943,360450.03,447612.1,411333.16,79929.27,34854.316,1469022.5,715650.75,163970.77,513896.47,220035.38,8698.359,78392.266,76272.3,354027.62,5668.5166,213486.8,195071.77,214672.9,46667.316
CAP2.3.2,7894650.5,4332902,8242132,6342415,7435523.5,939810.7,7329203,9968512,6900693.5,761899.56,1.0230474E7,1125423.9,1.226302E7,3634436,8976978,822074.44,7766517.5,1589397.1,8743571,1624119.2
IGLL1.2.3,2960049.8,7.5661552E7,5.711188E7,5.4295448E7,2984795.5,6.0464088E7,1.2574109E7,4.2333984E7,1898582.2,2537157.2,1.168683E7,6.9849408E7,1.4269849E7,6.3277184E7,4.789826E7,1.35233072E8,6074006,3.5657872E7,5709142.5,8.312948E7
LYZ.1;LYZ.1.2,4230.8804,6765.851,0,3713.691,14113.183,1951334.2,9437.993,200395.58,287274.53,227352.55,2171123,913559,80571.73,217144.28,1.064957E7,6975046,113789.4,3457.3354,15468.063,618079.8
CLTC.2.19,4414321.5,2685249,2414427,2427034.5,4901730,1.722464E7,6.1155556E7,4.9648272E7,7570830,1.4243037E7,4319116,317284.25,282859.56,346135.44,5330498,8517066,4861013,1371620.6,9932360,4316879
RABGAP1L.4;RABGAP1L.4.2,11226.213,507184.84,917569.8,289189.22,2227.957,32457.268,181032.22,75973.78,544468.06,5031173.5,2118211,424854.12,673855,130.79684,30400.586,674635.25,548852.8,15722.82,1177187.1,310560.1
VARS1.1.3,3280900,1.735915E7,6766488.5,7124104,241120.98,2.281207E7,233266.58,2579947.2,2048068.6,1.80919024E8,1931276.8,6903508.5,1071068.1,1633983,1651795.5,3.2130256E7,1.4526343E7,1.1888655E7,8821118,1.864798E7
NACA.5;NACA.7.10;NACA.7.11;NACA.7.12;NACA.7.16;NACA.7.3;NACA.7.4;NACA.7.5;NACA.7.8,192923.62,2175451.5,1644357,1313967.1,125116.234,346460.7,2342942.5,936007.2,863526.94,3512558.5,650215.5,965592.44,106496.17,796605,623233.75,1572551.1,484070.9,1762663.6,707818.5,1218566.5
CD163.4.5,805360.9,1534517,737629.9,398409.47,1384731.9,4.14499488E8,2858129.8,1.0517814E7,780877.06,1.12758256E8,1685992,2.179452E8,437677.2,4.8742172E7,532290.9,1.32642944E8,472926.06,2589820.8,405896,5.5532836E7
A2M.1,1.3065702E7,3.94613184E8,1.36005744E8,1.12824064E8,4.8082128E7,3.78430771E9,1.39475738E9,7.9273837E8,1.46761616E8,4.41014048E8,1.50414144E8,9.106E8,8.7314528E7,4.3582528E8,2.25725008E8,3.17816269E9,1.3932608E8,2.51411136E8,6.1710424E7,2.80148224E9
CAND1.4.2,6.803008E7,3.95876064E8,8.221408E8,1.4262512E8,2.8994452E7,7.0987792E7,2.6099256E8,2.3613738E7,9.1977472E7,1.27112128E9,3.9929296E8,1.15837912E8,8.9769296E7,3.3404016E7,4.3960468E7,2.44394016E8,1.55649984E8,1.18875152E8,5.18574496E8,1.39367264E8
EEA1.1,1902.3553,75757.79,21278.078,103981.734,267.49814,1319503.4,1400172.4,202590.25,17794.012,200000.4,1958.3579,2573680.2,7529.6104,2610.5918,585.46136,1848493.5,0,12331.837,2458.0625,722627.8
HLA-A.2;HLA-A.2.14;HLA-A.2.16;HLA-A.2.6,6451.926,14930.813,50112.066,212284.69,3713.4028,4414.5737,50065.94,74059.38,65546.98,790956.56,158518.86,427268.2,96043.57,15207.487,12155.884,3117.0374,3464.1199,148976.28,369340.75,4821.0063
NOP2.2;NOP2.5,219588.1,1945929.5,733761.06,478102.22,87933.92,6667.257,155308.5,43037.758,91923.016,4285406,214218.34,1270829.5,128585.04,956498.5,514740.03,69139.84,7972.771,1.0877639E7,647409.7,92771.195
EGFR.6,643035.7,7.5995232E7,2.54169888E8,3.62885888E8,1150770,9.31028E7,1.6124502E7,4.5223496E7,1969593.6,2.2688087E9,1093548,9511496,1990530.2,6125668,3893535,7931269,1800228.2,7.3120576E8,5628080.5,9.7274246E8
PLEC.45.2,1106063.1,7403581,8354612,3850639.8,3355032.5,4.3841628E7,9.3643184E7,6.3456672E8,4950895.5,1.8295282E7,6827328.5,1.2100361E7,3412617,1.1706784E7,3115772.5,2.5996044E7,4519015.5,4447847.5,1338079.9,9928695
TUBA4A.1.11;TUBA4A.1.14;TUBA4A.1.2;TUBA4A.2,4518682.5,49522.938,1896487.5,1707853.1,4788388,29901.117,2784698.5,1073275.8,7364103,44461.04,1.0023984E7,105222.84,4725851,44599.82,7734917.5,116651.984,8783061,15937.805,6350529,147802.9
NCAM1.4,1.07886648E8,9.3351576E7,2.1481888E8,1.31575256E8,1.23262504E8,2.3344094E7,2.61389664E8,9.6371496E7,5.16848256E8,7.7953197E8,4.46265024E8,1.59552064E8,2.24525648E8,8.020096E7,2.23490416E8,4.267978E7,3.07212992E8,5.7718408E7,2.6438584E8,9.38712E7
VIM.1.31;VIM.1.37,3490119.2,3.4026456E7,2.0354432E7,1.0913272E7,1852339,1.00661504E8,4747877.5,2.0211714E7,659826.7,1.5598794E7,4004532.2,8.0628904E7,1100343.8,6.6078608E7,4786543.5,3.07757568E8,2808305.2,2.9470656E7,6499040,8.9779752E7
ZFR.1.7,269140.66,5030675,3911968.5,2900536.5,526630.8,26627.523,725709.5,338481.16,1275686.8,2.1590026E7,1663246.2,460410.25,859441.9,983177.75,1370908,131766.72,914351.4,4716284.5,1392778.2,1086365
TUBB2B.1.13;TUBB2B.1.15;TUBB2B.1.17;TUBB2B.1.2,73800.06,2566356.2,1593126.4,1638611.6,411038.88,244818.5,1292058.1,1119942.8,604816.94,3861522.2,1209968.4,1415369,111123.57,1990469.5,420886.7,738464.5,35955.51,948224.3,629324.7,1054499.9
GRIA2.2,4.1610708E7,8671655,1.1254429E7,2.1307988E7,3.2127612E7,171429.06,3.0544328E7,3895489,3.1089624E7,6051041,3.8235976E7,773355.5,2.090794E7,2382636.2,3.1248204E7,635398.5,2.37915E7,1261082.2,3.6794472E7,1600874.8
FLNC.1,539413,1.053042E7,1804885.4,1188721.8,124248.516,8707252,2.32444464E8,1.1974145E7,228958.28,2.9801234E7,223481.5,3.5936412E7,243810.2,1.7896178E7,389475.97,2.636689E7,676395.06,3251379.5,114112.79,1.2154777E7
HNRNPA3.1.3;HNRNPA3.7,0,3041.274,16136.092,13358.023,10806.457,2552.9111,3392.5056,3962.9436,983.1772,251797,5745.371,60825.85,3526.1123,142429.03,15248.02,107876.74,0,54691.492,0,1188664.2
SF3B2.1.2;SF3B2.1.3;SF3B2.2.2;SF3B2.3,1653802.4,3.3520084E7,4.5644264E7,4477931,617434.9,6505360.5,3885301.2,699968.94,8890115,5.9295616E8,3.6175744E7,1.0714005E7,6087299.5,2713643,1685251.4,2.3846588E7,1.293794E7,4.0364648E7,1.6147382E7,3.1396168E7
USP9X.8.9,228255.64,1918176.2,1210417.8,560481.3,245313.31,3491873,4.5531104E7,7925064,453010.25,9250179,585958.7,803832.7,757012.94,684985.8,232054.39,7779604.5,857128.25,7383432,521966.4,4739873.5
C1S.2;C1S.2.2,1200693.6,9616770,1434809.5,3126951.5,2625547.5,5.4665208E7,6518315,4.0690484E7,4952791.5,881372.2,354761.1,7292815,1448055.4,1.9616578E7,2923975,1.4747084E7,296527,3281335,8868377,1.67868368E8
PKM.5,542777.44,12694.825,5503346.5,5693744,5495588.5,192014.33,5220679,6514987,6280211.5,20537.03,5376193.5,2648487,6386038.5,10956.826,4617976.5,3594.3342,3897248.5,7133.7036,6416682,13255.143
