Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
MAP1B.1.36,4.128818E7,1.7080008E7,7.3516272E7,7.1578448E7,5.6196048E7,2.6883742E7,2.6982916E7,2.7380786E7,5.4733724E7,1.7652948E7,5.2441396E7,3.2881786E7,4.989712E7,3.7437328E7,4.330808E7,1.4418691E7,7.9601144E7,2.2285086E7,2.5400184E7,1.2812305E7
C3.1.11,2.9103684E7,2.20894992E8,6.7626496E7,6.1230396E7,3.6320812E7,3.92460608E8,1.28330016E8,2.3251456E8,2.25788256E8,5.8626451E8,2.16222576E8,3.00299104E8,4.1776028E7,4.6460532E7,2.0195808E8,2.9775584E8,2.44877712E8,5.20519328E8,1.01816344E8,9.1534355E8
ME2.2.3,1.904951E7,406748.62,4667571.5,8279262.5,8.7919E7,527144.5,519660.4,243844.78,2084106.9,683121.9,339919.25,627792.3,897076,1041747.5,458951.34,210176.17,554633.2,872079.7,2283939,119412.66
HSPA5.1.14;HSPA5.1.15,1.1492425E9,1.42839091E9,1.70211162E9,1.98654976E9,9.6528064E8,1.63025741E9,6.8718637E8,1.75882675E9,1.23223347E9,7.6237573E9,9.8010515E8,2.98254669E9,8.9511386E8,1.44103731E9,7.8705715E8,1.85206874E9,1.15779917E9,6.1388595E9,1.48229248E9,3.05563597E9
OPTN.1.11;OPTN.1.9,8.5035568E7,1.2968156E7,5.3188276E7,3.7855504E7,7.7431256E7,5326530.5,8.9449856E7,1.4909764E7,5.3064488E7,5132713,8.7288192E7,1.1158906E7,8.6689584E7,9324024,6.4238232E7,1536187.5,7.11186E7,8036744.5,9.1007632E7,5558005
LTF.4.3,5165.305,152673.73,165612.56,445237.62,890221.94,1.1671336E8,136872.47,560395.7,1034300,1.0943019E7,593216.9,5.3613116E7,6059.297,60024.117,67892.97,9.9043686E8,5350635,6056358.5,314292.94,6.6889992E7
SPTAN1.1,5947710,1685382.8,6719053.5,6118574.5,9622304,4477065.5,4423754,669492.5,1.1866378E7,3073709.8,6162428.5,1803862.4,2726894.2,490160.22,3549868.8,1649300.5,1.2476186E7,911109.1,8729319,1571720.1
EIF3C.3.2,392429.62,3707546.2,2125152.5,2139573.2,638116.8,1.0841628E7,589789.1,6243005.5,765842.56,3.5353032E7,1446993.5,6142986.5,270506.22,522487.7,747826.9,2.730468E7,9501836,1.6299192E7,678196.94,1.5718351E7
BCAS1.9,457390.66,834.4435,118046.96,8325.823,2821378,0,159499.73,1607912,1542929.4,93.44538,720391.3,512456.88,3013577.8,593741,1019586.6,2387.5876,1343518.2,3049.892,104843.305,0
OGFR.1;OGFR.1.2;OGFR.1.3,241745.08,1350874.8,757943.56,803596.56,708200.75,334403.03,449240.12,34952.406,635453.25,3.0061892E7,2681667.2,3086824.5,115961.03,405006.06,1008410.3,449784.38,2072545.8,4588280,1113974,163516.14
ACTN4.2.2;ACTN4.3.2,2.7507398E7,1.24058176E8,7.2767016E7,9.0411752E7,2.2181002E7,4.3289452E7,1.2163327E7,1.5136448E7,5.1612696E7,5.669607E8,4.2988884E7,7.5860752E7,1.6729239E7,3.2979626E7,2.0544632E7,1.35220032E8,1.34181632E8,6.1268077E8,8.38464E7,1.5604208E8
LTA4H.1,1.56065296E8,1.05996168E8,1.04317552E8,1.92534112E8,1.6069064E8,1.04278208E8,1.3631368E8,8.0123344E7,8.8241736E7,1.5410999E7,7.106156E7,5.5524472E7,1.07592768E8,5.9464256E7,7.0843272E7,6.8462624E7,9.1246392E7,2.7339678E7,2.22228256E8,6.5179888E7
SLC1A3.5.2;SLC1A3.7,1.23699976E8,1.0581396E8,3.85802464E8,2.96155936E8,2.55972448E8,7604920.5,1.0972536E8,5449547,8.086576E7,2.4010832E7,1.9110702E7,1305402.8,2.2060072E7,2.0374012E7,5.123448E7,1747384,9.4637376E7,5.3594012E7,1.62538528E8,2.8606244E7
USP5.1;USP5.1.2;USP5.6,2.6525764E7,6.825332E7,4.6951388E7,6.2210252E7,1.4504565E7,2.0779434E7,2.1574992E7,4248947.5,4.359712E7,1.28981952E8,2.1916048E7,1.2161013E7,9969949,1.9838126E7,2.5655378E7,1.1114515E7,1.06172952E8,9.5387976E7,7.608616E7,3.2318552E7
EPB41L3.25,2.7102968E7,1771338.4,1.3691014E7,1.8192238E7,2.7076808E7,341064.25,1.7637202E7,1117426.6,5.6355876E7,2002375,4.0362476E7,3929946,1.6853474E7,1219220.1,2.3742736E7,389546,9.016516E7,438519.4,3.5388664E7,605793.06
TSPAN7.1;TSPAN7.1.10;TSPAN7.1.11;TSPAN7.1.12;TSPAN7.1.13;TSPAN7.1.14;TSPAN7.1.15;TSPAN7.1.17;TSPAN7.1.18;TSPAN7.1.19;TSPAN7.1.2;TSPAN7.1.21;TSPAN7.1.23;TSPAN7.1.24;TSPAN7.1.25;TSPAN7.1.26;TSPAN7.1.27;TSPAN7.1.3;TSPAN7.1.4;TSPAN7.1.5;TSPAN7.1.6;TSPAN7.1.7;TSPAN7.1.8;TSPAN7.1.9,33583.21,0,341.62103,64972.984,76261.266,98.42553,58325.727,42261.984,203162.9,50854.48,695828.06,1114.4225,0,12695.741,0,885.20483,147903.1,3029.1719,753867.3,2408.366
NUP107.2,6079.572,6253822,1294417,1586651.6,231152.28,772990,97438.55,145530.03,312569.66,9643000,120822.57,132311.62,103757.64,226188.92,77985.63,1502341.4,1077239.8,4222809,416318.3,1700925.8
INF2.1;INF2.1.2,666945.06,1866628.5,2979643.5,3178855,3655297,1251074.9,1320900.2,2218723.5,5744492.5,1.4107131E7,7301243,4537054,3290792,744914.5,4145988.5,1017201.4,2.507086E7,8000067,1521137.4,3128476.5
MTHFD1.2.2;MTHFD1.2.7,4946074,1.06584336E8,5.1558444E7,5.794662E7,4950863.5,7295867.5,1322410.5,4886000.5,1.2011846E7,2.44210768E8,1.0331547E7,2775039.5,2563572,7148589,8336740,1.0937676E7,5.3408808E7,1.70025728E8,4.9932952E7,2.307834E7
LDHB.1.2,2.0705634E7,1.1046712E7,3.1354278E7,4.5419048E7,3.206782E7,4505445,2.5074042E7,9333970,2.8071008E7,2.550129E7,2.1703752E7,7920713,1.65789E7,4398276.5,1.1407366E7,3578000,2.9126916E7,9275904,3.3588376E7,2602260.5
TUBA4A.1.11;TUBA4A.1.14;TUBA4A.1.2;TUBA4A.2,6284285,210395.9,416905.16,662775.3,1.1880894E7,121006.88,3961654,522459.5,1.0092848E7,18518.168,1.4699344E7,51927.504,3128626,195167.62,9118881,24371.344,1.5541234E7,686819.9,7358741,95122.45
USP14.1.6;USP14.2,1556182.1,417928.78,1020836.56,1438859,1.7680172E7,319302.3,1018082.3,504448.9,1676009.5,1225837.2,1114306,603739.8,644911,458488.4,678747.6,323789.28,450153.7,185842.33,1005724.6,457353.47
CCDC6.1.2,3.5987E7,3551118,5435812,8867266,5.5024684E7,205288.2,8925391,2714412.2,332635.5,226076.53,302865.72,3227263.5,3991208,4341464.5,5255937.5,1047614.6,504617.3,1418537.9,7054375,1100832.8
STOM.3;STOM.3.2;STOM.3.3,1735433,2498238,497746.62,446853.44,4398438.5,1.8447878E7,6919823,7816359,1.0574498E7,2.7460086E7,7343657.5,3.5853368E7,3112737.2,6335528,2050445,6.2396808E7,4926796,5314109,2912765.5,6529778.5
SERPINA3.2;SERPINA3.2.11;SERPINA3.2.15;SERPINA3.2.17;SERPINA3.2.7,3421101,1.0124422E7,1.258393E7,1.6349812E7,9.055032E7,3.4481812E7,1.7329286E7,4.1013484E7,1.9624592E7,1.2993922E7,4375235,3.7090348E7,3663794.5,3.5274428E7,1.2839878E7,4.3389672E7,7501850,1.326099E7,8660466,1.19607824E8
PGM1.3;PGM1.3.2;PGM1.3.4,6587185,1.0408314E7,8742753,3567823.5,2.20562416E8,985191.2,861906.25,990189,8736944,1050620.4,1507246.6,992031.75,650563.1,985730.06,1003842.25,1272813.5,5238810.5,1241658,1671757.8,1472501
PTPN11.3,9.7033272E7,7429262.5,3431593.5,1.4564606E7,2.02342864E8,1922556.8,1.2028559E7,1.5740904E7,8663488,2092504.8,3646990,1719980.4,1.8228024E7,1.6640689E7,1.8538418E7,407909.94,4639238.5,560968.1,9678571,4729393.5
BIN1.8,1.16835776E8,2.0878696E7,1.25121E8,7.23884E7,2.82979872E8,1857282.5,1.35293968E8,5944534.5,3.7895312E8,1789896.4,3.69575008E8,9760061,2.76883744E8,9846152,1.8922464E8,462543.28,3.62421312E8,1181252,1.99289408E8,604048.2
RTN1.2;RTN1.2.2;RTN1.2.3,1.3164848E7,3341965.8,7779619,9921302,6440705.5,320373.75,1.144974E7,709515.44,2.541034E7,6.53254E7,1.0870189E7,1744430.9,3502693.8,2075557.8,8449337,412050.66,2.470202E7,2143712.2,1.7420062E7,303135.28
MAP1A.2.10,1.0630457E7,444743.06,1.1529796E7,1955348.9,1.8131878E7,2977329.8,1.0447505E7,1313735.2,3.687602E7,4708682.5,2.231908E7,3579575.8,1.7343792E7,2513926,1.7298316E7,174014.33,4.3748468E7,362883.1,7957830,93114.29
TLN1.1.4,5709735,587184.1,1425937.6,3631683.5,2511305,2.733288E7,2588314,4784370,2410861,3.0569912E7,1312331.1,1.9525564E7,1327409,1736470.8,581585.8,1.5799086E7,1156370.1,3491475.5,1792266.2,1.2099508E7
CTNNA1.2;CTNNA1.5,328343.8,1.9864098E7,2.1032246E7,2.1982908E7,145272.28,5582457,891632.8,8071445,2795679.2,1.5517392E8,1757608,5428177,684333.2,6500511,537314.06,3506917,5143906,7.4849048E7,5195148.5,2.9535114E7
QARS1.2,4120105,2.8188938E7,5.0929068E7,3.7777E7,7784865.5,7329461.5,2786144.5,6945187.5,5149107,3.08463584E8,3.1857078E7,3.6593844E7,4246973,1.2125097E7,1307361.1,2.4106718E7,2.378104E7,9.6854096E7,1.7529228E7,4.6745832E7
SND1.1.6,2283118.8,4.1774952E7,2.5528878E7,2.205879E7,652577,4.8554376E7,863189.8,1147157,1970552.2,1.20914448E8,2204525.5,1768720.8,2484772,2842463,2055790.5,1.5665012E7,2.7255792E7,9.7558232E7,1.0019338E7,1.7398064E7
ADD3.17.2;ADD3.17.7;ADD3.8,2.20360304E8,2.3320088E8,1.43162E8,1.7540208E8,1.84094336E8,3208097,2.20786784E8,2.599628E7,3.29459552E8,7.8559648E7,3.27492224E8,5.8088736E7,1.38422496E8,7.7590096E7,1.37120352E8,1835169.1,2.5252E8,1.19357536E8,3.84764672E8,2.7872496E7
PEBP1.1.11;PEBP1.1.12;PEBP1.1.17;PEBP1.1.18;PEBP1.1.19;PEBP1.1.27;PEBP1.1.28;PEBP1.1.29;PEBP1.1.3;PEBP1.1.32;PEBP1.1.35;PEBP1.1.36;PEBP1.1.39;PEBP1.1.42;PEBP1.1.43;PEBP1.1.46;PEBP1.1.5;PEBP1.1.6;PEBP1.1.7;PEBP1.1.9,401623.47,67002.31,16572.867,114374.88,1640383.4,400952.94,1515758,426910.7,1763415.4,3905951.5,4458918.5,730103.94,452510.16,171360.42,279430.94,230351.53,687680.3,110151.8,684678.4,48346.273
ANXA1.1;ANXA1.1.18;ANXA1.1.4;ANXA1.1.5;ANXA1.1.6;ANXA1.1.7,1915015.6,1290457.1,1011956.06,1780407,485292.66,5.4298992E7,1060640,535512.44,791033.5,564202.44,1073277.8,1.4599454E7,310516.62,7410839.5,1185640.8,1.65973232E8,971480.1,2953516,383019.44,3.4929856E7
INA.1.3,1273904.1,358046.44,1286662.5,607197.1,1.42831072E8,936169.06,1577790.5,1174426,1668446.5,3788052,3674131.5,2346472.2,2518108,637461.3,706350.44,471487.34,2492253.5,978128.75,534404.8,431913.4
HNRNPA3.1.3;HNRNPA3.7,2206.2725,10921.464,11887.838,12138.376,16280.386,8489.885,14485.779,32044.936,6412.446,1382033,52921.85,62197.39,2059.5444,139661.33,4242.9985,6622.081,5310.152,203594.02,22355.318,2803072.2
DNM1L.7.2,1.13966616E8,8.41226E7,3.65340704E8,2.55096112E8,2.40329152E8,7957002,1.06826888E8,9918908,1.64635376E8,1.85459632E8,5.35603264E8,6.9535824E7,1.3842488E8,2.5214662E7,1.23961608E8,1.2973218E7,5.728857E8,1.39464688E8,2.45546944E8,1.9169808E7
MYH9.1.2,479144.47,734388.1,320748.3,872246,144104.19,7538948,640097.44,1721860.5,301990.47,8505597,998987.44,1.0923931E7,462419.72,734799.7,184122.92,1.8366106E7,691494.5,5437632,462246.44,1291619.5
CLASP2.52.2;CLASP2.52.6,5646834.5,3144018.2,1.2616356E7,6974519.5,7055235,103132.53,3066211.2,682074.94,9013989,8683342,1.0128075E7,1505265.8,5350934,900793.56,8291688.5,81677.88,7326589,4740742.5,8038945.5,47184.953
BCL2L13.12,3.0976124E7,2.2266938E7,2.2221304E7,4.1685376E7,1.0137025E7,190987.98,2.5414132E7,5559627,1.5275952E7,1.3970653E7,1.5631064E7,3334234,9870722,3441885.8,9187450,67115.91,1.6962388E7,2.7730404E7,4.250668E7,2567627.2
ACSS1.4,1.41297312E8,7.7998824E7,1.49757152E8,1.14845128E8,1.78172928E8,1.688488E7,8.0138488E7,2.5343414E7,1.8321896E8,2.14657616E8,1.22915872E8,1.8922568E7,1.02574176E8,2.946512E7,7.5597056E7,2359825,1.8825112E8,1.0265144E8,1.5013424E8,9546906
WASHC1.13.5;WASHC1.13.7,0,1388.4089,49.659966,0,804404.8,1150.1868,4526.3584,1116.4705,35749.695,5609.941,5002.5137,10821.686,73486.89,20118.22,9893.836,0,1065.4534,6583.31,7091.686,7015.975
ITGB2.2;ITGB2.4.3,1144563.1,7614561.5,5001154.5,4823791.5,3909486.2,1.71304096E8,2714019.8,5316472.5,4986021.5,1.29221456E8,3030786.2,1.34001888E8,846742.1,1.3111909E7,1370379.6,6.2087104E8,5343361,1.6776648E7,7954698.5,1.29360856E8
TAP2.1,33637.37,25907.807,9474.96,26515.615,2332.7097,27161.545,1844108.5,2699240.5,479799.03,5818039,19887.166,51971.582,4117.7217,1941.8215,55115.082,734854.7,963967.8,5931962,10431.894,5068.227
MAOA.1,9183404,297612.16,3735485.8,5558005,1.25137152E8,336349.56,2988575.5,63674.555,6904844.5,257104.02,4212884.5,6376353,3072315.5,1057499.4,2749116.8,159115.28,1608266.1,252011.73,6824361,758764.25
AP2A2.1,3723709.2,3165931,3234501.2,3990425,1727312.1,545118.7,669006.8,272175.56,2877436.5,4240472,2298077,517896.44,1315879,508740.16,2071890.8,349006.12,7502868.5,2920388.8,1.1938352E7,1267845.8
SLC27A3.1;SLC27A3.1.2;SLC27A3.2.3;SLC27A3.2.5,1923679.2,1.5183735E7,6.3977524E7,9.7307456E7,1965873.6,2049349.5,1953346.2,3476667.2,283833.9,2.103968E7,3362356.5,8810587,1582474.4,5881129,1876658.1,2765784,2123706.8,5.6945132E7,8083989,9073318
RRBP1.1.6,861416.44,2169492.8,2086030.2,3361193.2,4585345.5,7583257,4462451,5752316,1.1266465E7,8.806672E7,8478871,1.5870484E7,3566217.2,4345819,2082393,6003174,8831842,2.830812E7,1.0291237E7,5678261.5
IGLL1.2.3,763020.75,1.4857564E7,1.885105E7,1.2563169E7,3774897.8,1.4556376E7,1.0989922E7,1.4436098E7,1989438.8,2.7927376E7,2.4198158E7,8.7547872E7,5500894.5,1.3869324E7,8533219,1.23337112E8,9069314,2.8489334E7,2643628.8,2.9540104E7
ATP2A2.3.8,8714887,9198630,6818588,9701070,1.0934772E7,1.1005474E7,5437817.5,3619373.5,1.2579091E7,1.45292992E8,2.2564688E7,9224614,3439188.5,2646432,5444470,1.1232648E7,5.7426564E7,4.730592E7,3.1718306E7,1.617467E7
KPNA1.2,27386.719,77217.305,197533.28,116955,3842486.5,3537.4407,25595.113,2388.6204,82115.766,508637.7,193397.19,171351.61,131908.4,74647.08,62137.574,152.24757,289155.53,236421.75,125476.66,10397.252
HSPA4.1;HSPA4.1.3;HSPA4.1.9,9775593,4.8884032E7,2.3716976E7,3.2586764E7,1.6379799E7,1.8705106E7,4471359.5,1524913,3.049626E7,9.3888264E7,1.3992955E7,5167045,4822899,8106897.5,1.6431393E7,1.0264648E7,1.10322248E8,7.959428E7,4.3662276E7,2.0649012E7
DBN1.1,1.0899112E7,8079650.5,1.025643E7,1.2609482E7,1.997606E7,3058414,1.5136477E7,5657893,2.0693014E7,6.1410424E7,1.6786488E7,2320920,8865842,6131805.5,8132011.5,831378.44,3.0093492E7,1.8317356E7,2.0617114E7,2975544.5
LGI3.1,41182.418,13847.118,117349.58,157579.5,1.4652177E7,11319.03,261625.45,43325.664,379584.97,45727.03,647961.56,133848.97,28605.79,30894.1,243989,28007.404,672162.1,10198.387,244065.81,23972.004
MBP.1;MBP.1.2;MBP.2.10;MBP.2.11;MBP.2.14;MBP.2.21;MBP.2.32;MBP.2.37;MBP.2.41;MBP.2.43;MBP.2.5;MBP.2.51;MBP.2.57;MBP.2.58;MBP.2.60;MBP.2.63;MBP.2.67;MBP.2.68;MBP.2.69;MBP.2.70;MBP.2.71;MBP.2.72;MBP.2.78;MBP.2.92;MBP.2.96;MBP.5,6111431.5,0,5770165,2364039,3.3345796E7,564628.56,1230588.8,4853690,4.2254704E7,92358.93,3.8837652E7,1.3635379E7,1.9300506E7,4052971.2,1.2261838E7,3386.7366,6.622252E7,1257387,5821730,26326.23
KRT17.1.4,6739.661,416659.7,19108.559,221141.05,24839.424,73847.85,1704926.8,4405123,575368.8,33790.516,1.18358184E8,449809.72,34671.473,15084.979,2169.7664,2.4547296E7,43363.824,1201704.1,995431.5,683998.7
DYNC1I1.1;DYNC1I1.2,1.47021024E8,3.2975508E7,4.4437248E7,6.9615096E7,1.27362528E8,2990280.5,1.026092E8,6054851,2.4993056E8,1341184.5,1.8842688E8,1.0879522E7,1.420432E8,9953095,1.3536096E8,1365137.8,2.18485888E8,1035144.1,1.6035584E8,1218906
GGCT.4,8776336,1702064.4,4356984.5,7033978,1388426.9,213846.73,6265612,755725.5,5673843,3796022.5,2.6498054E7,1653997.8,2928454,1123965.5,4061560.8,7212135,6704284,1829339.9,9480732,1090014.6
DPYSL5.1,3.9214544E8,1.9999712E7,2.0466228E7,6.3328336E7,4.52027104E8,1874664.4,5.5635216E7,5.0772252E7,3.3636816E7,1.1305128E7,8871382,8139705.5,4.021654E7,2.1815888E7,4.6890248E7,184262.7,1.5491496E7,4703701,3.9583824E7,2440888
HK1.1.2,3.81558624E8,1.55973216E8,2.88208768E8,4.27374624E8,2.2598208E8,5.1639628E7,1.46013248E8,9943292,4.28218688E8,1.26203984E8,3.41906304E8,5.6426632E7,1.34827984E8,2.6964134E7,2.50154272E8,2.262297E7,6.9595494E8,1.24257408E8,9.2619661E8,6.2175928E7
CRAT.1;CRAT.2,2.7175872E8,5385598,8330124.5,4.5494776E7,2.8929376E8,3672940.8,4372749.5,1358326.2,1922484.2,643883.25,1745485,270504.9,5265037,2173143.8,1.0314858E7,603432.25,5894344.5,5256963.5,6.3708816E7,1227914
SYT1.11;SYT1.11.2;SYT1.9.3;SYT1.9.6;SYT1.9.7,1.3666976E9,2.4786054E7,5.788712E7,1.45669216E8,1.32036774E9,524148.28,3.43587872E8,3785277.2,1.27552408E8,195271.16,8.8888888E7,2245884.8,1.32451912E8,3584194.5,1.75007184E8,173355.34,8.6158104E7,641850.75,4.29692192E8,449563.2
COPB1.3.7,2260414.5,2.3784076E7,1.1449345E7,2.0229548E7,592440.75,6326197,692744.2,1800548.5,6726443.5,8.121196E7,5464675.5,3677938,1349178,3054944.5,2241242.5,2607133.2,1.2436015E7,4.460846E7,9049435,5809436.5
ATIC.1.11;ATIC.1.3;ATIC.1.6;ATIC.1.8,2.81846592E8,7502601,7415666.5,7.2390192E7,3.88561184E8,1639133.2,6547607.5,8905599,1.4144353E7,1.1083935E7,3111692.2,5828256,8143456,8398638,1.5168274E7,601854.4,1219886.8,843768.06,2.8474692E7,1146735.1
HSPH1.5,2.1012738E7,3.7620756E7,3.1778478E7,3.3398422E7,1.9452162E7,6463161,4282703,680974.7,3.4097112E7,5.9949628E7,1.9785388E7,4079384,5568754.5,2320225.2,1.659538E7,3757207.5,1.46974112E8,4.7570168E7,6.5812932E7,1.0466206E7
MAGED2.1.10;MAGED2.1.11;MAGED2.1.15;MAGED2.1.18;MAGED2.1.19;MAGED2.1.2;MAGED2.1.20;MAGED2.1.3;MAGED2.1.4;MAGED2.1.6;MAGED2.1.7,7160946,1.4773718E7,9668040,1.267563E7,9099087,4463601,6356512,8855712,7785977,2.5288168E7,1.4973989E7,5990244.5,6634224,8047650,4558648.5,915415.25,1.1792919E7,3.4754692E7,8161578,3579232.5
FABP5.1;FABP5.1.10;FABP5.1.3;FABP5.1.4;FABP5.1.5;FABP5.1.7;FABP5.1.9,16817.84,10129.017,23276.406,14689.269,92858.19,23615.7,23816.006,64393.844,17369.676,26685.375,1.0999644E7,12534.654,51565.04,84485.72,1522.9681,1039024.75,57044.91,23199.023,48503.027,12616.855
ATP1A3.3,4.12503712E8,4.8497964E7,1.24998216E8,1.95054976E8,2.81739104E8,119954.734,1.8121392E8,6496602.5,2.8118192E8,2884251.5,3.21870976E8,4.1387152E7,1.37333664E8,1.0095715E7,1.789788E8,569894.7,7.88672E8,4699323.5,7.2932883E8,3106821.2
ATP1A2.1.2,1.41435744E8,7.566568E7,8.5840656E7,1.04915808E8,1.25896944E8,1.6392977E7,6.5267592E7,2542553.5,1.1539596E8,4.25915456E8,1.31555392E8,5386172.5,5.137856E7,1.9501844E7,6.6575684E7,754401.75,3.9598112E8,5.5577116E7,2.61285008E8,8546450
CAP1.1;CAP1.1.12;CAP1.1.6;CAP1.1.8;CAP1.20,390265.06,310559.44,2521634.8,2699754,1480458.4,1017772.3,5255537,2.0921768E7,4020555.2,2157882,2955342,7187678.5,2758202.8,1609257.4,1340704.5,2360305.2,823147.7,1552928.5,792534.1,1616411.9
TKFC.6.3,7960554,261781.48,155175.69,241178.84,5.90359E7,209002.39,249547.64,36640.523,630904.9,271548.75,60747.18,70130.17,70576.29,242081.45,134625.22,33733.23,524924.94,64803.402,151443.6,109325.62
SEPTIN11.2;SEPTIN11.6;SEPTIN11.6.3;SEPTIN11.6.4;SEPTIN11.6.6;SEPTIN11.8;SEPTIN11.8.3,699168.5,234595.9,1119436.8,277706.8,935919.2,39879.56,914984.5,14353.154,484755.97,1042245.5,400847.28,99599.516,1119333.5,85760.375,644872.25,218118.05,1874766.8,468037.78,804635.9,204489.7
HSP90AA1.2.13,8.619248E8,1.82133914E9,1.51480256E9,1.22816102E9,5.7215955E8,4.70676256E8,4.38521952E8,3.11970112E8,1.17174605E9,8.7196488E9,2.14600614E9,1.53137882E9,6.6802323E8,2.94327552E8,4.78446368E8,4.3827072E8,2.36646067E9,2.0435465E9,1.71572787E9,1.1072247E9
IMMT.2.2;IMMT.52,3.04557408E8,2.23252224E8,6.3348966E8,4.04647904E8,3.20292992E8,7.0049544E7,1.84400544E8,4.8130128E7,3.30049408E8,1.58939354E9,7.6061837E8,3.45526912E8,1.81278192E8,7.3077E7,1.84152384E8,8.9734872E7,7.909497E8,3.9125696E8,5.9320294E8,1.48896912E8
NEFM.2,5.7467664E7,6401529,1.6874448E7,1.4272667E7,1.41071664E8,355118.75,3.3606836E7,1.2688184E7,6.5131788E7,1226302,1.58405296E8,1.7062316E7,1.2207972E8,4706944.5,4.0735332E7,1854193.6,1.06229832E8,7067177,3.5910556E7,434562.2
TIAM2.1.4,6777892,1374342.5,3356512,7647448,4505341.5,8411.805,1.4710722E7,137541.03,1.0577816E7,66665.34,1.5845248E7,187257.98,5856721.5,55185.547,6205906,58057.312,4657221.5,21421.506,1.1556856E7,171534.42
FLNA.1,4729123.5,2.8710734E7,2.7606864E7,2.025185E7,2890260,6.6442048E7,2495315,3.5559872E7,5499803.5,4.05473216E8,4277856.5,2.46066528E8,3503165,5.5073564E7,2021725.1,1.8067704E8,3.0975142E7,2.03769872E8,2762747.8,1.2217928E8
MX1.2.2;MX1.2.4;MX1.2.8,4678453,2.759504E7,6.07144E7,5.0316972E7,4630217,6952049,2.13680672E8,1.82654032E8,9232952,3.57398464E8,2.817079E7,1.7834076E7,6079927.5,5.08014E7,4.82682E7,1.6793394E7,5398241,1.4921695E7,2.2240488E7,1.9073942E7
HLA-A.3.2;HLA-A.3.8,4402.0166,1585.259,3840.6533,14949.759,4604.0063,13973.898,1187.5714,57998.29,585.5987,67644.31,186.18796,0,0,0,0,1874.5955,0,8228346.5,895.8708,0
