Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
GNAO1.1.2,205097.31,1196406.5,312889.2,99032.03,752174.06,2149159.8,2605800.8,2057388.9,176373.72,2455431.2,365373.4,996496.3,367341.78,758688.06,87624.586,125009.94,433886.2,2550029.2,145712.2,66399.61
GAPDH.2.109;GAPDH.2.110;GAPDH.2.123;GAPDH.2.130;GAPDH.2.140;GAPDH.2.23;GAPDH.2.3;GAPDH.2.34;GAPDH.2.42;GAPDH.2.56;GAPDH.2.61;GAPDH.2.63;GAPDH.2.73;GAPDH.2.74;GAPDH.2.77;GAPDH.2.81;GAPDH.2.85;GAPDH.2.90;GAPDH.2.97,4541150,2892123.5,1.1749169E7,5356571,8304528.5,3.174042E7,2.9147188E7,2.3145864E7,1.8035772E7,9463332,4350767,8368875,2963283.2,6199486,6429280,1.0587717E7,1320005.6,4357073,3542782,1.5907458E7
ENO1.3.3;ENO1.3.45;ENO1.3.54,3163361,2928803.2,2328786.8,3389550.2,1215952.4,3954051.5,1.2832271E7,5780764,8848303,2100229,1322719.2,2619792.8,1000914.75,2960582.2,1535049.2,1433257.9,606947.7,793281.94,2462720.8,4084294.2
S100A8.4;S100A8.4.2;S100A8.4.3,1711311.8,1601620.4,163858.45,150580.34,5593948,8484621,457335.53,504843.53,1.44834224E8,1110962,243708.55,857936.5,277148.44,487425.38,9778546,8445802,80698.734,118341.734,694940.06,2337817
RPL11.1;RPL11.2.2;RPL11.2.6,279839.4,2584650.5,1061825.2,1266258.2,298408.06,1777781.5,1651096,1224856.8,270333.25,3.59573E7,6203137.5,1374601.2,425279.5,758622.9,459375.22,2056635.8,1.0260621E7,1.4766884E7,714394.4,667297.4
PFN1.2.20;PFN1.2.24;PFN1.2.25,114706,99380.04,1191782,380684.72,72815.06,313265.2,428461.34,1078844.1,253114.47,989906.8,61860.7,203872.42,171271.03,108625.92,1.3494007E7,298687.03,112906.66,243259.16,50913.902,178841.89
CD9.1;CD9.1.2;CD9.14;CD9.14.2;CD9.14.3;CD9.3,2.270955E7,1169127,1.2521499E7,8751515,1.7232498E7,784288.8,1.3000666E7,1.6739168E7,4.4186168E7,720278.06,4.2816244E7,2.1032028E7,2.7089968E7,3788408.2,1.8013248E7,1150323.1,4.291968E7,1119731.6,1.1588368E7,2595016
CAMK2A.2.2;CAMK2A.2.4,5.7509592E7,6149886,1.63516E7,1.1869444E7,1.5238304E7,219027.61,6.446384E7,8259185,1.8423702E7,13528.226,2.3440904E7,8000750.5,4.6096128E7,7724576,1.0078627E7,655934.1,2.0986488E7,4073033.5,2.3338784E7,43915.71
TPD52.2.2,2554827.8,597837,681807.75,1081671.8,4110966.5,237373.34,5190307.5,744087.1,5844755,822798.44,4512339,1573900,1140038.6,289519.28,683828.8,170660.55,5427334.5,382261.2,4742240.5,143920.98
HNRNPC.5.13;HNRNPC.5.15;HNRNPC.5.16;HNRNPC.5.18;HNRNPC.5.19;HNRNPC.5.22;HNRNPC.5.23;HNRNPC.5.25;HNRNPC.5.26;HNRNPC.5.3;HNRNPC.6;HNRNPC.6.2;HNRNPC.6.7,1892228.8,4024533,9146258,4467120.5,3691644.5,7643998,3960352,1.114808E7,2659240.8,1.6102049E7,1208682,4586899.5,936066.7,2473303.2,2041229.5,4597806.5,2154326,4906055,2673558,2.7408652E7
NECAB2.2.3,1.151689E7,2898319.2,3123580.8,3001248,2204787,39253.055,2.0895928E7,529383.9,1551038.5,0,4042825.5,334331.16,3667663.2,933749.1,4135193.8,6316.2476,4171154.8,0,6790677.5,197380.88
LCP1.1,14474.018,25169.387,17238.488,9297.85,124700.33,2.5222808E7,51316.16,146143.67,79745.72,296372.88,20141.914,108023.25,11271.136,31135.195,117021.66,4287676,19000.562,23486.508,7703.1724,1712364.4
NUDT3.1.2,365097.5,2133875.5,313489.72,405674.03,424770.12,6343021,1188962.4,1408533.9,361570.53,6666320,3294494.8,1345524.9,231751.12,192700.25,277753.88,3404746.8,4221721,1126510.2,972500.5,1011461.5
VDAC2.7.11;VDAC2.7.4,3081300.2,408932.78,4203797.5,1945055.8,2697514.2,4726281,5287566,1127061,3529772.2,1296142.8,1330971.2,480115.75,527968,159863.19,4289861,886723.25,577120.5,180759.8,2047171.5,1244381.6
PTGDS.1.14;PTGDS.1.15;PTGDS.1.18;PTGDS.1.20;PTGDS.1.26;PTGDS.1.27;PTGDS.1.29;PTGDS.1.3;PTGDS.1.34;PTGDS.1.6,492.8995,0,24222.918,10846.322,10366.915,0,178673.17,10986.3,47049.203,0,95963.67,0,0,0,10977.581,0,74000.91,501.17575,28519.62,0
TMEM35A.1,4511.467,820857.9,304.8129,13482.771,4717.371,0,2220.5269,2362.8354,30.804592,0,3569.0698,672.8996,16952.293,11452.172,10449.121,9924.459,1241378.8,2768.0073,16560.857,9290.438
SLC44A1.2.4;SLC44A1.2.6;SLC44A1.3,44357.656,6287.374,24022.818,7210.695,65281.8,88971.53,0,44127.473,88202.484,18997.785,101436.87,31863.668,33757.83,6737.2476,40449.184,0,141663.34,0,15755.535,4710.478
PPP1R1B.4;PPP1R1B.4.2;PPP1R1B.4.3;PPP1R1B.4.4;PPP1R1B.4.6,214848.12,2968.4368,91846.17,29933.38,320452.8,0,640238.5,9717.203,561741.1,0,360184.38,2814.2732,249366.16,0,411067.03,0,212012.7,0,132540.39,0
CKB.1;CKB.2.11;CKB.2.2;CKB.2.21;CKB.2.35;CKB.2.37;CKB.2.79;CKB.2.88,3937930,1928527.5,3843695,1763259.1,1745867.2,357956.03,3601468.8,1186635.6,3264182,3121341,1791732.8,2475795,1287769.4,1509517,4769131,867279.25,779044.8,1315910.2,3067179.5,989706.9
PEBP1.1.27;PEBP1.1.35;PEBP1.1.43;PEBP1.1.9,1.2624819E7,3.6773336E7,1.9305136E7,2.7240934E7,2.2596262E7,3.7403644E7,8.1590192E7,2.6717754E7,2.5590028E7,1.08422304E8,1.85823296E8,4.2229184E7,2.5159432E7,1.7287636E7,3624966.5,4.4161256E7,1.78937968E8,9.4722888E7,4.4798716E7,2515654.2
G3BP1.1.10;G3BP1.1.11;G3BP1.1.2;G3BP1.1.7;G3BP1.1.8;G3BP1.1.9,56689.508,208581.03,2531679.2,491216.6,1310.2909,794118.7,255458.4,352470.72,119873.125,566443.94,4185.168,37119.062,9705.788,4512.554,364478.25,276678.8,1701.2867,233824.5,4892.285,1941825.4
ERMN.1;ERMN.2.2;ERMN.2.3;ERMN.2.5;ERMN.2.6,139199.97,35589.47,280401.22,174637.72,102222.414,3309.603,372283.06,637912.56,1633137.8,34827.707,1032058.56,167215.48,447291,50230.504,1172659.9,355.25452,538152.4,0,13823.485,6378.018
RPLP2.1.3;RPLP2.1.4;RPLP2.1.5,1131687.9,749641.5,2.032979E7,335818.06,237624.11,12856.506,711500.94,215453.34,4891070,126872.02,64397.312,40989.45,80495.414,11868.188,1.1062597E7,0,12177,27795.822,761994.75,5928.0327
SLC1A3.5;SLC1A3.5.2;SLC1A3.7;SLC1A3.8.4,25717.922,326592.12,650989.9,188933.95,1828.9424,198921.66,243416.22,19867.627,15250.202,103851.51,17374.898,0,0,3589.4246,10949.284,28682.66,40134.016,13842.098,51640.65,460331.72
KRT17.1.4,731535.2,550896.7,92371.89,65017.605,2805907.2,80779.39,997305.4,453357.88,5290102.5,570571.8,45882.05,1342591.4,8871.541,86345.84,482912.1,65498.938,143275.4,1178646.2,623695.3,119133.54
SEPTIN9.3,340981.75,394957.6,228430.88,449224.34,472340.9,8649939,499435.6,561331.5,700581.8,2994705.8,345393.6,239530.06,322831.03,162827.06,924255.3,2559838.5,205967.95,1120632.6,245998.08,170146.56
HNRNPH1.22;HNRNPH1.3;HNRNPH1.52;HNRNPH2.1.12;HNRNPH2.1.13;HNRNPH2.1.14;HNRNPH2.1.2;HNRNPH2.1.8;HNRNPH2.1.9,147579.81,1486217.9,1127010.9,704605.4,374287.12,4523920,434607.38,2453104,521882.06,2.080234E7,406172.6,589480.6,97719.6,156365.86,488704.8,616495.56,1631925.6,2424417.5,284623.22,5165584
PNKD.1;PNKD.1.4,7959068.5,1503016.1,4770612,5121983.5,7278322.5,2175648,5789053,1105114.9,3277598.2,2923269.2,1871736.6,778563,3769418.8,3213753.8,2759996.5,998749.75,716998.2,1702926.2,5635079,1783633.8
CYCS.1;CYCS.1.10;CYCS.1.18;CYCS.1.19;CYCS.1.21,3.9647136E7,1.84927E7,5.4269944E7,4.5263824E7,2.8244192E7,8664681,3.2179044E7,7630537,1.2200332E7,4.1879976E7,1.3069449E7,4131954.5,1.3784689E7,7524284,3.0628444E7,1.932379E7,9683971,1.9153238E7,2.5954736E7,6969003
KIAA0513.2,256424.52,121112.85,341063.72,278565.12,443160.5,160540.38,398418.75,148318.72,290906.06,152746.44,372991.53,26441.605,76763.82,5275.2065,281969.12,57474.508,821813.1,76046.2,274118.62,49883.234
ANXA2.3.13;ANXA2.3.15;ANXA2.3.16,15052.301,61781.9,90162.13,322255.5,2708081.5,4423036,60479.55,104645.07,2290451.5,137519.25,15328.198,104712.266,14930.112,19092.36,277043.38,725305.9,17778.244,29987.703,28121.908,858369.2
ESYT1.2,47252.305,38624.08,526765,132467.05,103603.14,211404.17,194062.06,350258.56,59783.65,35619.883,41873.344,22465.912,20963.615,16628.35,153628.28,0,22529.885,3949.7515,33824.793,229731.25
DTD1.2.2;DTD1.2.4;DTD1.2.7,524669.3,295801,900033.06,531573.1,485680.88,1392729.6,935451.5,1252480.8,497082,871968.2,343965.25,1069256.8,195101.38,204087.05,407578.72,993675.06,371549.38,1301573.4,576080.1,428479.03
CYCS.1.3,1246815.5,132242.66,332144.7,315809.1,267467.44,22938.738,26712.285,3019.248,17238.033,0,0,31.851364,1056.2275,0,188.27081,0,108933.91,0,579824.3,18930.268
TMCO1.1;TMCO1.2;TMCO1.2.2;TMCO1.2.3;TMCO1.2.4;TMCO1.3.3,0,4803693,2386.931,0,157.40591,2444845.5,323.32104,2048.2456,2920.443,5919401,2123034.2,0,0,0,8182.9814,3548042,3445975.5,1988284.2,12842.151,4270.8755
DUSP3.1.2,995142.75,1322800.2,390163.2,375600.5,522180.1,2038761.2,1439392.5,1132522.4,427181.75,7239112,1.9402208E7,631066.9,447767.62,53749.92,447024.66,617205.06,2.7098284E7,1958201.8,1356348.4,253331.3
THY1.1;THY1.1.2;THY1.1.3;THY1.1.4;THY1.1.5,471856.78,91225.59,120047,188021.06,55735.76,12202.779,1556007.8,246718.25,237699.42,137970.95,378275.1,42260.4,54042.02,33015.066,91457.56,3230.8518,231050.25,10957.497,415965.44,24753.975
RPL14.2.10;RPL14.2.11;RPL14.2.12;RPL14.2.17;RPL14.2.19;RPL14.2.21;RPL14.2.22;RPL14.2.23;RPL14.2.26;RPL14.2.3;RPL14.2.31;RPL14.2.6;RPL14.2.8,1076247.6,907665.4,2055803.5,487757,904994.06,2572075.2,1213859.4,2411554,534337.5,1.462505E7,180734.45,1132800.6,8419.695,3576.101,818564.56,1466866.2,513727.22,5363738.5,701723.1,6838539
CNP.2.4,2.0765946E7,603678,1.4426443E7,9324984,2.5641638E7,4631205,1.1065268E7,2.7722482E7,5.3154488E7,2007035.6,2.8752994E7,2.3860382E7,3.0003718E7,6703396.5,3.6694424E7,2198938.8,3.4942092E7,1738404,1.0623247E7,439286.53
PCNP.3;PCNP.7,2066321.2,7808429,2161397,4510980.5,699678,1919972,1624407.2,2921559,1031899.9,1.2603949E7,290837.06,116716.95,81962.125,1382505.1,647739.25,1456494.5,1406129.9,9237701,2031615.4,4571963
TPI1.1.10;TPI1.1.23;TPI1.1.44;TPI1.1.65;TPI1.1.70,7840162,3958765.2,5223486,6198198,5501251.5,1.7977578E7,9137725,7618390.5,1.0454148E7,5156943.5,3580798.8,1842899.1,1930419.2,2150500.2,3781897,4346150,2563312.5,4418072,5056417,1.564688E7
CLU.1;CLU.1.10;CLU.1.103;CLU.1.108;CLU.1.109;CLU.1.11;CLU.1.111;CLU.1.113;CLU.1.117;CLU.1.119;CLU.1.121;CLU.1.122;CLU.1.126;CLU.1.128;CLU.1.134;CLU.1.138;CLU.1.140;CLU.1.143;CLU.1.145;CLU.1.147;CLU.1.152;CLU.1.157;CLU.1.16;CLU.1.162;CLU.1.164;CLU.1.166;CLU.1.167;CLU.1.184;CLU.1.19;CLU.1.193;CLU.1.2;CLU.1.202;CLU.1.208;CLU.1.209;CLU.1.21;CLU.1.215;CLU.1.218;CLU.1.219;CLU.1.220;CLU.1.221;CLU.1.222;CLU.1.227;CLU.1.232;CLU.1.237;CLU.1.239;CLU.1.24;CLU.1.241;CLU.1.245;CLU.1.249;CLU.1.257;CLU.1.268;CLU.1.278;CLU.1.300;CLU.1.303;CLU.1.304;CLU.1.307;CLU.1.312;CLU.1.315;CLU.1.321;CLU.1.324;CLU.1.325;CLU.1.329;CLU.1.33;CLU.1.331;CLU.1.340;CLU.1.351;CLU.1.362;CLU.1.37;CLU.1.373;CLU.1.375;CLU.1.381;CLU.1.387;CLU.1.389;CLU.1.39;CLU.1.398;CLU.1.404;CLU.1.410;CLU.1.413;CLU.1.415;CLU.1.423;CLU.1.43;CLU.1.431;CLU.1.440;CLU.1.444;CLU.1.445;CLU.1.45;CLU.1.455;CLU.1.457;CLU.1.458;CLU.1.459;CLU.1.464;CLU.1.469;CLU.1.472;CLU.1.477;CLU.1.48;CLU.1.490;CLU.1.499;CLU.1.502;CLU.1.503;CLU.1.505;CLU.1.506;CLU.1.508;CLU.1.511;CLU.1.512;CLU.1.519;CLU.1.520;CLU.1.522;CLU.1.523;CLU.1.532;CLU.1.534;CLU.1.535;CLU.1.537;CLU.1.538;CLU.1.539;CLU.1.544;CLU.1.55;CLU.1.558;CLU.1.560;CLU.1.562;CLU.1.563;CLU.1.567;CLU.1.568;CLU.1.569;CLU.1.574;CLU.1.58;CLU.1.582;CLU.1.583;CLU.1.585;CLU.1.599;CLU.1.600;CLU.1.601;CLU.1.602;CLU.1.605;CLU.1.610;CLU.1.611;CLU.1.618;CLU.1.619;CLU.1.624;CLU.1.63;CLU.1.630;CLU.1.632;CLU.1.638;CLU.1.640;CLU.1.643;CLU.1.644;CLU.1.648;CLU.1.650;CLU.1.651;CLU.1.654;CLU.1.662;CLU.1.665;CLU.1.666;CLU.1.667;CLU.1.67;CLU.1.670;CLU.1.672;CLU.1.673;CLU.1.679;CLU.1.681;CLU.1.685;CLU.1.689;CLU.1.692;CLU.1.693;CLU.1.695;CLU.1.708;CLU.1.716;CLU.1.718;CLU.1.72;CLU.1.721;CLU.1.722;CLU.1.725;CLU.1.727;CLU.1.730;CLU.1.734;CLU.1.736;CLU.1.739;CLU.1.74;CLU.1.740;CLU.1.741;CLU.1.744;CLU.1.750;CLU.1.753;CLU.1.754;CLU.1.755;CLU.1.756;CLU.1.757;CLU.1.760;CLU.1.761;CLU.1.763;CLU.1.765;CLU.1.768;CLU.1.776;CLU.1.777;CLU.1.783;CLU.1.786;CLU.1.789;CLU.1.790;CLU.1.794;CLU.1.797;CLU.1.807;CLU.1.808;CLU.1.809;CLU.1.81;CLU.1.811;CLU.1.812;CLU.1.816;CLU.1.82;CLU.1.823;CLU.1.833;CLU.1.835;CLU.1.84;CLU.1.841;CLU.1.846;CLU.1.849;CLU.1.85;CLU.1.850;CLU.1.854;CLU.1.855;CLU.1.857;CLU.1.859;CLU.1.86;CLU.1.860;CLU.1.864;CLU.1.865;CLU.1.872;CLU.1.877;CLU.1.883;CLU.1.888;CLU.1.904;CLU.1.912;CLU.1.918;CLU.1.921;CLU.1.923;CLU.1.934;CLU.1.941;CLU.1.942;CLU.1.946;CLU.1.948;CLU.1.951;CLU.1.956;CLU.1.958;CLU.1.959;CLU.1.960;CLU.1.965,1177783.8,482956.62,662283.9,684426.56,807613.7,2631111.5,5564051.5,1639802,1900229.1,449916.3,4570428.5,3000109.5,665758.56,963054.94,504860.12,1772096,2451157.2,2571913.8,1773740.6,177667.66
CADM4.1,2144.9158,970.04364,82904.234,11395.147,176529.28,1645.9021,50.900764,10029.003,259682.98,0,48787.246,260.82684,2243.1362,3425.3723,174506.64,34287.41,7177.6973,4443.7476,783.261,3649.1416
IGLL5.1.2,46789.867,9602.161,0,0,58714.39,3525428.2,570295,2851359.5,68037.56,255997.4,374601.7,1588045.5,10094.465,919621.2,13662.97,3311767.5,43939.703,1157054.5,6397.749,2232093.8
DECR1.2.2;DECR1.2.3;DECR1.2.4;DECR1.2.5;DECR1.2.6;DECR1.5,46675.086,125544.82,198762.1,47264.855,100510.17,5284237,105451.836,811696.1,105122.78,149117.08,1520461.8,12717.838,19612.055,0,3018.3745,5251.284,453366.88,108533.65,10593.565,407470.34
PDIA3.1.14;PDIA3.1.26,145359.72,454202.06,335100.44,201671.67,394042.3,3.065756E7,237656.69,601814.8,3503852.2,7337462,106550.945,3233238.8,57246.36,531171.1,69138.14,1.6490495E7,164241.61,1764257.4,131292.36,2866954.8
ATP5F1A.4.2;ATP5F1A.5;ATP5F1A.5.11;ATP5F1A.5.3;ATP5F1A.5.7,1704096.4,582929.2,1003558.5,2028356.4,2338793.5,5.929336E7,2820340.8,3261966.2,1776789.1,3007651.8,530736.6,657671.06,59007.19,398319.7,950153.75,3469921,918656.6,133889.48,1050572.2,1.1251225E7
RHOC.1.10;RHOC.1.16;RHOC.1.19;RHOC.1.4,1702.9409,734914.3,47008.9,47182.574,40768.703,1180725.5,435193.53,1293066.6,221366.31,3282204.2,2761710,898993.7,832.2377,34741.344,2858.2117,815556.6,2918941.8,2628528,15438.677,683558.7
MAP4.66,72555.39,4615184.5,2098708.8,1205327.2,770627.3,2.9665036E7,837536.5,3197592,460730,1.767027E7,505236.25,1374025.8,494153.16,3805122.8,578541.8,4847366,535146,1.0474681E7,1747020.1,2.4167356E7
TUBB3.2,29582.898,446882.06,2412819.8,654023.6,283101.56,5567415.5,1585022,612033,220251.34,828515.2,850561.5,117743.06,116000.48,36308.8,120072.52,277764.03,1073628.4,37407.86,45469.457,289645.8
RPL8.4.10;RPL8.4.18;RPL8.4.20;RPL8.4.5;RPL8.4.8,341214.16,1488600.5,206280.53,22504.654,759425,1.4574064E8,951640.75,5864947.5,1275570,1.49489952E8,631963.1,3102195.8,111692.19,156696.97,304099.56,5.7377972E7,8343729.5,1.7641256E7,426478.12,2.2604288E7
HSPA8.3;HSPA8.3.10;HSPA8.3.18;HSPA8.3.19;HSPA8.3.21;HSPA8.3.6;HSPA8.3.8,50694.145,239542.1,284791.62,155725.03,229376.48,4205964,480145.75,479387.75,1770211.9,1208454.5,287528.97,347073.38,169909.62,187828.77,55250.406,763043.56,222018.47,338786.06,286734.06,276841.3
S100A9.1;S100A9.1.2,625549.8,475943,68062.09,58722.484,1914909.5,9315249,174056.42,1011688.44,2.44693264E8,2112480.2,42239.492,1596512.6,25521.512,8219.977,8550016,8383844.5,40828.695,117266.195,234089.73,4945525
SLC25A11.1;SLC25A11.1.2;SLC25A11.2.3;SLC25A11.2.6;SLC25A11.3.3;SLC25A11.3.5;SLC25A11.3.8,806536.25,105868.5,266971.62,231759.6,477803.62,4835497,305414.47,52938.113,268359.5,646852.06,80670.77,17244.703,76759.734,0,74018.055,660277.4,312544.3,10430.178,62255.508,1338985.5
VIM.1.31;VIM.1.37,292496.47,1.0479408E7,5442574,8910421,2104819.5,4.4802712E7,1.1127019E7,8.8277696E7,666976.6,2.1842376E7,1179286.4,2.0602196E7,502932.7,1.2335259E7,5359658,1.13348056E8,157751.56,4.8632956E7,533293.1,5.9138396E7
RPS20.1,292041.44,5168.969,3.0597986E7,318073,723897.9,95561.41,2479259.5,769334.6,6124786,425236.56,2786.9873,4958.615,280490.62,54.680325,1.4543197E7,3821.601,8289.506,52597.387,313679.56,1056385.6
TUBB.6.2;TUBB.6.7,1502096.6,1227478.9,2963878.5,1889831.5,1978551.5,1.588315E7,4059088.2,3049827,3137351.2,2.889419E7,2088402,784422.3,423392.72,319036.94,1614516.1,5030245,8580716,2010482.6,1331869.9,2569011.8
DCTD.1;DCTD.1.2;DCTD.9,2036.1677,3478932,464855.8,441257.16,100568.45,796356.4,492566.16,690771.25,160307.34,8437562,790380,604581.94,44402.773,2587.637,1022.41547,0,2527.6665,2796845.8,451313.28,99355.55
TOMM20.1.2,96875.805,0,3698050,2333.5027,4661.376,91781.3,222070.78,77876.12,2828038,92167.875,3819.8037,89858.92,67327.56,54059.84,5317426.5,4257.322,18506.023,2134.7869,1969.2671,28506.463
