Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
RACK1.1.11;RACK1.1.12;RACK1.1.13;RACK1.1.9,1690991.8,2.9645996E7,1189901.5,270746.6,783456.3,4993441,776440.44,1.96057008E8,521819.3,2972696.2,1346344.4,1.0899897E7,412908.44,118778.64,3.0254908E7,261680.88,189490.94,1540244.5,270867.62,8235272
C3.1.11,2048997.5,2.0635372E7,5977094,1.2754818E7,2.4931316E7,6.6001773E8,1.60314112E8,5.4393075E8,1.7066112E7,1.14304504E8,3.9575184E7,1.15941261E9,2.3943512E7,2.61425632E8,1.01852424E8,4.3678479E9,1.4950492E7,1.98046672E8,9525374,1.50055398E9
CAMKV.1.3,60649.805,0,12.224849,27652.201,26934.63,0,93603.37,0,457965.97,2123.2002,0,2455.765,0,0,251096.58,0,5972.559,291.82907,150584.08,0
EFHD2.1.3,1157177.8,973210.56,2363870.5,650059.44,234800.8,194668.84,908140.5,3392676,372959.12,810768.94,2215208.2,803040.5,956555.4,380571.06,3.8543008E7,1212484.1,686642.1,989266.1,1605583.5,355525.6
FLNA.1,196902.6,622735.25,649702,752191.44,502090.53,3.3312486E7,257861.66,9721612,345426.84,4684348.5,151256.48,4.9948016E7,504322.25,1.1391511E7,538218.25,4.507584E7,229871.11,3073593.8,262139.47,1.2660032E7
WDR77.2;WDR77.4;WDR77.4.3;WDR77.4.4,118595,526456.56,298523.8,1.3191413E7,30238.422,125198.2,643130.6,1352454.4,3406352.2,1.9441358E7,366875.8,1241520.5,138114.03,164999.1,21957.133,703149.94,2075393,1838021.2,487338.75,441733.4
HADHA.1.14;HADHA.1.3,681267.5,950955.2,367261.53,484332.3,247143.16,4.7886024E7,1233973.6,1686310.9,1148011.9,4591542,470250.84,2192069.8,1572285.2,1472061.4,438060.44,6519575,752337.75,1283878.1,335102.1,4631058
STOM.3,603545.75,911837.06,551587.2,334717.97,1802215,1.4321992E7,3550881.2,1.0935873E7,3049040,3347851.2,1147090.4,1.602229E7,624326.94,2745073.2,789451,3.4707052E7,3270831,526488.9,1.5504989E7,7449182
GOT2.2;GOT2.2.4;GOT2.2.5;GOT2.2.8,2.002225E7,5087069.5,4.1417096E7,1.73449715E9,2.2445332E7,1319184.1,5.6246564E7,3368474.5,5.9809453E8,2.25767696E8,3.2121992E7,8.7630376E7,1.8203822E7,3.3067894E7,3.5973964E7,8799290,8.2279309E8,2.0327354E7,1.23305504E8,998563.1
PRKAR1A.10;PRKAR1A.10.3,574884.9,9779232,7322854,4727111.5,3391474,1.7891058E7,1950628.4,1.0595601E7,8781179,4.1789512E7,1.1593193E7,4.7331324E7,5682803.5,1.736106E7,8211977,1.403794E7,1.1335232E7,2.7263202E7,5527400,2.3970608E7
PAK2.2,212999.77,37566.566,123919.82,59231.11,484662.44,1.9728824E7,30691.004,2186262.5,126116.664,7714669,81143.625,122638.055,342323.28,98730.22,687195.94,1.3646097E7,271021.94,20472.455,2313.3162,1223353.9
NAPB.4.3,1.1847237E7,2686728.8,3087020.5,1527020.4,5556813.5,311218.47,4623873,1.7476218E7,1471186.9,694617.75,8509147,2714226.8,3921524.5,502688.75,1.5827696E8,187499.34,3305126.2,109635.664,6349844.5,291286.1
PARVA.1,37276.477,538263.06,286939.4,212767.66,179884.14,2659087.8,148194.78,2221471.2,85030.31,4536709.5,65268.754,1862770,29663.9,901080.25,56521.1,3815898.5,151597.73,2114495.2,207191.28,3114869.5
ERMN.1;ERMN.2.2;ERMN.2.3;ERMN.2.6,82590.44,92197.2,517762.25,407158.7,3939852.8,25188.107,678795,3853924.2,2.2876114E7,130164.49,1.1170144E7,3530035,8101573.5,356982.2,1.6103956E7,22019.566,1.0959173E7,276675.72,112469.61,157293.77
TUBB4B.1.5,1.4265105E7,7009745.5,1.0387615E7,8963733,2.8757066E7,3.3802852E7,6885734,7392211,3.154218E7,1.1725233E7,1.3578173E7,2060987,1.5732524E7,3392467,2.5146586E7,1.3005474E7,2.3810374E7,1095175.6,1.220208E7,1.5439631E7
GLUL.3.23;GLUL.3.33;GLUL.3.56;GLUL.3.57;GLUL.3.65;GLUL.3.80;GLUL.3.82,6446099,2059261.6,668310.75,9413886,1.3886592E7,8462511,1.421574E7,4443109,1.7273882E7,1.0500425E7,1.1896843E7,1.8182048E7,7569610,6842896,9480338,7050464.5,2.524288E7,3128395.5,5707038.5,3130605
SQSTM1.3.6;SQSTM1.3.7;SQSTM1.3.9,17618.863,150915.66,775083.7,403863.88,371889.8,8352069,238400.9,737012,418723.47,1008762,409710.5,1277641.6,443408.88,702126.44,236626.47,1543162.4,229123.25,739649.7,259719.38,2107134
FUS.1;FUS.1.3;FUS.2;FUS.2.2;FUS.2.3;FUS.2.4;FUS.2.5;FUS.3;FUS.3.3;FUS.3.4;FUS.5.3;FUS.5.5;FUS.5.8,85086.53,1767897.5,1099083.4,3279677.8,590675.1,1.3163931E7,1202482.8,4805855,1443535.8,2.2045632E7,426157.5,2711820,331582.06,2107406.5,397506.7,8516807,1176811.2,4877422,717569.06,7568587
PBX1.11;PBX1.6,0,397863.4,219.44601,558394.06,7036.724,44012.965,0,21920.145,19275.553,1807104.6,4967.364,386.3928,0,184281.38,9877.91,32801.066,29071.412,362335.56,0,314515.06
SLC39A14.13,1614.343,0,3422.9246,55488.13,1353.9493,1.0618776E7,159.1185,536179,10498.5625,871587.1,1152.0977,585851,0,337901.38,1247.3019,1.4553476E7,1025.2355,300360.84,5610.9775,1.468471E7
MYH9.1.2;MYH9.1.3,218471.8,494379.97,385612.12,269958.72,4227017,3804081.8,4507120,1082886.2,1.156929E7,412876.16,7880934.5,696239.8,2332361,521989.47,396078.38,1.1604792E7,1205863,525205.94,3348626.8,146317.58
BCAS1.9,13038.052,27804.59,690.34204,2560.3735,21051.146,29275.072,11485.208,105467.36,591935.06,0,347940.16,1065809.6,431904.34,7295.129,216858.94,0,241588.33,510.0369,11323.582,0
IGLL1.2.3,279061.3,2469589,5948092.5,3980227.5,1763290.9,1.0414622E7,1.220447E7,4.5712412E7,672641.6,1993194,5532219.5,3.009246E7,2315285.5,7973046,1.9817944E7,2.7475476E7,1702546.8,6431931,1041804.25,7651753
HIBCH.3;HIBCH.3.3;HIBCH.3.6,3.0816894E7,6439176,1.4614056E8,1.91215264E8,2.3340632E7,3.4454872E7,8.1721072E7,869291.3,8.6763656E7,2.35725872E8,3.2555972E7,2.659591E7,8.5826968E7,1.07356728E8,2.857576E7,2.827034E7,1.28952208E8,9.0257592E7,1.35648624E8,3.6232976E7
CAND1.4.2,5345694.5,3.3850212E7,1.9701236E7,1.701405E7,1.1345067E7,4.8261112E7,2.3274154E7,1.2155463E7,1.1882294E7,3.0220736E7,9248418,5046148.5,3468227.8,7139771.5,1.4698361E7,2.4327716E7,8889663,4837117,7702515.5,1.4774373E7
NAMPT.1.4,3620756.8,1093211.9,712201.2,977288.1,468246.06,4.45951936E8,3655513.8,8816662,577016.44,1508261.9,6186503,1.6508449E7,3827900.8,7874328,316147.3,1.53818832E8,1441394.9,845706.56,2064361.8,1.66228736E8
PCSK1N.1.11;PCSK1N.1.13;PCSK1N.1.17;PCSK1N.1.18;PCSK1N.1.5,3519080,106055.67,720765.9,783758.8,4365080,37135.805,8848661,82516.01,6826254,78342.19,3469515,157613.6,3178094.2,81209.53,6258012.5,14541.612,3063372.5,31401.188,2603521,2699.5405
NSFL1C.1;NSFL1C.1.2;NSFL1C.2.2;NSFL1C.2.3;NSFL1C.2.4;NSFL1C.5;NSFL1C.6,9338577,1.0542969E7,7.0833736E7,6.4291248E7,2.7195848E7,1.21865288E8,3.7196184E7,1.7219624E7,5.5213408E7,1.9968912E8,2.50919E7,4.66808E7,3.4162204E7,9.2258656E7,1.8769798E7,1.07567952E8,6.5889508E7,1.1112252E8,3.1810216E7,7.1379776E7
LOC110384692.1,211.36612,299632.56,8745.701,100867.305,91455.65,4749348,913298.9,3154373,684857.4,968141.8,150811.36,6495875,37877.586,171698.27,510132.75,1.1993665E7,69329.94,889453.3,88082.83,7918329.5
CBR3.1.4;CBR3.1.5;CBR3.1.6,5573481,2.769533E7,1.0227931E7,2063985.4,1.5580833E7,9729118,1094049.1,4.9156784E7,493461.2,49007.94,1.3977055E7,1.7946388E7,8297923,896922,1.3202158E7,66969.59,72388.18,658227.94,8122488,1.1930761E7
MAPRE3.4.3;MAPRE3.4.6,1.1647111E7,3200462,4359299.5,1599993.4,8951960,913623.5,1304017.4,7.7748088E7,1577875.1,1194319,7634816,3356878,2.6379836E7,227401.28,3.81353472E8,584456.1,3981816.8,1057147,4766357.5,886422
SERPINB6.2;SERPINB6.2.2;SERPINB6.22.2;SERPINB6.22.3;SERPINB6.22.4;SERPINB6.22.5;SERPINB6.22.6,2455787.5,4621345,4.0402404E7,2.6149496E8,2880915.5,4.6070212E7,1.0688235E7,8998507,8.2485168E7,2.40985584E8,2461574.8,1.8452308E7,5977912.5,1.53059696E8,2619552,3.305205E7,9.2791848E7,3.71072384E8,5.3498036E7,1.9221906E7
CD14.1;CD14.1.10;CD14.1.11;CD14.1.12;CD14.1.13;CD14.1.16;CD14.1.17;CD14.1.19;CD14.1.20;CD14.1.21;CD14.1.23;CD14.1.25;CD14.1.27;CD14.1.5;CD14.1.6;CD14.1.7;CD14.1.8;CD14.1.9,16297.185,20151.889,127696.05,34719.86,66626.49,8008108.5,39857.664,856603.6,3051.9727,443878.84,7868.9717,480013.9,533001.3,24210.066,11431.205,3950648,65464.758,66025.04,22814.758,677044.8
ACAT1.1;ACAT1.1.2,892674.4,845800.06,969323,4.431458E7,1544874.5,8.4794304E7,787608.1,5111283,3553188.8,8995870,450628.06,899211.9,601416.5,476730.25,537601.9,6953778,4.8701456E7,329608.25,1172380.2,2.3114606E7
HSPD1.1;HSPD1.1.14;HSPD1.1.17;HSPD1.1.19;HSPD1.1.7,5896996,1.2754856E7,3.6921352E7,3.4975676E7,1.6038256E7,3.59626048E8,1.1684689E7,8155239,2.7940124E7,6.9634256E7,1.422369E7,6972250.5,6560713,7066543,3.3731072E7,5.4337792E8,3.0374116E7,1.434639E7,1.1201935E7,6.34116E7
ATP6V1B2.1;ATP6V1B2.1.5,5550510.5,1158589.8,1782325,3358224.8,1.2591382E7,2.9859648E7,1.1909269E7,2.6234042E7,1.343423E7,6214866,1.5207391E7,7.0842664E7,2404903.2,1133509.9,1.3093921E7,1732271.2,5389186.5,603258.25,6103795,2175389
BIN1.13.2;BIN1.14;BIN1.15;BIN1.15.2;BIN1.16.2,36959.613,50973.85,152320.34,5812.2715,420888.7,28754.912,133544.02,874098.5,7019057,107771.17,2090318.1,1686505.1,4024669,163568.83,624903.8,74971.25,3501377.2,0,74685.33,0
G6PD.1;G6PD.2;G6PD.2.10;G6PD.2.4,249439.97,58740.062,64960.047,47207.047,19263.604,7553776,62336.92,308070.72,49583.145,1635704.2,88290.81,558962.1,145569.72,82096.64,253697.47,2943888.2,230896.22,73637.17,104501.99,295470.6
CORO1A.1;CORO1A.1.6,433318.72,627683.7,200953.97,531701.06,261203.8,6.2172192E7,5095452,1051319.2,2345502,8572673,555387.75,1076547.2,757582.7,722208.4,956554.3,3.8055356E7,925424.9,620349.9,1232238.8,1.0059521E7
SERPINA1.4.4;SERPINA1.4.5;SERPINA1.4.6;SERPINA1.4.7,785.9269,5947.972,266.9857,498.15573,0,1366353.8,0,275267,149662.22,1013318.06,0,6394.441,6565.051,29620.404,162168.12,5478906.5,0,126.8784,2155.0828,3103325.8
LPP.26,3903.8088,49081.67,119911.66,266563.1,24046.451,2015646,32496.91,409492.8,138021.4,2587298,9774.723,1113910,13037.53,677897.5,3.2623765,1363070,4047.6948,789829.6,46869.273,1047453.1
XRCC6.1;XRCC6.1.2;XRCC6.1.5;XRCC6.3.4,17619.39,339557.1,136648.08,588925.1,90210.89,1.2400599E7,44232.316,2010790.4,102460.54,6271415,41121.92,899158.25,41317.7,120675.52,68068.33,1350473.5,35347.516,149006.22,79266.7,2641229.2
GNAQ.2.2,476860.2,321773.06,8930739,9.8677768E7,387585.3,36762.863,5187026.5,95603.66,1.039242E8,2.4380844E7,1453213.4,614605.75,6683962.5,2.1090912E7,1140430.8,17951.152,1.20273272E8,7289792.5,3.7970928E7,228683.86
TWF2.1.7,315122.25,107777.72,147870.4,3.7122928E7,624104.44,891264.6,4235849.5,1774237.2,2.2075786E7,5.1172524E7,1173935.6,7420494,2424165.8,1.2766566E7,89446.21,4551889,2.9672742E7,6.9876728E7,6270900.5,853944.6
HLA-B.1.14,11465.991,2172.5715,181429.23,1.3033872E7,21721.979,2106607.5,1321.2623,6799.2197,79086.92,3.6255836E7,15138,4911.5947,20851.379,7539.01,12078.471,884.54926,4451.3384,16998.697,5687.633,3781.412
SYN1.2,2.3347484E7,1124541.9,1.1553882E7,1.3491277E7,2.0556778E7,675241.6,3.592696E7,1410299.4,2.9888678E7,1060787.5,2.1442816E7,1195934.5,2.295188E7,915566.4,3.2590872E7,63982.746,1.9566074E7,22247.346,2.1728282E7,134092.8
ACY3.1,645529.2,54184.52,448915.1,124967.55,3331124.5,151109.22,1348117,187815.88,828319.56,334.49225,1803131.1,0,2600762.8,0,1972656.1,0,1264201,0,2746467,81911.57
GSN.1;GSN.20;GSN.20.2;GSN.36;GSN.36.2;GSN.36.3;GSN.36.5,263387.62,1630102.5,1176765.9,1793365.4,847241.7,1.0176684E8,924394.6,9358739,3042480.8,5097516,3090991.8,1.3515243E7,2225522.2,7150441.5,3125782,4.088314E7,885367.4,475567.2,497946.88,5433424
PGD.1;PGD.2;PGD.3;PGD.3.2;PGD.3.3,170357.25,493936.03,564106.7,667637.56,624153.8,3.1229424E7,989676.75,3736476.8,1912855.4,6258576.5,1590999.5,8290685.5,1168938.6,2689520.8,1704050.9,1.6537046E7,526325.2,509658.56,27905.432,2687034.5
ATP6V0D1.1.11;ATP6V0D1.1.13;ATP6V0D1.1.6,1.30421094E9,9.284016E7,5.6862451E8,6.0651667E8,7.5285478E8,1.11302104E8,2.35389107E9,5.6530672E7,1.12040154E9,2.85750432E8,8.1632019E8,2.57928736E8,1.46080461E9,2.88993312E8,7.7509978E8,3.87359072E8,8.6603718E8,9.5906792E7,1.3301824E9,1.29397592E8
LCP1.1,272273.47,405229.56,151888.12,189191.44,110610.43,1.05666816E8,146148.4,805186.2,323032,3758130.8,71826.305,2039936.5,22674.66,1586402.8,111201.14,5.882192E7,95550.06,108357.33,158347.9,1.5040714E7
STXBP2.4;STXBP2.4.2,0,346.24008,4318.0645,1768.4946,569.6043,1339399.8,1808.8839,0,3818.8315,232771.94,0,13015.099,6926.5137,9892.731,244.5583,529445.1,0,0,133.38846,11381.815
PDIA6.5;PDIA6.5.2;PDIA6.5.4,1270410.5,7337244,5418938,6071663,2649383.5,4.334136E7,3689879.5,1.116964E7,2388663.5,1.930313E7,2385549.5,2.9171392E7,1071472.8,1.3493325E7,2044866.5,5.2797456E7,1334986.4,2.5389848E7,1577404.2,1.8941002E7
PRNP.6.3;PRNP.6.8,1.3632176E8,3.7286392E7,3.9366308E7,1.4431877E7,1.21366248E8,623443.8,7.260424E7,2.0676088E7,4.8809636E7,2274462.8,9.3650368E7,1.3270834E7,8.9085704E7,4010074.2,1.70252336E8,1376928.9,1.7654942E7,5091812,1.2292136E8,2949258.5
NPEPPS.3,1076981.9,1629641.6,1980126.5,5813614.5,1543676.5,8.4211808E7,1587760.6,3764197.8,5669890,2.1072162E7,4474552.5,9.345764E7,3.8509524E7,2.0360068E7,2.5829094E7,3.26716E7,1152478.2,4175627.8,3010262.8,1.8492592E7
P4HB.1.5,478058.22,1321785.4,1107656.2,998697.2,6335212,5.83271E7,1248695.1,3.27254E7,3737104.2,2.2751494E7,1114844,1.212685E7,4728855.5,5959667.5,2283212.2,2.9836422E7,1250110.4,1622581,259138.8,1.69115E7
CKB.2.11;CKB.2.2;CKB.2.21;CKB.2.79;CKB.2.88,3.7265724E7,3.051286E7,4.4389536E7,2.17166925E9,6.6524304E7,8702765,8.168564E7,3.1657734E7,1.13916488E8,3.39587904E8,2.8698404E7,3.1006168E7,3.5489592E7,1.2278542E7,5.2019304E7,3054430,1.83136051E9,9.0509136E7,7.3539936E7,9211914
SERPINA3.2;SERPINA3.2.11;SERPINA3.2.15;SERPINA3.2.17;SERPINA3.2.7,37839.58,3045220.5,4459783,3156415.5,269793.12,3.6551976E7,1518811.9,2.0347058E7,663969.7,1.0531819E7,3878986.5,1.1356079E7,902073.94,1.5424062E7,3578811.8,1.7127192E7,181186.14,1830666.8,135341.6,4.699408E7
PDIA4.1.3;PDIA4.3.2,501686.94,1397796,1437601.5,1876139.1,272583.62,1.4795994E7,572589.7,2289606,353018.3,8317788.5,632943.5,1883931.2,279723.22,592339.44,140553.98,2.0608894E7,1896051.6,1975600.2,265572.94,1.1181933E7
PDCD6IP.2,36632.234,20174.574,276806.03,355456.78,332254.1,1.9079414E7,2124208,454389.84,2133958,1934135.9,1665196.1,873659.1,930738.56,866718.9,156654.98,4082100,15057.363,76636.305,138301.92,2620726
ACTR2.1;ACTR2.2.4;ACTR2.2.6,905059,93853.19,2930258.5,1.2525944E8,134315.88,1.2024233E7,1037773.75,1433935,3.845456E7,1.47037536E8,753643,5066852.5,505990.97,2.03635E7,399533.72,1.0465597E7,4.8881868E7,2.8003192E7,7308471.5,1760625.2
RCN1.1.4,1249825.4,1564658,6273934,4.416648E7,979675.06,6.1213032E7,1.7320562E7,4422828,2.7071954E7,3.66138688E8,724022.5,2.0863252E7,8699589,1.04569232E8,622128.2,3.3039796E7,8428677,6.3653656E7,4017961.5,5.4470784E7
ATP1A1.1.2;ATP1A1.3.18,1.2857765E7,2302961.5,6928996.5,5327924,1.8781604E7,7.8422032E7,1.2430168E7,8720737,1.9228332E7,3637580,1.5327922E7,1.1751892E7,1.4297206E7,3584862.5,1.366331E7,2.2808634E7,1.4928946E7,1785948.4,1.1543428E7,1.478249E7
AP2B1.1.3;AP2B1.14.4,2.3312948E7,2.366087E7,3.1381794E7,1.9016316E7,3.5112096E7,1.5495858E7,3.3768048E7,1.7670224E7,1.7511326E7,1.755102E7,2.9293314E7,9351440,1.9129782E7,5905488.5,5.014994E7,3155664,1.7784884E7,8024995.5,1.9361162E7,1.0654356E7
LTF.4.3,0,1234.2167,505.6698,1485.291,4119.511,1.3220151E7,549.1428,42279.72,3586.189,5096.7524,275.80603,754683.6,9030.65,4828.9653,6746.315,1.6761822E7,11158.085,338.51965,611.81866,1677319.4
CPVL.12;CPVL.2.3,41562.508,55327.96,69346.016,21899.666,124908.234,2.0270322E7,335365.47,3373790.8,1146700.2,5748806.5,694554.4,2644033.5,1174832.2,370847.34,246068.86,2501401.8,7856.995,31225.908,28269.34,1202520.9
SEPTIN11.2;SEPTIN11.6;SEPTIN11.6.3;SEPTIN11.6.4;SEPTIN11.6.6,1803411.1,660665.9,846981.4,1210403.9,1279276.2,587785.94,3532471.2,2479991.2,4801100.5,2847893.8,2129071,4303461,1702003.1,165467.84,977692.7,821782.75,4778862.5,1330954.4,1515556.5,243112.38
PACSIN1.2,6.6397064E7,4335311.5,2.676088E7,3.6048308E7,6.7923408E7,503792.2,6.8182336E7,5219009.5,1.05898944E8,218732.42,4.6235852E7,9365702,6.6259576E7,2317893.2,5.445448E7,486097.22,1.09912456E8,390799.16,7.6864352E7,227822.94
A2M.1,251195.5,5919244.5,1861804.1,359617.4,576234.44,8.5894848E7,1245839.1,2.7072956E7,1124691.2,2806501,1774270.5,1.9179692E7,412812.1,1.2882105E7,1.3609116E7,6.7584832E7,490889.94,1909115.5,842996.75,1.07716168E8
SEPTIN10.29,1811520.8,818753.9,2211470.8,3.0019368E7,2438705.2,736563.25,3420542.8,4031780.2,1635897,8140488.5,2037494.1,2716183.5,1288505.8,1592051.6,2882085.5,3100191,186683.66,6426976.5,5188292.5,2109409.2
RBM4.3.2;RBM4.3.5,45520.977,264503.28,309914.16,6835733.5,231082.72,33327.836,61564.617,89969.64,677844.6,1.7914124E7,261015.3,118905.24,259041.44,2729350.5,173705.52,8262.202,1773755.5,4813022,192090.55,51000.76
ALDOC.3.10;ALDOC.3.44;ALDOC.3.7,3.2479988E7,5419726,5.051044E7,2.31628518E9,4.4822736E7,4.260846E7,1.52232784E8,4.777876E7,1.40513894E9,6.4208634E8,1.36583072E8,1.72616384E8,1.48625104E8,4.37299136E8,5.2123816E7,6.1267252E7,2.63109094E9,7.8979136E7,2.60794496E8,3.5206492E7
WDR1.2.2;WDR1.2.4,665969.75,2507272.8,1391545.4,2061466.8,947666.25,6723399,1084473.5,3757358.8,2863507,5797583.5,1274400.8,3780834,593508.25,3521418.2,1453553.2,7130105,253082,2063659.2,1071155,3126431
SEPTIN9.3,1392498.2,1543952.2,2253000.5,5.7618E7,750165.06,1.3876926E7,3884403.5,4562254.5,1.186977E7,7.3852064E7,1727802.8,5786282,2890840,4748588.5,1072315.5,8705210,5.4008176E7,1.4117122E7,2020721.2,5877749
IGLL5.2.3,429512.47,1.0681713E7,2811967.5,3063703.2,8872102,1.42075952E8,3.6963908E7,1.89356864E8,1589614.2,2482480,5.901374E7,3.19185472E8,4.180772E7,7.8795136E7,2.4257032E7,8.4538256E7,7608888.5,3.0487022E7,732855.3,7.2386096E7
COPS4.2;COPS4.3.2;COPS4.3.4;COPS4.3.5,345159.97,149154.94,785450.06,2.0189678E7,226274.6,4417697.5,47249.53,96220.64,385308.56,2054768.8,201319.92,443868.56,304366.16,174520.44,74743.82,405697.75,2.3644246E7,292898.88,77191.7,309763
FLII.2.9;FLII.3,274125.3,521358.25,199096.1,63473.625,23763.363,3172319.2,223417.16,299059.16,364093,303448.6,73970.66,75087.76,40692.543,99042.7,274706.8,6547535,61224.79,153927.9,107239.32,2583568.8
ACTB.1.10;ACTB.1.105;ACTB.1.121;ACTB.1.125;ACTB.1.14;ACTB.1.152;ACTB.1.156;ACTB.1.169;ACTB.1.184;ACTB.1.188;ACTB.1.194;ACTB.1.20;ACTB.1.203;ACTB.1.207;ACTB.1.34;ACTB.1.37;ACTB.1.61;ACTB.1.67;ACTB.1.68;ACTB.1.90;ACTB.1.98;ACTG1.1.124;ACTG1.1.146;ACTG1.1.176;ACTG1.1.185;ACTG1.1.240;ACTG1.1.292;ACTG1.1.32;ACTG1.1.36;ACTG1.1.5;ACTG1.1.73,702636.25,2758059.2,2103759.2,4470754.5,614450.2,9.6429992E7,1116453.1,5585576,3389896,1.1576839E7,1189124.4,2.0564024E7,2100993.2,1.1081683E7,3500515,1.45424176E8,2752254,5104133.5,1673585.2,2.7214198E7
AMPH.1.3,2.8075542E7,3749279.5,1.0638632E7,1.0614924E7,4.1989604E7,1950183.1,2.6160504E7,5100853.5,2.3358968E7,2406420,2.7371736E7,9588690,2.5316884E7,1446741.2,2.9471098E7,308189.9,1.5403704E8,383934.72,2.086495E7,1752321.4
CAP1.1;CAP1.1.12;CAP1.20,2564354.5,5373217.5,5143190.5,4514867,4402450.5,2.033415E7,9732116,1.8154984E8,4864319.5,1.1485301E7,4746932,3.9687524E7,2506847,6893031,4270230,3.4015988E7,3709031.5,5071979,4945303,2.652277E7
DTNA.11;DTNA.4;DTNA.7;DTNA.8,421971.84,6215226,2634505.2,586033.94,1019950,1543073.2,508148.34,1869403.1,1279432.1,6820307,1107250.1,203464.27,243269.19,2100449.2,1044691.94,902812,556043.75,559473.6,500008.38,3271894.8
ARFIP2.10;ARFIP2.5,6854744,958331.06,6617235.5,2.6551064E7,1792351.6,1889395.5,3.4276804E7,511870.88,5.3281648E7,4.6384436E7,6479448.5,799725.7,3.2423744E7,1.7936988E7,5931242,567253.06,5.010336E7,1.7929424E7,3.3592504E7,489321.1
APOE.2.2;APOE.2.3;APOE.3.37;APOE.3.41,9.1038586E8,1.32283942E9,3.39426336E8,3.23570752E8,1.29988301E9,1.62032269E9,1.83869005E9,5.0058168E9,8.1473363E8,5.6722509E8,1.35495411E9,5.4469837E9,2.05799949E9,1.64148979E9,2.55002112E9,7.5643846E8,3.296984E8,1.8645488E8,1.28543603E9,1.67672704E9
EEF1A1.1.11;EEF1A1.1.33;EEF1A1.1.77,5173670.5,4.463696E7,2.5687688E7,1.9605748E7,4920954.5,1.22878984E8,1.0904894E7,3.7827048E7,1.4039258E7,8.3801464E7,1.1864037E7,1.551081E7,3669510.2,1.6128104E7,1.0657942E7,3.7793144E7,1.0462465E7,1.5650615E7,6850501,7.4546768E7
EVL.1;EVL.2;EVL.3;EVL.5;EVL.9.2;EVL.9.6,880021,1169316.8,1243270.2,640870.06,1473325,249554.67,844008.4,846270.7,3056563.2,1133898,1177704.2,2376611.8,906150.25,1045887.1,1714238.8,372774.75,1125551.6,573300.6,1663188.1,1495611.1
ZMPSTE24.1.2;ZMPSTE24.2.2,237107.23,31614.076,29341.166,4740148,78051.836,98984.805,1466716.6,272256.44,1521102.8,1.8467554E7,198898.47,914512.8,398715.16,3502827,49362.395,539008.3,1748219,1.1668025E7,20009.57,126374.21
NHERF1.1.2,5.4626992E7,2.078874E7,1.7963748E7,9813924,7.4031248E7,8670741,4.868168E7,5.5521844E7,1.55905536E8,5932758,6.7309128E7,4.2617632E7,1.19171456E8,2.7895332E7,6.5968004E7,1.5252267E7,7.4364656E7,3125967,1.6151548E7,2.2205964E7
HNRNPU.1.2;HNRNPU.1.5,225306.83,346759.56,541221.9,76501.11,892773.3,8602700,391350.47,2405902.5,273942.1,1.8178476E7,226865.75,2617586,779094,551290,381351.75,5313734,770862.9,910222.25,584843,1.3596756E7
TUBA4A.1.11;TUBA4A.1.14;TUBA4A.1.2;TUBA4A.2,4.0256132E7,4931925,2.4707084E7,1.6761895E7,8.1427904E7,9234379,1.8210832E7,1.3782129E7,4.5773E7,973062.06,3.0543994E7,885320.25,3.7783076E7,249384.39,1.02384312E8,3737415.2,2.6905688E7,366639.62,2.8632852E7,1620940.2
GNAO1.1.2,3.26672256E9,9.170532E7,1.69436083E9,3.41626701E9,1.66055462E9,6.8724728E7,7.7539359E9,6.913872E7,6.7785989E9,3.93755552E8,2.10407987E9,1.34157184E8,6.2834406E9,9.845159E8,2.04458189E9,9456491,6.3377838E9,2.72309216E8,7.2598615E9,2.8033772E7
HNRNPD.2,23306.492,552958.9,1968904.6,1.5636074E7,1005298.5,1743007.4,511288,2893918.5,2707887.5,2.200696E7,489760.12,2335353.2,223679.1,3198138.2,425661.3,2948103.8,2940396.5,3152360,178676.55,5107940
TF.1.3;TF.1.7,937536.8,4.3614196E7,2.0208498E7,1.2617452E7,6592686,6.4312384E8,2.5450204E7,1.61336096E8,3.3027844E7,7.3561096E7,3.7286344E7,2.05828592E8,2.3251718E7,1.26347168E8,3.6174228E7,2.66886944E8,1.799132E7,1.31493416E8,4397193,3.66302464E8
PPA1.1.5,8363676,4.377124E7,5065389.5,219972,4.6075124E7,5.0264708E7,6436315,1.91686688E8,1.3650507E7,1.3970257E7,1.7526492E7,4.4792036E7,3.1171804E7,1856503.8,1.39036048E8,4185317,232708.2,271141.44,1.8957712E7,2.8696168E7
WARS1.8,1115963.8,1152289.4,187095.22,405635.88,345321.28,1.4830833E7,62329.74,344187.38,156469.5,3055575.5,137046.9,359111.3,28213.559,623126,52113.42,5915119,161456.1,80120.26,94755.57,9846030
CAPN2.2,328685.12,2658207,1492709.2,1517082.2,597765.9,4.35003E7,156997.88,5668623.5,126348.91,257598.33,3115097.5,3992115.8,48343.094,821734.1,1502903.4,1.1401054E7,172080.7,2362650,403697.25,7079313
