Protein,S10_N,S10_T,S11_N,S11_T,S2_N,S2_T,S3_N,S3_T,S4_N,S4_T,S5_N,S5_T,S6_N,S6_T,S7_N,S7_T,S8_N,S8_T,S9_N,S9_T
ATP5F1D.2.15;ATP5F1D.2.4;ATP5F1D.2.5;ATP5F1D.2.7;ATP5F1D.2.8,778291.1,367789.5,500174.5,1617402.9,654195.8,3761.9678,1527197,202553.8,589261.1,2329.6978,240412.66,6950.6475,277487.2,7820.608,928776,8877.964,23687.166,16863.613,1961377.2,335850.16
HLA-A.2;HLA-A.2.14;HLA-A.2.16;HLA-A.2.6,200038.27,10883.766,24694.36,16527.387,74707.086,313969.53,113475.55,235900.78,126885.77,1785190,100318.484,410159.44,110070.38,188250.17,13349.844,116542.57,839.0552,479570.8,125472.555,637442.25
APOE.2;APOE.2.2;APOE.2.3;APOE.3.18;APOE.3.37;APOE.3.41,537343.2,424372.3,1761868.9,3328880,2170726.5,1.4657022E7,5159889.5,6366695.5,3507185.5,4621020.5,1596227.4,8006692,2919591,3806896.8,4367468.5,1.0028377E7,2355232.8,2236941.5,9111586,7500872.5
PPP1R1B.4;PPP1R1B.4.2;PPP1R1B.4.3;PPP1R1B.4.4;PPP1R1B.4.6,448901.3,154319.5,235970.69,534448.25,632583.5,29145.49,898701.25,22980.473,806944.5,458809.44,679039.5,2501.839,165826.39,4244.2764,257036.67,28563.203,737558,6404.387,209351.27,4353.9766
CNBP.5;CNBP.5.11;CNBP.5.2;CNBP.5.3;CNBP.5.7;CNBP.5.8;CNBP.5.9;CNBP.6.2;CNBP.6.3;CNBP.6.4;CNBP.6.7;CNBP.6.8,5142827,9679713,1.068589E7,1.6360448E7,2202031.5,1546761.2,8719822,3664630,1096522.1,5703299,1198811.8,690749.6,1574547.8,6643135,3367422.5,1661122.8,529434.6,7343995,4274593,7662816
MAP1B.1.36,2692574,1176313.1,7098266,9192387,2096967.4,6067947.5,3047182.8,1.0457724E7,4233855,2972378,3717880.5,1.2023401E7,1319615.8,5783098.5,2997509.8,3323558.2,7465669.5,1961946.9,1270415.2,8126605.5
PSMB5.3.10;PSMB5.3.11;PSMB5.3.2;PSMB5.3.3;PSMB5.3.4;PSMB5.3.5;PSMB5.3.8,533033.56,211555.3,151870.3,644119.7,126056.836,373003.16,1914613.6,642601.5,67498.62,2.1026048E7,2.7820844E7,634530.94,154467.6,27806.834,287285.94,4743561,3.8859928E7,3413341,331475.8,508862.78
TRAPPC3.2;TRAPPC3.5;TRAPPC3.5.2,1.0853453E7,456085.22,1.6088158E7,9882768,2077421.5,172705.3,1817928.8,1791667.4,3032504,1946967.5,140959.5,987792.4,1027001.9,1123204.5,3.9156076E7,192007,66099.29,245471.6,372352.25,2.2077756E7
SSB.2.10;SSB.2.11;SSB.2.12;SSB.2.13;SSB.2.4;SSB.2.5,19902.34,349851.8,4107.2456,150918.22,1128.4501,57344.18,199367.28,312688.22,67418.28,2978439.5,15560.415,40162.19,6175.112,2900.065,18790.56,68922.195,58569.45,288951.25,14285.167,1190445.8
MACROH2A1.2;MACROH2A1.4.5;MACROH2A1.6;MACROH2A1.6.2;MACROH2A1.7;MACROH2A1.7.2,447012.44,47559.18,6590.2007,29132.955,1053937.2,9939578,686544.94,258887.97,262059.53,3446698,39110.156,955671.9,96247.555,228981.95,357884.06,5.5544464E7,312883.2,153648.19,635075.7,1277700.5
HNRNPA0.1;HNRNPA0.1.2;HNRNPA0.1.3;HNRNPA0.1.5;HNRNPA0.1.6;HNRNPA0.1.8;HNRNPA0.1.9,33191.312,233014.2,129851.164,467310.62,55798.92,643013.8,14623.008,202163.39,1814.3391,5644144,80124.81,94187.69,405.98544,52443.99,33424.406,433704.5,116744.94,1014224.25,48299.184,993012.3
LUC7L3.1;LUC7L3.3.2;LUC7L3.6;LUC7L3.7.2;LUC7L3.7.5;LUC7L3.7.6;LUC7L3.7.7;LUC7L3.7.9,0,0,0,0,741.79407,85056.44,0,0,246.68707,430453.47,0,32.912926,0,0,0,209894.88,3889.3552,1684.941,0,104212.23
VAMP2.1;VAMP2.2.11;VAMP2.2.13;VAMP2.2.4;VAMP2.2.7;VAMP2.2.9;VAMP3.1;VAMP3.1.3;VAMP3.1.4,3.0099756E7,283283.2,4661500.5,1.2946962E7,3599612,6860.858,2.1569998E7,771466.6,2776756.8,151678.83,619716.56,1257238.8,1417053.8,97043.836,2.063865E7,473706.47,938980.06,11980.025,5977275,679367.2
STX1A.2;STX1A.2.4;STX1A.4,2721262.8,23593.729,994938.25,1433857.5,74791.15,7834.9717,4142006.5,1041970.7,2572312,269459.56,747080,1083096.5,908850.06,8437.207,2221471,8022.4883,1102635.9,28840.639,1275114.8,30320.963
AHCY.6;AHCY.6.2,36523.08,282731.16,47159.086,116550.17,17882.525,7140438.5,14997.959,162001.39,82141.16,3572191.8,20773.412,55169.266,7878.2935,6628.5903,609.24756,1067588.4,10362.742,20876.463,6375.168,661841.44
GNAO1.1.2,1792810.5,90462.99,865402,885449.1,330252.78,235749.77,3101509.8,1727000.9,1475335,1025000.2,651595.1,751329.44,839354.4,439273.8,1016265.2,430102.84,369313.28,409623.44,1247013,152295.5
PTGDS.1.14;PTGDS.1.15;PTGDS.1.18;PTGDS.1.26;PTGDS.1.27;PTGDS.1.29;PTGDS.1.34;PTGDS.1.6,383279.06,23735.922,221232.28,631801.4,124059.05,0,337619,92233.54,181427.22,8952.946,436067.9,89557.664,14414.021,0,39606.773,0,442248.9,0,179072.77,0
MAP4.66,70881.39,2089095.8,762778,786596,1691713.8,2.8542988E7,815156.6,1494705.5,232953.72,2.3929258E7,456145.94,1248064.6,4343863,3128593.5,138190.53,4620435,967429.9,7614260.5,227880.05,1.80861E7
SNX12.5.2,1.5589334E7,803940.56,1.8010912E7,9124838,1.1153718E7,1362881,4587837.5,7972489.5,9510467,1524881,303688.88,1.1173913E7,3302570.5,2513594.5,4.8276512E7,3758109.2,482798.75,2483677.8,2904525.8,2.963092E7
PSMD3.1;PSMD3.1.5;PSMD3.1.7;PSMD3.1.8,19036.322,582594.75,203668.39,336789.12,1005.31067,1274784,6733.394,704266.44,251.27162,2486867,3424.6597,83355.27,378.20975,108560.01,4664.9097,588732.9,56329.6,552755.75,50188.88,4780669
NCAM1.4,138679.52,0,109510.82,108077.77,16937.244,0,180169.62,17702.596,74677.19,61738.02,33661.35,0,8326.625,0,182934.45,0,24290.379,0,40394.105,0
SEPTIN11.2;SEPTIN11.6;SEPTIN11.6.3;SEPTIN11.6.4;SEPTIN11.6.6;SEPTIN11.8,662762.75,629272.9,278226.94,546589.75,212902.81,974820.2,598941.8,518539.2,452042.2,1566285.4,356023.47,414209.8,64318.58,674374.44,189152.12,231518,739994.75,287963.4,623206,417861.3
ANP32B.1;ANP32B.1.2,4273.7046,42158.934,30057.275,51746.85,101478.09,2557358.5,12209.906,141610.5,4842.032,828672.2,84.191154,162845.75,3055.2083,102249.4,53569.965,8405534,3673.6191,13798.701,41.26644,9185607
PGRMC1.2,1.1839139E7,3395008,5116565,1.1863764E7,6523440.5,7681916,2.6908758E7,8642941,9447812,1.0982954E7,9727866,5266147.5,5798867,6785182,4534460,4.3848308E7,1.3667888E7,3259753.8,1.1060872E7,4822869
SARS2.2;SARS2.2.2;SARS2.2.4;SARS2.2.5;SARS2.2.6,8339.711,0,2260.7917,34034.934,84359.9,0,2927288,987.88306,44939.656,382292.4,1181901,5477.736,1428.9395,2301.4126,4203.67,0,1350863,7541.795,20221.95,94.06222
NTPCR.3.5,1628519.9,1405240.6,1809161.5,2547580.2,1901714,113934.61,2076975.6,1143764,1540049,3312219,944338,12316.4795,694459.56,396420.75,1511825.2,38011.363,4908294,281378.66,1877340.8,80690.05
KRT17.1.4,749132.2,1360291.5,760.11505,552528.9,214860.66,1198017.5,617298.4,1275596.6,34539.13,994300.25,662844.5,120830.65,44035.83,706612.25,252406.27,1576414,232810.72,426112.7,72577.48,3041473.8
PRDX1.1.2,6459573,1.7848022E7,5588688,2.1413746E7,2858122,2.0707178E7,1.6524686E7,1.9867576E7,4408149,1.80684656E8,1.4350337E7,1.2533617E7,1621909.9,4592024,2953311,1.802362E7,1.8362048E7,1.695565E7,8954644,2.3117924E7
MAPRE1.2.2;MAPRE1.2.3;MAPRE1.2.4;MAPRE1.2.7,974012.75,7945667.5,7893161,5342728,999131.75,4713223,922882.4,3255618.5,698290,1.1583028E7,271883,2295132,733046.5,4126579.5,1325109.8,1672098.4,520404.8,1.2487561E7,692136.7,9395847
CCT8.1;CCT8.2;CCT8.4;CCT8.4.2,105445.9,75673.28,172911.06,120261.84,104450.5,5877861,110114.33,243122.14,195088.83,2331433,88568.98,135824.9,7538.078,68366.94,108662.36,1024942,492906.3,164030.56,37088.797,92795.375
CNRIP1.2,6.164112E8,4.86769376E8,1.33767424E8,3.91016192E8,1.35044608E8,2.9733058E7,8.5253722E8,8.8214096E7,1.04319456E8,1.40699552E8,1.21940144E8,2.2640926E7,8.8823184E7,4.706788E7,1.63002528E8,3546192,6.9383296E7,3.6714152E7,5.03449888E8,7.8176552E7
H2AC11.1;H2AC12.1;H2AC19.1.2;H2AJ.1,15336.368,0,115.37462,306794.8,289.6247,137330.42,169078.95,143209.48,24737.762,2589006.5,22097.998,556049.94,0,66662.45,40715.645,941012.06,3549.9,490147.5,237836.47,0
TPPP.3,5.6441656E7,5903368.5,3.0645806E7,3.677418E7,4.587882E7,2637667.2,1.04600376E8,1.1939601E7,6.5304524E7,1283457.9,3.7976292E7,1.821919E7,3.9868496E7,6592840.5,1.23990608E8,2847894.5,5.9037164E7,2643554.8,4.998212E7,1489873.2
PGRMC2.1,1.5498039E7,3.3704944E7,2.2351306E7,2.937731E7,1.03537E7,3.0192074E7,3.5800372E7,1.67552E7,1.0153826E7,8.428052E7,6953559,1.0638376E7,8390771,1.1469064E7,6580868.5,1.3540341E7,4325511,1.656388E7,1.0991723E7,1.1765215E7
SERPINA1.4;SERPINA1.4.4;SERPINA1.4.5;SERPINA1.4.6;SERPINA1.4.7,108160.13,1620251.2,1025543.9,269726.9,2340653.5,1958912.8,1423349.9,3172929,2602886.5,4138300.2,1985264.2,3258494.2,184311.06,959505.56,3490201.2,3977042.2,1323127,4777355,188793.97,4668578.5
RPL18.1,1467958.2,1.4741328E7,2822071.2,3834263,1468802.4,1.8802288E8,3896535.8,1.097493E7,1840110.9,2.69720608E8,1085689.8,4458418.5,11147.762,856319.5,52135.1,1.21315976E8,1.234541E7,4.1918852E7,3060737.2,2.7697298E7
CNP.2.4,1088909.6,170168.31,8353749,1.2513628E7,5032480,634321.1,5545542.5,1.0124256E7,1.6064E7,1996075.2,4.4109564E7,2.115036E7,5484325.5,2742349.2,1.8462422E7,2186772.8,7.5129448E7,1824874,1015971.25,320848.88
FPR1.2;FPR1.2.2;FPR1.2.3;FPR1.2.4;FPR1.2.5;FPR1.2.6;FPR1.2.7,0,705.54205,0,0,0,248557.45,10519.686,0,0,286.12592,0,0,0,0,0,426823.25,0,13647.837,0,25721.7
PCSK1N.1.11;PCSK1N.1.13;PCSK1N.1.17;PCSK1N.1.18;PCSK1N.1.5,4483010,123413.97,7024684,2226673.2,5395920,568708.7,8088243.5,465901.44,1.2831688E7,489273.47,3320354.8,567455.2,3843192.5,56028.742,4.2065976E7,870376.4,5183806,4994.994,4070487.5,615883.1
DUSP3.1.2,1.53262704E8,1.0309328E8,9.4922088E7,1.2360768E8,7.5098128E7,4.3416528E7,1.18380192E8,7.2632352E7,5.4584344E7,8.3393072E7,4.6065376E7,3.2117514E7,5.8331428E7,3.1971946E7,1.00928968E8,2.962832E7,7.12002E7,7.464132E7,1.0137012E8,3.6576632E7
C8orf33.1;C8orf33.1.2;C8orf33.1.3,0,72698.19,0,687.8224,276.08432,114368.64,4362.4062,26915.332,792.47577,1960255.5,0,1944.6946,5063.304,60904.68,658.07513,102230.01,0,461197.97,50144.21,196295.52
NOP2.2;NOP2.5;NOP2.5.2,7046.376,14196.227,23798.969,55299.473,3.0033994,16184.919,40294.652,11821.58,18934.379,852080.9,60109.504,26856.895,56721.664,4296.8203,69408.77,44767.363,5142.256,335958.03,3877.9685,110060.73
CEND1.1;CEND1.1.7;CEND1.1.8,2682427.8,1404508,1095992.2,9913620,1683142.9,8196107.5,4.82191E7,8437571,5447664,1.6864556E7,9.5071648E7,4006406.8,82596.23,423303.3,1395260.8,3290097.5,1.6562352E8,5328330,3340803.5,271154.88
CYCS.1.3,185354.5,3204.8555,126346.84,58263.695,108272.14,0,0,8942.584,0,0,223.24467,34.30484,0,0,75.854095,0,0,24060.527,135213.55,0
SOD2.2;SOD2.2.2;SOD2.2.4;SOD2.2.5;SOD2.7.3,115597.86,837500.25,420643.88,1489505,152554.47,1753182.5,2800242.5,2302323.8,515740.88,615722.6,729091.4,1366217.2,107583.57,292571.66,129019.28,2943038,312521.7,133565.45,1423782.5,1.240214E7
GSTP1.1;GSTP1.1.11;GSTP1.1.13;GSTP1.1.14;GSTP1.1.15;GSTP1.1.16;GSTP1.1.18;GSTP1.1.20;GSTP1.1.22;GSTP1.1.23;GSTP1.1.3;GSTP1.1.4;GSTP1.1.5;GSTP1.1.6;GSTP1.1.7;GSTP1.1.9,430315.4,1187714.1,1099105.1,1490736,410755.1,2047439.2,1810831.9,1009950.25,672946.94,4730729,949579.3,768044.4,201867.56,665025.25,307296.06,2106777.5,1398515.8,2808131,1190659.1,1526875.1
DDRGK1.1;DDRGK1.1.10;DDRGK1.1.16;DDRGK1.1.2;DDRGK1.1.3;DDRGK1.1.5;DDRGK1.1.7,223819.89,590608.6,649242.6,684490.75,434695.97,1096309.8,859535,630769.3,383382.97,2895485.2,245711.95,389795.44,251440.17,651323.44,455681.3,1707932.2,285296.38,693161.4,297121.66,1678464.1
EEF1A1.1.11;EEF1A1.1.33;EEF1A1.1.77,3625221.5,1.4226212E7,1.3219154E7,1.489719E7,3418369.2,1.1789792E8,6667150,1.3024714E7,6767531.5,5.3800604E7,2528213.5,4768771,2474374.5,5576476,8959226,3.1577868E7,2312386,2.12152E7,3862675.2,6.194578E7
MAP1A.2.10;MAP1A.2.2;MAP1A.2.3;MAP1A.2.8,502164.7,414.7646,224133.88,494532.3,229406.88,219041.69,552712.44,240551.62,410548.12,788927.1,1546311.2,216336.12,226406.22,1781.1334,1157419.9,11199.126,3494918.5,29955.004,3823624.5,12958.102
NECAB2.2.3,3057559.2,83387.7,872350.94,1026546.8,472001.7,0,3862467,108470.55,584189,0.002498114,37205.605,30762.959,656316.25,65458.3,2122411.5,5373.92,122421.516,2999.3833,1197964.9,888.4372
RAB5C.2.5,430753.75,486137.78,153633.16,557105.94,215681.44,367735.66,1160153.2,701421.7,349571.34,2310085,1434208.2,773805.44,31388.219,162274.03,98554.805,900443.9,2121082.2,648284.5,389669.3,234283.7
TAGLN3.1.6,7.5033112E7,1.3987549E7,4.5515144E7,6.1523916E7,5.08785E7,7630848.5,8.8564512E7,1.6865646E7,3.3749692E7,1893590.5,6.5458316E7,1.1824E7,2.6454658E7,1.777212E7,6.701314E7,918747.7,9.41744E7,2936438.8,4.0398908E7,5234642.5
LOC110384692.1,64892.03,173083.33,77747.59,52758.805,175338.31,8.0131888E7,81338.49,7376314,71475.99,2010684.6,10722.621,306931.53,19830.484,674992.5,53971.176,1.9651352E7,172712.17,1186875.2,24408.531,4.54815E7
DDX17.2.3,22295.303,19072.736,13558.717,12829.767,11730.795,33824.344,0,0,2645.1382,367830.5,0,2201.2776,404.7683,149.85481,218.36888,0,14784.647,92814.18,2631.7578,23095.564
LDHB.1.2,7941042.5,1.1019547E7,2554397,9169879,5274047.5,4.5895348E7,1.3736375E7,9277844,6203136,1.4180527E7,4529266,2956299,2630967.8,4116433.2,3861218.5,1.4478779E7,5447572,5002990.5,3708330.5,5918450
IGLL1.2.3,21035.045,713128.2,279492.22,1146278.5,4560742,5916527.5,1510714.1,3509588.2,31432.346,465115.2,862733.7,2822830.8,81336.35,218581.95,462839.94,2693962.5,390733.3,639621.9,121136.13,2129742
NUDT4.4,50216.414,115755.56,237992.95,399574.6,35793.395,130247.086,253109.45,434106.4,137186.56,2430711.5,344115.25,167538.53,5964.6074,84331.984,128184.82,217744.81,838681.75,333511.5,111590.07,181660.4
API5.2;API5.4,0,0,2623.134,1537.9901,9268.415,0,2609.4966,27848.133,3044.846,1725599,1916.0325,129960.09,154.06337,65824.29,5448.384,11854.744,1016.80774,38.801727,0,0
VIM.1.31;VIM.1.37,539925.5,1.104752E7,7099084,3.0728704E7,434198.34,7.3831288E7,6100085.5,3.53686432E8,2170156.2,2.934575E7,1876919.4,2.10120864E8,476904.12,3.871202E7,369029.97,3.10294592E8,302055.94,7.5671592E7,506648.38,2.35089504E8
RBMX.2.2;RBMX.2.7,414740.72,1687046.5,397526.22,1539043.2,304611.16,407153.62,575586.94,1207927.4,478809.25,1.7846294E7,209589.27,952373.06,236371.31,226150.6,59612.918,601480.5,1012236.44,2279962.5,590252.6,3997964.8
